13 Il manque un espace insécable. => Il utilise les notations suivantes :

14 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**
14 Mot inconnu : icons =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**
14 Il manque un espace. =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**
14 Mot inconnu : icon-ubuntu =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**
14 Il manque un espace insécable. =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**
14 Il manque un espace insécable. =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**

15 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * {{icons:important.png|Fonctionne après config}} : **S'installe avec manipulations** / **Utilisation Difficile**
15 Mot inconnu : icons =>   * {{icons:important.png|Fonctionne après config}} : **S'installe avec manipulations** / **Utilisation Difficile**
15 Il manque un espace. =>   * {{icons:important.png|Fonctionne après config}} : **S'installe avec manipulations** / **Utilisation Difficile**
15 Il manque un espace insécable. =>   * {{icons:important.png|Fonctionne après config}} : **S'installe avec manipulations** / **Utilisation Difficile**

16 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * {{icons:icon-support.png|Pas d'information}} : **Pas d'informations disponibles**
16 Mot inconnu : icons =>   * {{icons:icon-support.png|Pas d'information}} : **Pas d'informations disponibles**
16 Il manque un espace. =>   * {{icons:icon-support.png|Pas d'information}} : **Pas d'informations disponibles**
16 Mot inconnu : icon-support =>   * {{icons:icon-support.png|Pas d'information}} : **Pas d'informations disponibles**
16 Il manque un espace insécable. =>   * {{icons:icon-support.png|Pas d'information}} : **Pas d'informations disponibles**

22 Mot inconnu : Sweet => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Mot inconnu : icons => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Il manque un espace. => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Mot inconnu : icon-ubuntu => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Mot inconnu : icons => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Il manque un espace. => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Mot inconnu : icon-ubuntu => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |

23 Mot inconnu : Archimesh => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Mot inconnu : icons => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Il manque un espace. => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Mot inconnu : icon-ubuntu => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Mot inconnu : icons => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Il manque un espace. => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Mot inconnu : icon-ubuntu => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Mot inconnu : Ang => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |

24 Guillemets typographiques ouvrants. => =====Logiciels CAO orientés "Architecture"=====
24 Guillemets typographiques fermants. => =====Logiciels CAO orientés "Architecture"=====

27 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. => ^ Logiciel ^ 2D ^ 3D ^ Commentaires ^ Installation ^ Utilisation ^ Licence ^ Langues ^
28 Mot inconnu : icons => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Il manque un espace. => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Mot inconnu : icon-ubuntu => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Mot inconnu : icons => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Il manque un espace. => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Mot inconnu : icon-support => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Avec une unité de mesure, mettez un espace insécable. => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |

29 Mot inconnu : AutoCAD => | **[[:ARES]]** | • | • | compatible AutoCAD (DWG jusqu'à 2010), version d'essai 30 jours | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Payant / Éval. | Fr+ |
38 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. => | **Structalis** | • | |Logiciel de conception 2D pour produire les dessins d'armatures des constructions https://structalis.fr/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Payant non libre | Fr |
38 Mot inconnu : icons => | **Structalis** | • | |Logiciel de conception 2D pour produire les dessins d'armatures des constructions https://structalis.fr/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Payant non libre | Fr |
38 Il manque un espace. => | **Structalis** | • | |Logiciel de conception 2D pour produire les dessins d'armatures des constructions https://structalis.fr/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Payant non libre | Fr |
38 Mot inconnu : icon-ubuntu => | **Structalis** | • | |Logiciel de conception 2D pour produire les dessins d'armatures des constructions https://structalis.fr/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Payant non libre | Fr |
38 Mot inconnu : icons => | **Structalis** | • | |Logiciel de conception 2D pour produire les dessins d'armatures des constructions https://structalis.fr/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Payant non libre | Fr |
38 Il manque un espace. => | **Structalis** | • | |Logiciel de conception 2D pour produire les dessins d'armatures des constructions https://structalis.fr/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Payant non libre | Fr |
38 Mot inconnu : icon-ubuntu => | **Structalis** | • | |Logiciel de conception 2D pour produire les dessins d'armatures des constructions https://structalis.fr/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Payant non libre | Fr |

43 Mot inconnu : blocking => | Carnaval | [[https://sourceforge.net/projects/carnaval/|Carnaval]] est un logiciel libre et gratuit, destiné au calcul des masques de terrain (horizon blocking en anglais) et de leur influence sur les conditions d'éclairement et d'ensoleillement. |

44 Mot inconnu : CASSSC => | CASSSC | [[http://ines.solaire.free.fr/logicielcassSc.htm]] est un logiciel de CAlculs Simplifiés de Systèmes Solaires Combinés développé par Incub' sur la base de spécifications et grâce à un financement de l'INES-Education (Institut National de l'Energie Solaire, branche éducation). |
44 Mot inconnu : CAlculs => | CASSSC | [[http://ines.solaire.free.fr/logicielcassSc.htm]] est un logiciel de CAlculs Simplifiés de Systèmes Solaires Combinés développé par Incub' sur la base de spécifications et grâce à un financement de l'INES-Education (Institut National de l'Energie Solaire, branche éducation). |
44 Mot inconnu : Incub => | CASSSC | [[http://ines.solaire.free.fr/logicielcassSc.htm]] est un logiciel de CAlculs Simplifiés de Systèmes Solaires Combinés développé par Incub' sur la base de spécifications et grâce à un financement de l'INES-Education (Institut National de l'Energie Solaire, branche éducation). |
44 Guillemets typographiques fermants. => | CASSSC | [[http://ines.solaire.free.fr/logicielcassSc.htm]] est un logiciel de CAlculs Simplifiés de Systèmes Solaires Combinés développé par Incub' sur la base de spécifications et grâce à un financement de l'INES-Education (Institut National de l'Energie Solaire, branche éducation). |
44 Mot inconnu : INES-Education => | CASSSC | [[http://ines.solaire.free.fr/logicielcassSc.htm]] est un logiciel de CAlculs Simplifiés de Systèmes Solaires Combinés développé par Incub' sur la base de spécifications et grâce à un financement de l'INES-Education (Institut National de l'Energie Solaire, branche éducation). |
44 Mot inconnu : Energie => | CASSSC | [[http://ines.solaire.free.fr/logicielcassSc.htm]] est un logiciel de CAlculs Simplifiés de Systèmes Solaires Combinés développé par Incub' sur la base de spécifications et grâce à un financement de l'INES-Education (Institut National de l'Energie Solaire, branche éducation). |

45 Mot inconnu : CalcPvAutonome => | CalcPvAutonome | [[https://calcpv.net/]] est un logiciel libre et gratuit de calcul/dimensionnement de son installation photovoltaïque autonome (site isolé). |

50 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[:mecanique|Logiciels de CAO pour la mécanique]]

51 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Forum Ubuntu-fr : [[http://forum.ubuntu-fr.org/viewtopic.php?pid=2731556|Architecture sous Linux: trucs et témoignages]]
51 Il manque un espace insécable. =>   * Forum Ubuntu-fr : [[http://forum.ubuntu-fr.org/viewtopic.php?pid=2731556|Architecture sous Linux: trucs et témoignages]]
51 Il manque un espace insécable. =>   * Forum Ubuntu-fr : [[http://forum.ubuntu-fr.org/viewtopic.php?pid=2731556|Architecture sous Linux: trucs et témoignages]]

52 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Forum Ubuntu-fr : [[http://forum.ubuntu-fr.org/viewtopic.php?pid=2761952|Logiciels et permis de construire]]
52 Il manque un espace insécable. =>   * Forum Ubuntu-fr : [[http://forum.ubuntu-fr.org/viewtopic.php?pid=2761952|Logiciels et permis de construire]]

53 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * (en) [[http://openarchitecturenetwork.org/|Open Architecture Network]] : "Comment faites-vous pour améliorer le niveau de vie de cinq milliards de personnes ? "
53 Mot inconnu : Network =>   * (en) [[http://openarchitecturenetwork.org/|Open Architecture Network]] : "Comment faites-vous pour améliorer le niveau de vie de cinq milliards de personnes ? "
53 Il manque un espace insécable. =>   * (en) [[http://openarchitecturenetwork.org/|Open Architecture Network]] : "Comment faites-vous pour améliorer le niveau de vie de cinq milliards de personnes ? "
53 Guillemets typographiques ouvrants. =>   * (en) [[http://openarchitecturenetwork.org/|Open Architecture Network]] : "Comment faites-vous pour améliorer le niveau de vie de cinq milliards de personnes ? "
53 Il manque un espace insécable. =>   * (en) [[http://openarchitecturenetwork.org/|Open Architecture Network]] : "Comment faites-vous pour améliorer le niveau de vie de cinq milliards de personnes ? "
53 Guillemets fermants. =>   * (en) [[http://openarchitecturenetwork.org/|Open Architecture Network]] : "Comment faites-vous pour améliorer le niveau de vie de cinq milliards de personnes ? "

54 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * (fr) [[http://blenderclan.tuxfamily.org/html/userinfo.php?uid=367|Site d'un architecte utilisant Blender]]

55 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * (fr) [[http://fr.ekopedia.org/Portail:Se_loger|Le portail se loger d'Ekopedia]] : pour des idées d'architecture écologique
55 Mot inconnu : Se_loger =>   * (fr) [[http://fr.ekopedia.org/Portail:Se_loger|Le portail se loger d'Ekopedia]] : pour des idées d'architecture écologique
55 Mot inconnu : Ekopedia =>   * (fr) [[http://fr.ekopedia.org/Portail:Se_loger|Le portail se loger d'Ekopedia]] : pour des idées d'architecture écologique
55 Il manque un espace insécable. =>   * (fr) [[http://fr.ekopedia.org/Portail:Se_loger|Le portail se loger d'Ekopedia]] : pour des idées d'architecture écologique

56 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * (en) [[http://p2pfoundation.net/Category:Urbanism|Catégorie urbanisme sur p2p foundation]]
56 Mot inconnu : Urbanism =>   * (en) [[http://p2pfoundation.net/Category:Urbanism|Catégorie urbanisme sur p2p foundation]]
56 Mot inconnu : p2p =>   * (en) [[http://p2pfoundation.net/Category:Urbanism|Catégorie urbanisme sur p2p foundation]]
56 Mot inconnu : foundation =>   * (en) [[http://p2pfoundation.net/Category:Urbanism|Catégorie urbanisme sur p2p foundation]]

57 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * (fr) [[http://www.ossature-libre.fr/recherche.html|Concepteur d'ossature bois en éco-construction, utilisant Blender]]

58 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * (fr) [[http://www.architectureopensource.be/|Architecture Open Source]] : projet de plateforme web pour la recherche en architecture
58 Il manque un espace insécable. =>   * (fr) [[http://www.architectureopensource.be/|Architecture Open Source]] : projet de plateforme web pour la recherche en architecture
