
4 Mot inconnu : Kernel => ====== Kernel Virtual Machine ====== | kernel
150 Mot inconnu : grub =>   * Pour les guests Linux sans Virtio : //gestion par l'hôte de l'ordonnancement d'accès au fichier//.  Sur la ligne de commande Linux du grub de la machine virtuelle, passer le paramètre **elevator=noop** (procédure détaillée en anglais <del>[[http://blog.bodhizazen.net/linux/improve-kvm-performance/|ici]](Lien mort)</del> Equivalent RedHAT : [[https://access.redhat.com/solutions/5427/|ici]]) | grub
150 Mot inconnu : elevator =>   * Pour les guests Linux sans Virtio : //gestion par l'hôte de l'ordonnancement d'accès au fichier//.  Sur la ligne de commande Linux du grub de la machine virtuelle, passer le paramètre **elevator=noop** (procédure détaillée en anglais <del>[[http://blog.bodhizazen.net/linux/improve-kvm-performance/|ici]](Lien mort)</del> Equivalent RedHAT : [[https://access.redhat.com/solutions/5427/|ici]]) | elevator
150 Mot inconnu : noop =>   * Pour les guests Linux sans Virtio : //gestion par l'hôte de l'ordonnancement d'accès au fichier//.  Sur la ligne de commande Linux du grub de la machine virtuelle, passer le paramètre **elevator=noop** (procédure détaillée en anglais <del>[[http://blog.bodhizazen.net/linux/improve-kvm-performance/|ici]](Lien mort)</del> Equivalent RedHAT : [[https://access.redhat.com/solutions/5427/|ici]]) | noop
150 Mot inconnu : Equivalent =>   * Pour les guests Linux sans Virtio : //gestion par l'hôte de l'ordonnancement d'accès au fichier//.  Sur la ligne de commande Linux du grub de la machine virtuelle, passer le paramètre **elevator=noop** (procédure détaillée en anglais <del>[[http://blog.bodhizazen.net/linux/improve-kvm-performance/|ici]](Lien mort)</del> Equivalent RedHAT : [[https://access.redhat.com/solutions/5427/|ici]]) | equivalent
150 Mot inconnu : RedHAT =>   * Pour les guests Linux sans Virtio : //gestion par l'hôte de l'ordonnancement d'accès au fichier//.  Sur la ligne de commande Linux du grub de la machine virtuelle, passer le paramètre **elevator=noop** (procédure détaillée en anglais <del>[[http://blog.bodhizazen.net/linux/improve-kvm-performance/|ici]](Lien mort)</del> Equivalent RedHAT : [[https://access.redhat.com/solutions/5427/|ici]]) | redhat

154 Mot inconnu : VM => ==== Arrêter proprement une VM Windows ==== | vm

156 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Si vous avez des connexions RDP sur votre VM, celle-ci empêche l'arrêt de la VM par la méthode ACPI si les sessions Windows ne sont pas fermées (mais juste verrouillées par exemple). Pour supprimer la fenêtre de confirmation "Des utilisateurs ont ouvert une session sur cet ordinateur. La fermeture de Windows peut provoquer la perte de données", il faut ajouter une clef registre : voir [[http://mindref.blogspot.fr/2011/04/kvm-shutdown-windows-guest-gracefullly.html|ici]] ou [[http://ethertubes.com/unattended-acpi-shutdown-of-windows-server/|là]]. Pour XP, voir [[https://forums.virtualbox.org/viewtopic.php?f=8&t=24719#p215403|là]]. |    => suggestions : ['']
156 Mot inconnu : RDP =>   * Si vous avez des connexions RDP sur votre VM, celle-ci empêche l'arrêt de la VM par la méthode ACPI si les sessions Windows ne sont pas fermées (mais juste verrouillées par exemple). Pour supprimer la fenêtre de confirmation "Des utilisateurs ont ouvert une session sur cet ordinateur. La fermeture de Windows peut provoquer la perte de données", il faut ajouter une clef registre : voir [[http://mindref.blogspot.fr/2011/04/kvm-shutdown-windows-guest-gracefullly.html|ici]] ou [[http://ethertubes.com/unattended-acpi-shutdown-of-windows-server/|là]]. Pour XP, voir [[https://forums.virtualbox.org/viewtopic.php?f=8&t=24719#p215403|là]]. | rdp
156 Mot inconnu : VM =>   * Si vous avez des connexions RDP sur votre VM, celle-ci empêche l'arrêt de la VM par la méthode ACPI si les sessions Windows ne sont pas fermées (mais juste verrouillées par exemple). Pour supprimer la fenêtre de confirmation "Des utilisateurs ont ouvert une session sur cet ordinateur. La fermeture de Windows peut provoquer la perte de données", il faut ajouter une clef registre : voir [[http://mindref.blogspot.fr/2011/04/kvm-shutdown-windows-guest-gracefullly.html|ici]] ou [[http://ethertubes.com/unattended-acpi-shutdown-of-windows-server/|là]]. Pour XP, voir [[https://forums.virtualbox.org/viewtopic.php?f=8&t=24719#p215403|là]]. | vm
156 Mot inconnu : VM =>   * Si vous avez des connexions RDP sur votre VM, celle-ci empêche l'arrêt de la VM par la méthode ACPI si les sessions Windows ne sont pas fermées (mais juste verrouillées par exemple). Pour supprimer la fenêtre de confirmation "Des utilisateurs ont ouvert une session sur cet ordinateur. La fermeture de Windows peut provoquer la perte de données", il faut ajouter une clef registre : voir [[http://mindref.blogspot.fr/2011/04/kvm-shutdown-windows-guest-gracefullly.html|ici]] ou [[http://ethertubes.com/unattended-acpi-shutdown-of-windows-server/|là]]. Pour XP, voir [[https://forums.virtualbox.org/viewtopic.php?f=8&t=24719#p215403|là]]. | vm
156 Mot inconnu : ACPI =>   * Si vous avez des connexions RDP sur votre VM, celle-ci empêche l'arrêt de la VM par la méthode ACPI si les sessions Windows ne sont pas fermées (mais juste verrouillées par exemple). Pour supprimer la fenêtre de confirmation "Des utilisateurs ont ouvert une session sur cet ordinateur. La fermeture de Windows peut provoquer la perte de données", il faut ajouter une clef registre : voir [[http://mindref.blogspot.fr/2011/04/kvm-shutdown-windows-guest-gracefullly.html|ici]] ou [[http://ethertubes.com/unattended-acpi-shutdown-of-windows-server/|là]]. Pour XP, voir [[https://forums.virtualbox.org/viewtopic.php?f=8&t=24719#p215403|là]]. | acpi
156 Guillemets typographiques ouvrants. =>   * Si vous avez des connexions RDP sur votre VM, celle-ci empêche l'arrêt de la VM par la méthode ACPI si les sessions Windows ne sont pas fermées (mais juste verrouillées par exemple). Pour supprimer la fenêtre de confirmation "Des utilisateurs ont ouvert une session sur cet ordinateur. La fermeture de Windows peut provoquer la perte de données", il faut ajouter une clef registre : voir [[http://mindref.blogspot.fr/2011/04/kvm-shutdown-windows-guest-gracefullly.html|ici]] ou [[http://ethertubes.com/unattended-acpi-shutdown-of-windows-server/|là]]. Pour XP, voir [[https://forums.virtualbox.org/viewtopic.php?f=8&t=24719#p215403|là]]. | " => suggestions : ['«\xa0', '“']
156 Guillemets typographiques fermants. =>   * Si vous avez des connexions RDP sur votre VM, celle-ci empêche l'arrêt de la VM par la méthode ACPI si les sessions Windows ne sont pas fermées (mais juste verrouillées par exemple). Pour supprimer la fenêtre de confirmation "Des utilisateurs ont ouvert une session sur cet ordinateur. La fermeture de Windows peut provoquer la perte de données", il faut ajouter une clef registre : voir [[http://mindref.blogspot.fr/2011/04/kvm-shutdown-windows-guest-gracefullly.html|ici]] ou [[http://ethertubes.com/unattended-acpi-shutdown-of-windows-server/|là]]. Pour XP, voir [[https://forums.virtualbox.org/viewtopic.php?f=8&t=24719#p215403|là]]. | " => suggestions : ['\xa0»', '”']
156 Mot inconnu : XP =>   * Si vous avez des connexions RDP sur votre VM, celle-ci empêche l'arrêt de la VM par la méthode ACPI si les sessions Windows ne sont pas fermées (mais juste verrouillées par exemple). Pour supprimer la fenêtre de confirmation "Des utilisateurs ont ouvert une session sur cet ordinateur. La fermeture de Windows peut provoquer la perte de données", il faut ajouter une clef registre : voir [[http://mindref.blogspot.fr/2011/04/kvm-shutdown-windows-guest-gracefullly.html|ici]] ou [[http://ethertubes.com/unattended-acpi-shutdown-of-windows-server/|là]]. Pour XP, voir [[https://forums.virtualbox.org/viewtopic.php?f=8&t=24719#p215403|là]]. | xp

160 Mot inconnu : kvm => De manière générale, il est important d'avoir une couche kvm récente pour bénéficier des corrections de bugs et en particulier ceux liés à la performance. Il faut également avoir l'accélération matérielle du CPU pour la virtualisation (VT chez Intel, et AMD-V pour AMD). | kvm
160 Mot inconnu : VT => De manière générale, il est important d'avoir une couche kvm récente pour bénéficier des corrections de bugs et en particulier ceux liés à la performance. Il faut également avoir l'accélération matérielle du CPU pour la virtualisation (VT chez Intel, et AMD-V pour AMD). | vt

162 Mot inconnu : VM => Si votre VM ne fait rien, l'usage CPU de l'hôte ne devrait pas dépasser 3%. Voici quelques causes pouvant entraîner un usage CPU trop élevé (20% par exemple) : | vm
162 Avec une unité de mesure, mettez un espace insécable. => Si votre VM ne fait rien, l'usage CPU de l'hôte ne devrait pas dépasser 3%. Voici quelques causes pouvant entraîner un usage CPU trop élevé (20% par exemple) : | 3% => suggestions : ['3\xa0%']
162 Avec une unité de mesure, mettez un espace insécable. => Si votre VM ne fait rien, l'usage CPU de l'hôte ne devrait pas dépasser 3%. Voici quelques causes pouvant entraîner un usage CPU trop élevé (20% par exemple) : | 20% => suggestions : ['20\xa0%']

163 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * utilisation d'une carte virtio sur un système invité trop « ancien » : tester en passant à e1000 |    => suggestions : ['']
163 Mot inconnu : virtio =>   * utilisation d'une carte virtio sur un système invité trop « ancien » : tester en passant à e1000 | virtio
163 Mot inconnu : e1000 =>   * utilisation d'une carte virtio sur un système invité trop « ancien » : tester en passant à e1000 | e1000

164 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * FreeBSD |    => suggestions : ['']

165 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * utilisation d'un pointeur « Tablette graphique USB » (constaté avec FreeBSD 9) |      => suggestions : ['']

166 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * FreeBSD jusqu'à la 8 : diminuter le paramètre kern.hz en ajoutant la ligne suivante au fichier /boot/loader.conf: kern.hz=100 |      => suggestions : ['']
166 Mot inconnu : diminuter =>     * FreeBSD jusqu'à la 8 : diminuter le paramètre kern.hz en ajoutant la ligne suivante au fichier /boot/loader.conf: kern.hz=100 | diminuter
166 Mot inconnu : kern =>     * FreeBSD jusqu'à la 8 : diminuter le paramètre kern.hz en ajoutant la ligne suivante au fichier /boot/loader.conf: kern.hz=100 | kern
166 Mot inconnu : hz =>     * FreeBSD jusqu'à la 8 : diminuter le paramètre kern.hz en ajoutant la ligne suivante au fichier /boot/loader.conf: kern.hz=100 | hz
166 Mot inconnu : kern =>     * FreeBSD jusqu'à la 8 : diminuter le paramètre kern.hz en ajoutant la ligne suivante au fichier /boot/loader.conf: kern.hz=100 | kern
166 Mot inconnu : hz =>     * FreeBSD jusqu'à la 8 : diminuter le paramètre kern.hz en ajoutant la ligne suivante au fichier /boot/loader.conf: kern.hz=100 | hz

167 Mot inconnu : kvm => ===== Autres outils permettant d'administrer les machines virtuelles gérées par kvm ===== | kvm

169 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *[[virt-manager]] |    => suggestions : ['']
169 Mot inconnu : virt-manager =>   *[[virt-manager]] | virt-manager

174 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *  [[https://linux.die.net/man/1/virsh|Virsh]] est une interface en ligne de commande qui permet au travers de [[http://www.libvirt.org/virshcmdref.html#description|libvirt]] la création et la gestion de vos machines virtuelles.  \\ |    => suggestions : ['']
174 Espace(s) surnuméraire(s) à supprimer. =>   *  [[https://linux.die.net/man/1/virsh|Virsh]] est une interface en ligne de commande qui permet au travers de [[http://www.libvirt.org/virshcmdref.html#description|libvirt]] la création et la gestion de vos machines virtuelles.  \\ |    => suggestions : [' ']
175 Mot inconnu : KVM => (cf: [[https://help.ubuntu.com/community/KVM/Virsh|KVM virsh sur help ubuntu]]) | kvm
175 Mot inconnu : virsh => (cf: [[https://help.ubuntu.com/community/KVM/Virsh|KVM virsh sur help ubuntu]]) | virsh
175 Mot inconnu : help => (cf: [[https://help.ubuntu.com/community/KVM/Virsh|KVM virsh sur help ubuntu]]) | help

181 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[https://help.ubuntu.com/community/KVM|Article sur le wiki Ubuntu anglophone]] |    => suggestions : ['']

182 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Amélioration des performances des disques virtuels [[http://blog.bodhizazen.net/linux/improve-kvm-performance/|ici (en)]]. |    => suggestions : ['']

183 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). |    => suggestions : ['']
183 Guillemets typographiques ouvrants. =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | " => suggestions : ['«\xa0', '“']
183 Guillemets typographiques fermants. =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | " => suggestions : ['\xa0»', '”']
183 Guillemets typographiques ouvrants. =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | " => suggestions : ['«\xa0', '“']
183 Mot inconnu : cow =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | cow
183 Guillemets typographiques fermants. =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | " => suggestions : ['\xa0»', '”']
183 Mot inconnu : copy =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | copy
183 Mot inconnu : write =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | write
183 Guillemets typographiques ouvrants. =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | " => suggestions : ['«\xa0', '“']
183 Guillemets typographiques fermants. =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | " => suggestions : ['\xa0»', '”']
183 Guillemets typographiques ouvrants. =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | " => suggestions : ['«\xa0', '“']
183 Guillemets typographiques fermants. =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | " => suggestions : ['\xa0»', '”']
183 Mot inconnu : Launchpad =>   * [[http://www.linux-kvm.com/content/be-more-productive-base-images-part-3|Manipulation des images disque dur avec image de "base"]] (utilisée par des images "cow" : copy on write). Voir aussi les "part 1" et "2". (Remarque : pour chaîner plus d'une fois l'image, voir [[https://bugs.launchpad.net/ubuntu-release-notes/+bug/656173|l'aspect sécurité présenté sur Launchpad]]). | launchpad

185 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[http://www.linux-france.org/prj/inetdoc/articles/vm/|A voir surtout pour la partie réseau,bridge,vlan]] |    => suggestions : ['']
185 Confusion probable : “a” est la conjugaison du verbe “avoir”. Utilisez la préposition “à”. =>   * [[http://www.linux-france.org/prj/inetdoc/articles/vm/|A voir surtout pour la partie réseau,bridge,vlan]] | a => suggestions : ['À']
185 Il manque un espace. =>   * [[http://www.linux-france.org/prj/inetdoc/articles/vm/|A voir surtout pour la partie réseau,bridge,vlan]] | bridge => suggestions : [' bridge']

187 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[http://xenman.sourceforge.net/index.html]] ConVirt un Gui pour la virtualisation (simple et efficace) |    => suggestions : ['']
187 Mot inconnu : ConVirt =>   * [[http://xenman.sourceforge.net/index.html]] ConVirt un Gui pour la virtualisation (simple et efficace) | convirt

188 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[https://blog.zerosector.io/2018/07/28/kvm-qemu-windows-10-gpu-passthrough/]] mise en place d'une carte graphique dédiée à la machine virtuelle(accélération 3D !) |    => suggestions : ['']
188 Il manque un espace avant la parenthèse. =>   * [[https://blog.zerosector.io/2018/07/28/kvm-qemu-windows-10-gpu-passthrough/]] mise en place d'une carte graphique dédiée à la machine virtuelle(accélération 3D !) | ( => suggestions : [' (']

189 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>  <note> ce logiciel semble devenu commercial ? 8-O </note>  |   => suggestions : ['']
189 Espace(s) en fin de ligne à supprimer. =>  <note> ce logiciel semble devenu commercial ? 8-O </note>  |   => suggestions : ['']

191 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *  * Une liste d'outils de gestion de VM KVM [[http://www.linux-kvm.org/page/Management_Tools]] |    => suggestions : ['']
191 Mot inconnu : VM =>   *  * Une liste d'outils de gestion de VM KVM [[http://www.linux-kvm.org/page/Management_Tools]] | vm
191 Mot inconnu : KVM =>   *  * Une liste d'outils de gestion de VM KVM [[http://www.linux-kvm.org/page/Management_Tools]] | kvm
