
5 Mot inconnu : Freebox => ====== Booster le wifi de la Freebox Revolution ====== | freebox
49 Mot inconnu : Server => Vous verrez un rapide aperçu du statut de votre carte WiFI de la FreeBox Server. | server

51 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * Activer ou non la carte WiFi de la FreeBox |      => suggestions : ['']
51 Mot inconnu : WiFi =>     * Activer ou non la carte WiFi de la FreeBox | wifi
51 Mot inconnu : FreeBox =>     * Activer ou non la carte WiFi de la FreeBox | freebox

52 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * Canal, choisissez le canal voulu (__le moins utilisé dans votre environement__)  ex:(channel:6) |      => suggestions : ['']
52 Mot inconnu : __le =>     * Canal, choisissez le canal voulu (__le moins utilisé dans votre environement__)  ex:(channel:6) | __le
52 Mot inconnu : environement__ =>     * Canal, choisissez le canal voulu (__le moins utilisé dans votre environement__)  ex:(channel:6) | environement__
52 Mot inconnu : channel =>     * Canal, choisissez le canal voulu (__le moins utilisé dans votre environement__)  ex:(channel:6) | channel
52 Il manque un espace. =>     * Canal, choisissez le canal voulu (__le moins utilisé dans votre environement__)  ex:(channel:6) | 6 => suggestions : [' 6']

53 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * __Mode 802.11**n**__, c’est ici que vous passez votre carte de G à N. |      => suggestions : ['']
53 Mot inconnu : __Mode =>     * __Mode 802.11**n**__, c’est ici que vous passez votre carte de G à N. | __mode
53 Mot inconnu : __ =>     * __Mode 802.11**n**__, c’est ici que vous passez votre carte de G à N. | __

55 Mot inconnu : FreeBox => Rappelez-vous la FreeBox est simple bande, du coup le N se fait seulement sur la bande de fréquence dédiée au B+G, soit 2,4 GHz. Donc vous avez à disposition 13 canaux. | freebox
55 Si “GHz” est une unité de mesure, il manque un espace insécable. Si le nombre se rapporte au mot suivant, c’est aussi valable. => Rappelez-vous la FreeBox est simple bande, du coup le N se fait seulement sur la bande de fréquence dédiée au B+G, soit 2,4 GHz. Donc vous avez à disposition 13 canaux. | 2,4 ghz => suggestions : ['2,4\xa0GHz']

60 Mot inconnu : __Mode => __Mode 802.11**n** __: Ici vous avez 4 choix (__Désactivé : Pour mettre votre carte en B+G__) | __mode
60 Mot inconnu : __ => __Mode 802.11**n** __: Ici vous avez 4 choix (__Désactivé : Pour mettre votre carte en B+G__) | __
60 Mot inconnu : __Désactivé => __Mode 802.11**n** __: Ici vous avez 4 choix (__Désactivé : Pour mettre votre carte en B+G__) | __désactivé
60 Mot inconnu : G__ => __Mode 802.11**n** __: Ici vous avez 4 choix (__Désactivé : Pour mettre votre carte en B+G__) | g__

62 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * 20 MHz : Par défaut = 150 Mb/s |    => suggestions : ['']
62 Si “Mb/s” est une unité de mesure, il manque un espace insécable. Si le nombre se rapporte au mot suivant, c’est aussi valable. =>   * 20 MHz : Par défaut = 150 Mb/s | 150 mb/s => suggestions : ['150\xa0Mb/s']
62 Mot inconnu : Mb =>   * 20 MHz : Par défaut = 150 Mb/s | mb

64 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * 40 MHz (canal supérieur) : Vous permet d’utiliser en plus du canal 6, les 8 canaux supérieurs au canal sélectionné. Ici j’ai choisi le canal 6 donc j’utiliserai les canaux 6,7,8,9,10,11,12 et 13 soit 40 MHz entre ces canaux. |    => suggestions : ['']
64 Si « donc » est la conjonction de coordination, une virgule est souhaitable si elle introduit une nouvelle proposition. =>   * 40 MHz (canal supérieur) : Vous permet d’utiliser en plus du canal 6, les 8 canaux supérieurs au canal sélectionné. Ici j’ai choisi le canal 6 donc j’utiliserai les canaux 6,7,8,9,10,11,12 et 13 soit 40 MHz entre ces canaux. |  donc => suggestions : [', donc']

66 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * 40 MHz (canal inférieur) : Vous permet d’utiliser en plus du canal 8, les 8 canaux inférieurs au canal sélectionné. Ici j’ai choisi le canal 8 donc j’utiliserai les canaux 1,2,3,4,5,6,7 et 8 soit 40 MHz entre ces canaux. |    => suggestions : ['']
66 Si « donc » est la conjonction de coordination, une virgule est souhaitable si elle introduit une nouvelle proposition. =>   * 40 MHz (canal inférieur) : Vous permet d’utiliser en plus du canal 8, les 8 canaux inférieurs au canal sélectionné. Ici j’ai choisi le canal 8 donc j’utiliserai les canaux 1,2,3,4,5,6,7 et 8 soit 40 MHz entre ces canaux. |  donc => suggestions : [', donc']

68 Mot inconnu : WiFi => <note>C’est une configuration un peu barbare car sur d’autres point d’accès WiFi notamment les ZyXEL, cela ne se configure pas comme cela.</note> | wifi
68 Mot inconnu : ZyXEL => <note>C’est une configuration un peu barbare car sur d’autres point d’accès WiFi notamment les ZyXEL, cela ne se configure pas comme cela.</note> | zyxel
70 Mot inconnu : FreeBox => <note important>=> Réfléchissez si vous optez pour le canal 11, ne choisissez pas l’option 40 MHz (canal supérieur) la FreeBox vous mettra une erreur.</note> | freebox

74 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Toujours vérifier que votre matériel est compatible 802.11**n** 2.4Ghz débit 300Mb/s |    => suggestions : ['']
74 Mot inconnu : Ghz =>   * Toujours vérifier que votre matériel est compatible 802.11**n** 2.4Ghz débit 300Mb/s | ghz
74 Écriture invariable. Utilisez un point médian. =>   * Toujours vérifier que votre matériel est compatible 802.11**n** 2.4Ghz débit 300Mb/s | 300mb/s => suggestions : ['300Mb·s']
74 Mot inconnu : Mb =>   * Toujours vérifier que votre matériel est compatible 802.11**n** 2.4Ghz débit 300Mb/s | mb

75 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Toujours vérifier que votre matériel est compatible 802.11**ac 5Ghz**, __aussi dénommé **1200ac**__ ou **double band** |    => suggestions : ['']
75 Mot inconnu : Ghz =>   * Toujours vérifier que votre matériel est compatible 802.11**ac 5Ghz**, __aussi dénommé **1200ac**__ ou **double band** | ghz
75 Mot inconnu : __aussi =>   * Toujours vérifier que votre matériel est compatible 802.11**ac 5Ghz**, __aussi dénommé **1200ac**__ ou **double band** | __aussi
75 Mot inconnu : __ =>   * Toujours vérifier que votre matériel est compatible 802.11**ac 5Ghz**, __aussi dénommé **1200ac**__ ou **double band** | __
75 Mot inconnu : band =>   * Toujours vérifier que votre matériel est compatible 802.11**ac 5Ghz**, __aussi dénommé **1200ac**__ ou **double band** | band

76 Mot inconnu : Ca => ==== Ca ne marche pas ==== | ca

77 Mot inconnu : channel => Si vous avez choisi un channel de 1 à 7 : ne pas choisir 40Mhz inférieure.\\ | channel
77 Mot inconnu : Mhz => Si vous avez choisi un channel de 1 à 7 : ne pas choisir 40Mhz inférieure.\\ | mhz

78 Mot inconnu : channel => Si vous avez choisi un channel de 7 à 13 : ne pas choisir 40Mhz supérieur. | channel
78 Mot inconnu : Mhz => Si vous avez choisi un channel de 7 à 13 : ne pas choisir 40Mhz supérieur. | mhz

80 Ceci est un verbe à la 1ʳᵉ personne du pluriel. Sujet (“nous” ou équivalent) introuvable. => ==== Déconnections régulières ==== | déconnections => suggestions : ['Déconnectaient']

82 Mot inconnu : channel => Toujours choisir le channel le moins puissant de votre voisinage. Plus il y a des ondes Wifi et parasites, plus vous aurez des problèmes de stabilité. | channel

83 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * évitez les canaux par défaut : 11=All, 10=livebox, 8=numéricable, 6=Free. |    => suggestions : ['']
83 Mot inconnu : All =>   * évitez les canaux par défaut : 11=All, 10=livebox, 8=numéricable, 6=Free. | all
83 Mot inconnu : livebox =>   * évitez les canaux par défaut : 11=All, 10=livebox, 8=numéricable, 6=Free. | livebox
83 Mot inconnu : numéricable =>   * évitez les canaux par défaut : 11=All, 10=livebox, 8=numéricable, 6=Free. | numéricable

85 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => ===Note de compatibilité - FREEBOX V6 Revolution OS 3.4 === |  -  => suggestions : [' – ', ' — ', ' − ']
85 Mot inconnu : FREEBOX => ===Note de compatibilité - FREEBOX V6 Revolution OS 3.4 === | freebox
85 Mot inconnu : V6 => ===Note de compatibilité - FREEBOX V6 Revolution OS 3.4 === | v6
85 Mot inconnu : Revolution => ===Note de compatibilité - FREEBOX V6 Revolution OS 3.4 === | revolution

86 Mot inconnu : Freebox => La nouvelle Freebox possède __**2 puces WiFi **__ : | freebox
86 Mot inconnu : __ => La nouvelle Freebox possède __**2 puces WiFi **__ : | __
86 Mot inconnu : WiFi => La nouvelle Freebox possède __**2 puces WiFi **__ : | wifi
86 Mot inconnu : __ => La nouvelle Freebox possède __**2 puces WiFi **__ : | __

87 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * une 802N sur la bande 2.4G  |    => suggestions : ['']
87 Espace(s) en fin de ligne à supprimer. =>   * une 802N sur la bande 2.4G  |   => suggestions : ['']

88 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * une 1200ac sur la bande 5G.  |    => suggestions : ['']
88 Espace(s) en fin de ligne à supprimer. =>   * une 1200ac sur la bande 5G.  |   => suggestions : ['']

89 Mot inconnu : SSID => Les deux puces ont les mêmes SSID (nom réseau) et paramètres de configuration par défaut, ce qui peut engendrer des pertes de réseau aléatoires sans provoquer de message de déconnexion. \\ | ssid
90 Accord de nombre erroné avec « les paramètres » : « WiFi » devrait être au pluriel. => Rebrancher à chaud peut sembler régler le problème ; dans le cas contraire, la solution consiste à modifier les paramètres WiFi de la box en se rendant dans la console Freebox OS à **l'adresse internet** [[http://mafreebox.freebox.fr|mafreebox.freebox.fr]]. | wifi => suggestions : []
90 Mot inconnu : WiFi => Rebrancher à chaud peut sembler régler le problème ; dans le cas contraire, la solution consiste à modifier les paramètres WiFi de la box en se rendant dans la console Freebox OS à **l'adresse internet** [[http://mafreebox.freebox.fr|mafreebox.freebox.fr]]. | wifi
90 Mot inconnu : Freebox => Rebrancher à chaud peut sembler régler le problème ; dans le cas contraire, la solution consiste à modifier les paramètres WiFi de la box en se rendant dans la console Freebox OS à **l'adresse internet** [[http://mafreebox.freebox.fr|mafreebox.freebox.fr]]. | freebox

92 Accord de nombre erroné : « champs » est au pluriel. => <note help>Si vous paramétrez votre box pour la première fois, créez votre mot de passe, sinon complétez le champs puis validez en cliquant sur <connexion>. | le => suggestions : ['les']
92 Accord de nombre erroné : « champs » devrait être au singulier. => <note help>Si vous paramétrez votre box pour la première fois, créez votre mot de passe, sinon complétez le champs puis validez en cliquant sur <connexion>. | champs => suggestions : ['champ']

94 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Cliquez sur "Paramètres de la Freebox" puis valider le message. |    => suggestions : ['']
94 Guillemets typographiques ouvrants. =>   * Cliquez sur "Paramètres de la Freebox" puis valider le message. | " => suggestions : ['«\xa0', '“']
94 Mot inconnu : Freebox =>   * Cliquez sur "Paramètres de la Freebox" puis valider le message. | freebox
94 Guillemets typographiques fermants. =>   * Cliquez sur "Paramètres de la Freebox" puis valider le message. | " => suggestions : ['\xa0»', '”']

95 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Cliquez sur l'onglet "mode avancé" puis double-cliquez sur l'icone "WIFI" \\ __NB :__ pour changer de section, cliquez sur la section de gauche considérée |    => suggestions : ['']
95 Guillemets typographiques ouvrants. =>   * Cliquez sur l'onglet "mode avancé" puis double-cliquez sur l'icone "WIFI" \\ __NB :__ pour changer de section, cliquez sur la section de gauche considérée | " => suggestions : ['«\xa0', '“']
95 Guillemets typographiques fermants. =>   * Cliquez sur l'onglet "mode avancé" puis double-cliquez sur l'icone "WIFI" \\ __NB :__ pour changer de section, cliquez sur la section de gauche considérée | " => suggestions : ['\xa0»', '”']
95 Mot inconnu : icone =>   * Cliquez sur l'onglet "mode avancé" puis double-cliquez sur l'icone "WIFI" \\ __NB :__ pour changer de section, cliquez sur la section de gauche considérée | icone
95 Guillemets typographiques ouvrants. =>   * Cliquez sur l'onglet "mode avancé" puis double-cliquez sur l'icone "WIFI" \\ __NB :__ pour changer de section, cliquez sur la section de gauche considérée | " => suggestions : ['«\xa0', '“']
95 Guillemets typographiques fermants. =>   * Cliquez sur l'onglet "mode avancé" puis double-cliquez sur l'icone "WIFI" \\ __NB :__ pour changer de section, cliquez sur la section de gauche considérée | " => suggestions : ['\xa0»', '”']
95 Mot inconnu : __NB =>   * Cliquez sur l'onglet "mode avancé" puis double-cliquez sur l'icone "WIFI" \\ __NB :__ pour changer de section, cliquez sur la section de gauche considérée | __nb
95 Mot inconnu : __ =>   * Cliquez sur l'onglet "mode avancé" puis double-cliquez sur l'icone "WIFI" \\ __NB :__ pour changer de section, cliquez sur la section de gauche considérée | __

96 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * __Dans la section "Carte WIFI 2.4G" (par défaut)__: |      => suggestions : ['']
96 Mot inconnu : __Dans =>     * __Dans la section "Carte WIFI 2.4G" (par défaut)__: | __dans
96 Guillemets typographiques ouvrants. =>     * __Dans la section "Carte WIFI 2.4G" (par défaut)__: | " => suggestions : ['«\xa0', '“']
96 Guillemets typographiques fermants. =>     * __Dans la section "Carte WIFI 2.4G" (par défaut)__: | " => suggestions : ['\xa0»', '”']
96 Il manque un espace après la parenthèse. =>     * __Dans la section "Carte WIFI 2.4G" (par défaut)__: | ) => suggestions : [') ']
96 Mot inconnu : __ =>     * __Dans la section "Carte WIFI 2.4G" (par défaut)__: | __

97 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       * onglet //Configuration radio// -> Canal primaire = canal **4** |        => suggestions : ['']

98 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       * onglet //Configuration réseau// -> Type de protection = **WPA-PSK/TKIP** |        => suggestions : ['']
98 Mot inconnu : WPA-PSK =>       * onglet //Configuration réseau// -> Type de protection = **WPA-PSK/TKIP** | wpa-psk
98 Mot inconnu : TKIP =>       * onglet //Configuration réseau// -> Type de protection = **WPA-PSK/TKIP** | tkip

99 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * __Dans la section "Carte WIFI 5G"__:  |      => suggestions : ['']
99 Mot inconnu : __Dans =>     * __Dans la section "Carte WIFI 5G"__:  | __dans
99 Guillemets typographiques ouvrants. =>     * __Dans la section "Carte WIFI 5G"__:  | " => suggestions : ['«\xa0', '“']
99 Mot inconnu : __ =>     * __Dans la section "Carte WIFI 5G"__:  | __
99 Espace(s) en fin de ligne à supprimer. =>     * __Dans la section "Carte WIFI 5G"__:  |   => suggestions : ['']

100 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       * onglet //Configuration radio// -> décocher la case : **802N** |        => suggestions : ['']

101 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       * onglet //Configuration réseau// -> décocher **réutiliser les paramètres** |        => suggestions : ['']

102 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       * //SSID// -> FIXME (en choisir un différent de la carte 2.4G). Par exemple : **FREEBOX-5G-KIESTAMOI**  |        => suggestions : ['']
102 Mot inconnu : SSID =>       * //SSID// -> FIXME (en choisir un différent de la carte 2.4G). Par exemple : **FREEBOX-5G-KIESTAMOI**  | ssid
102 Mot inconnu : FIXME =>       * //SSID// -> FIXME (en choisir un différent de la carte 2.4G). Par exemple : **FREEBOX-5G-KIESTAMOI**  | fixme
102 Confusion probable : « différent » est un adjectif, « différend » est le nom qui signifie désaccord. =>       * //SSID// -> FIXME (en choisir un différent de la carte 2.4G). Par exemple : **FREEBOX-5G-KIESTAMOI**  | différent => suggestions : ['différend']
102 Mot inconnu : FREEBOX-5G-KIESTAMOI =>       * //SSID// -> FIXME (en choisir un différent de la carte 2.4G). Par exemple : **FREEBOX-5G-KIESTAMOI**  | freebox-5g-kiestamoi
102 Espace(s) en fin de ligne à supprimer. =>       * //SSID// -> FIXME (en choisir un différent de la carte 2.4G). Par exemple : **FREEBOX-5G-KIESTAMOI**  |   => suggestions : ['']

103 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * <Appliquer> |    => suggestions : ['']

104 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * <OK> |    => suggestions : ['']

105 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * **Redémarrer** la box |    => suggestions : ['']

107 Mot inconnu : FIXME => <note warning>FIXME __**Suite à cette manipulation, vous devrez réinstaller votre imprimante WIFI**__</note> | fixme
107 Mot inconnu : __ => <note warning>FIXME __**Suite à cette manipulation, vous devrez réinstaller votre imprimante WIFI**__</note> | __
107 Mot inconnu : __ => <note warning>FIXME __**Suite à cette manipulation, vous devrez réinstaller votre imprimante WIFI**__</note> | __

112 Mot inconnu : wifi_optimisation => [[wifi_optimisation|Optimisation de sa connexion WIFI]] | wifi_optimisation

114 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[http://www.samn0.fr/index.php/tag/40-mhz-canal-inferieur|Le canal inférieur des 40 Mhz]] |    => suggestions : ['']
114 Mot inconnu : Mhz =>   * [[http://www.samn0.fr/index.php/tag/40-mhz-canal-inferieur|Le canal inférieur des 40 Mhz]] | mhz

115 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[https://lafibre.info/wifi/quel-canal-wi-fi-choisir-pour-optimiser-son-debit/|Quel canal WIFI choisir pour optimiser son débit ?]] ; source : La fibre.info ; date : 2010. \\ Article assez technique, mais très intéressant pour mieux choisir son canal WiFi. |    => suggestions : ['']
115 Mot inconnu : WiFi =>   * [[https://lafibre.info/wifi/quel-canal-wi-fi-choisir-pour-optimiser-son-debit/|Quel canal WIFI choisir pour optimiser son débit ?]] ; source : La fibre.info ; date : 2010. \\ Article assez technique, mais très intéressant pour mieux choisir son canal WiFi. | wifi
