
5 Mot inconnu : AutoFS => ====== AutoFS - montage automatique de systèmes de fichier ====== | autofs
94 Mot inconnu : id_user =>     * '**uid=id_user,gid=id_groupe**' pour écrire selon les droits id_user et id_groupe (les droits doivent être correctement paramétrés côté serveur) | id_user
94 Mot inconnu : id_groupe =>     * '**uid=id_user,gid=id_groupe**' pour écrire selon les droits id_user et id_groupe (les droits doivent être correctement paramétrés côté serveur) | id_groupe

95 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * '**rsize=8192,wsize=8192**' pour accélérer les communications NFS en lecture (rsize) et écriture (wsize) |      => suggestions : ['']
95 Mot inconnu : rsize =>     * '**rsize=8192,wsize=8192**' pour accélérer les communications NFS en lecture (rsize) et écriture (wsize) | rsize
95 Mot inconnu : wsize =>     * '**rsize=8192,wsize=8192**' pour accélérer les communications NFS en lecture (rsize) et écriture (wsize) | wsize
95 Mot inconnu : NFS =>     * '**rsize=8192,wsize=8192**' pour accélérer les communications NFS en lecture (rsize) et écriture (wsize) | nfs
95 Mot inconnu : rsize =>     * '**rsize=8192,wsize=8192**' pour accélérer les communications NFS en lecture (rsize) et écriture (wsize) | rsize
95 Mot inconnu : wsize =>     * '**rsize=8192,wsize=8192**' pour accélérer les communications NFS en lecture (rsize) et écriture (wsize) | wsize

100 Mot inconnu : autofs => Après avoir configuré le service par le biais des fichiers que vous avez créés/modifiés il faut penser à relancer le service autofs; pour qu'il actualise les données. \\  | autofs
100 Espace(s) en fin de ligne à supprimer. => Après avoir configuré le service par le biais des fichiers que vous avez créés/modifiés il faut penser à relancer le service autofs; pour qu'il actualise les données. \\  |   => suggestions : ['']
101 Espace(s) en fin de ligne à supprimer. => Dans un terminal :  |   => suggestions : ['']

103 Mot inconnu : autofs => <note important>Quand autofs est actif, vous ne pouvez plus créer de sous-répertoires dans le répertoire où autofs réalise ses montages, ///mnt// par exemple\\ | autofs
103 Mot inconnu : autofs => <note important>Quand autofs est actif, vous ne pouvez plus créer de sous-répertoires dans le répertoire où autofs réalise ses montages, ///mnt// par exemple\\ | autofs

105 Mot inconnu : autofs => Remarquer ci-dessus le **0** au lieu de **4096** sans autofs\\ | autofs

109 Mot inconnu : mkdir => mkdir: impossible de créer le répertoire «/mnt/test»: Permission non accordée</code> | mkdir

110 Mot inconnu : sudo => Ce qui est assez déroutant avec sudo!! | sudo

115 Mot inconnu : NFS => ==== NFS ==== | nfs

117 Mot inconnu : NFS => Exemple de partage **NFS**  | nfs
117 Espace(s) en fin de ligne à supprimer. => Exemple de partage **NFS**  |   => suggestions : ['']

120 Mot inconnu : serveur_maison => <file>/media/serveur_maison	/etc/auto.nfs --ghost,--timeout=60</file> | serveur_maison
120 Mot inconnu : ghost => <file>/media/serveur_maison	/etc/auto.nfs --ghost,--timeout=60</file> | ghost
120 Mot inconnu : timeout => <file>/media/serveur_maison	/etc/auto.nfs --ghost,--timeout=60</file> | timeout

123 Mot inconnu : Photos_serveur => Photos_serveur  -fstype=nfs,rw   192.168.1.3:/home/blinckers/Photos | photos_serveur
123 Espace(s) surnuméraire(s) à supprimer. => Photos_serveur  -fstype=nfs,rw   192.168.1.3:/home/blinckers/Photos |    => suggestions : [' ']
123 Mot inconnu : fstype => Photos_serveur  -fstype=nfs,rw   192.168.1.3:/home/blinckers/Photos | fstype
123 Mot inconnu : nfs => Photos_serveur  -fstype=nfs,rw   192.168.1.3:/home/blinckers/Photos | nfs
123 Il manque un espace. => Photos_serveur  -fstype=nfs,rw   192.168.1.3:/home/blinckers/Photos | rw => suggestions : [' rw']
123 Mot inconnu : rw => Photos_serveur  -fstype=nfs,rw   192.168.1.3:/home/blinckers/Photos | rw
123 Espace(s) surnuméraire(s) à supprimer. => Photos_serveur  -fstype=nfs,rw   192.168.1.3:/home/blinckers/Photos |     => suggestions : [' ']

124 Espace(s) surnuméraire(s) à supprimer. => Entreprise      -fstype=nfs,rw   192.168.1.3:/home/professionnel |        => suggestions : [' ']
124 Mot inconnu : fstype => Entreprise      -fstype=nfs,rw   192.168.1.3:/home/professionnel | fstype
124 Mot inconnu : nfs => Entreprise      -fstype=nfs,rw   192.168.1.3:/home/professionnel | nfs
124 Il manque un espace. => Entreprise      -fstype=nfs,rw   192.168.1.3:/home/professionnel | rw => suggestions : [' rw']
124 Mot inconnu : rw => Entreprise      -fstype=nfs,rw   192.168.1.3:/home/professionnel | rw
124 Espace(s) surnuméraire(s) à supprimer. => Entreprise      -fstype=nfs,rw   192.168.1.3:/home/professionnel |     => suggestions : [' ']

125 Mot inconnu : Musique_serveur => Musique_serveur -fstype=nfs,rw   192.168.1.3:/home/blinckers/Musique | musique_serveur
125 Il manque un espace à côté du tiret. => Musique_serveur -fstype=nfs,rw   192.168.1.3:/home/blinckers/Musique |  - => suggestions : [' – ', ' — ']
125 Mot inconnu : fstype => Musique_serveur -fstype=nfs,rw   192.168.1.3:/home/blinckers/Musique | fstype
125 Mot inconnu : nfs => Musique_serveur -fstype=nfs,rw   192.168.1.3:/home/blinckers/Musique | nfs
125 Il manque un espace. => Musique_serveur -fstype=nfs,rw   192.168.1.3:/home/blinckers/Musique | rw => suggestions : [' rw']
125 Mot inconnu : rw => Musique_serveur -fstype=nfs,rw   192.168.1.3:/home/blinckers/Musique | rw
125 Espace(s) surnuméraire(s) à supprimer. => Musique_serveur -fstype=nfs,rw   192.168.1.3:/home/blinckers/Musique |     => suggestions : [' ']

129 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * /media/serveur_maison/Photos_serveur |    => suggestions : ['']
129 Mot inconnu : serveur_maison =>   * /media/serveur_maison/Photos_serveur | serveur_maison
129 Mot inconnu : Photos_serveur =>   * /media/serveur_maison/Photos_serveur | photos_serveur

130 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * /media/serveur_maison/Entreprise |    => suggestions : ['']
130 Mot inconnu : serveur_maison =>   * /media/serveur_maison/Entreprise | serveur_maison

131 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * /media/serveur_maison/Musique_serveur |    => suggestions : ['']
131 Mot inconnu : serveur_maison =>   * /media/serveur_maison/Musique_serveur | serveur_maison
131 Mot inconnu : _serveur =>   * /media/serveur_maison/Musique_serveur | _serveur

134 Espace(s) surnuméraire(s) à supprimer. => un autre exemple de partage  **NFS** |    => suggestions : [' ']
134 Mot inconnu : NFS => un autre exemple de partage  **NFS** | nfs

137 Il manque un espace. => <file>+auto.master | master => suggestions : [' master']

138 Mot inconnu : nas => /media/nas	/etc/auto.nfs --ghost,--timeout=60 | nas
138 Mot inconnu : ghost => /media/nas	/etc/auto.nfs --ghost,--timeout=60 | ghost
138 Mot inconnu : timeout => /media/nas	/etc/auto.nfs --ghost,--timeout=60 | timeout

142 Il manque un espace à côté du tiret. => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo |  - => suggestions : [' – ', ' — ']
142 Mot inconnu : fstype => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo | fstype
142 Mot inconnu : nfs => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo | nfs
142 Il manque un espace. => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo | rw => suggestions : [' rw']
142 Mot inconnu : rw => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo | rw
142 Mot inconnu : uid => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo | uid
142 Mot inconnu : gid => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo | gid
142 Mot inconnu : rsize => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo | rsize
142 Mot inconnu : wsize => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo | wsize
142 Espace(s) surnuméraire(s) à supprimer. => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo |     => suggestions : [' ']
142 Mot inconnu : volume1 => Photos -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/photo | volume1

143 Mot inconnu : video => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | video
143 Il manque un espace à côté du tiret. => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video |  - => suggestions : [' – ', ' — ']
143 Mot inconnu : fstype => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | fstype
143 Mot inconnu : nfs => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | nfs
143 Il manque un espace. => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | rw => suggestions : [' rw']
143 Mot inconnu : rw => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | rw
143 Mot inconnu : uid => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | uid
143 Mot inconnu : gid => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | gid
143 Mot inconnu : rsize => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | rsize
143 Mot inconnu : wsize => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | wsize
143 Espace(s) surnuméraire(s) à supprimer. => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video |     => suggestions : [' ']
143 Mot inconnu : volume1 => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | volume1
143 Mot inconnu : video => video -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/video | video

144 Mot inconnu : music => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | music
144 Il manque un espace à côté du tiret. => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music |  - => suggestions : [' – ', ' — ']
144 Mot inconnu : fstype => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | fstype
144 Mot inconnu : nfs => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | nfs
144 Il manque un espace. => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | rw => suggestions : [' rw']
144 Mot inconnu : rw => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | rw
144 Mot inconnu : uid => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | uid
144 Mot inconnu : gid => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | gid
144 Mot inconnu : rsize => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | rsize
144 Mot inconnu : wsize => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | wsize
144 Espace(s) surnuméraire(s) à supprimer. => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music |    => suggestions : [' ']
144 Mot inconnu : volume1 => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | volume1
144 Mot inconnu : music => music -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192  192.168.1.250:/volume1/music | music

145 Il manque un espace à côté du tiret. => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public |  - => suggestions : [' – ', ' — ']
145 Mot inconnu : fstype => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public | fstype
145 Mot inconnu : nfs => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public | nfs
145 Il manque un espace. => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public | rw => suggestions : [' rw']
145 Mot inconnu : rw => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public | rw
145 Mot inconnu : uid => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public | uid
145 Mot inconnu : gid => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public | gid
145 Mot inconnu : rsize => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public | rsize
145 Mot inconnu : wsize => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public | wsize
145 Espace(s) surnuméraire(s) à supprimer. => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public |     => suggestions : [' ']
145 Mot inconnu : volume1 => public -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/public | volume1

146 Il manque un espace à côté du tiret. => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images |  - => suggestions : [' – ', ' — ']
146 Mot inconnu : fstype => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images | fstype
146 Mot inconnu : nfs => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images | nfs
146 Il manque un espace. => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images | rw => suggestions : [' rw']
146 Mot inconnu : rw => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images | rw
146 Mot inconnu : uid => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images | uid
146 Mot inconnu : gid => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images | gid
146 Mot inconnu : rsize => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images | rsize
146 Mot inconnu : wsize => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images | wsize
146 Espace(s) surnuméraire(s) à supprimer. => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images |     => suggestions : [' ']
146 Mot inconnu : volume1 => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images | volume1
146 Mot inconnu : remy => images -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/volume1/homes/remy/images | remy

150 Mot inconnu : NFS => Pour **NFS**, l'option fstype est facultative : c'est le système de fichier //par défaut// pour autofs. | nfs
150 Mot inconnu : fstype => Pour **NFS**, l'option fstype est facultative : c'est le système de fichier //par défaut// pour autofs. | fstype
150 Mot inconnu : autofs => Pour **NFS**, l'option fstype est facultative : c'est le système de fichier //par défaut// pour autofs. | autofs

153 Mot inconnu : nautilus => <note important>N'utilisez pas les signets nautilus vers des dossiers issus du partage nfs, le timeout d'autofs ne fonctionnera pas et cela provoquera des freezes si le serveur est hors ligne. Par contre, les volumes NFS présent par défaut dans les raccourcis de nautilus ne poseront pas de problème. | nautilus
153 Mot inconnu : nfs => <note important>N'utilisez pas les signets nautilus vers des dossiers issus du partage nfs, le timeout d'autofs ne fonctionnera pas et cela provoquera des freezes si le serveur est hors ligne. Par contre, les volumes NFS présent par défaut dans les raccourcis de nautilus ne poseront pas de problème. | nfs
153 Mot inconnu : timeout => <note important>N'utilisez pas les signets nautilus vers des dossiers issus du partage nfs, le timeout d'autofs ne fonctionnera pas et cela provoquera des freezes si le serveur est hors ligne. Par contre, les volumes NFS présent par défaut dans les raccourcis de nautilus ne poseront pas de problème. | timeout
153 Mot inconnu : autofs => <note important>N'utilisez pas les signets nautilus vers des dossiers issus du partage nfs, le timeout d'autofs ne fonctionnera pas et cela provoquera des freezes si le serveur est hors ligne. Par contre, les volumes NFS présent par défaut dans les raccourcis de nautilus ne poseront pas de problème. | autofs
153 Mot inconnu : freezes => <note important>N'utilisez pas les signets nautilus vers des dossiers issus du partage nfs, le timeout d'autofs ne fonctionnera pas et cela provoquera des freezes si le serveur est hors ligne. Par contre, les volumes NFS présent par défaut dans les raccourcis de nautilus ne poseront pas de problème. | freezes
153 Mot inconnu : NFS => <note important>N'utilisez pas les signets nautilus vers des dossiers issus du partage nfs, le timeout d'autofs ne fonctionnera pas et cela provoquera des freezes si le serveur est hors ligne. Par contre, les volumes NFS présent par défaut dans les raccourcis de nautilus ne poseront pas de problème. | nfs
153 Mot inconnu : nautilus => <note important>N'utilisez pas les signets nautilus vers des dossiers issus du partage nfs, le timeout d'autofs ne fonctionnera pas et cela provoquera des freezes si le serveur est hors ligne. Par contre, les volumes NFS présent par défaut dans les raccourcis de nautilus ne poseront pas de problème. | nautilus

155 Conjugaison erronée. Accord avec “il”. Le verbe devrait être à la 3ᵉ personne du singulier. => Pour ce faire allez voir le fichier /home/Utilisateur/.gtk-bookmarks, il se peut qu'il y ai une ligne qui pointe vers un partage nfs et qui n'apparaisse pas dans la partie signet de nautilus, supprimez là, sinon freezes... </note> | ai => suggestions : ['a']
155 Mot inconnu : nfs => Pour ce faire allez voir le fichier /home/Utilisateur/.gtk-bookmarks, il se peut qu'il y ai une ligne qui pointe vers un partage nfs et qui n'apparaisse pas dans la partie signet de nautilus, supprimez là, sinon freezes... </note> | nfs
155 Mot inconnu : nautilus => Pour ce faire allez voir le fichier /home/Utilisateur/.gtk-bookmarks, il se peut qu'il y ai une ligne qui pointe vers un partage nfs et qui n'apparaisse pas dans la partie signet de nautilus, supprimez là, sinon freezes... </note> | nautilus
155 Mot inconnu : freezes => Pour ce faire allez voir le fichier /home/Utilisateur/.gtk-bookmarks, il se peut qu'il y ai une ligne qui pointe vers un partage nfs et qui n'apparaisse pas dans la partie signet de nautilus, supprimez là, sinon freezes... </note> | freezes
155 Typographie : points de suspension. Utilisez le caractère dédié. => Pour ce faire allez voir le fichier /home/Utilisateur/.gtk-bookmarks, il se peut qu'il y ai une ligne qui pointe vers un partage nfs et qui n'apparaisse pas dans la partie signet de nautilus, supprimez là, sinon freezes... </note> | ... => suggestions : ['…']

158 Élision de l’article devant un mot commençant par une voyelle. => En cas de problème au montage (dossier introuvable), essayer de déclarer dans le auto.nfs le répertoire père du répertoire partagé sur le serveur. | le  => suggestions : ['l’']
158 Mot inconnu : nfs => En cas de problème au montage (dossier introuvable), essayer de déclarer dans le auto.nfs le répertoire père du répertoire partagé sur le serveur. | nfs
160 Espace(s) en fin de ligne à supprimer. => Exemple:   |    => suggestions : ['']

162 Espace(s) en fin de ligne à supprimer. => //si sur le serveur /mnt/Mon_DD/Partage//    |     => suggestions : ['']

164 Mot inconnu : nfs => //Dans auto.nfs//  | nfs
164 Espace(s) en fin de ligne à supprimer. => //Dans auto.nfs//  |   => suggestions : ['']

166 Mot inconnu : partage_serveur => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD | partage_serveur
166 Il manque un espace à côté du tiret. => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD |  - => suggestions : [' – ', ' — ']
166 Mot inconnu : fstype => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD | fstype
166 Mot inconnu : nfs => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD | nfs
166 Il manque un espace. => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD | rw => suggestions : [' rw']
166 Mot inconnu : rw => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD | rw
166 Mot inconnu : uid => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD | uid
166 Mot inconnu : gid => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD | gid
166 Mot inconnu : rsize => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD | rsize
166 Mot inconnu : wsize => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD | wsize
166 Espace(s) surnuméraire(s) à supprimer. => partage_serveur -fstype=nfs,rw,uid=1000,gid=1000,rsize=8192,wsize=8192   192.168.1.250:/mnt/Mon_DD |     => suggestions : [' ']

170 Mot inconnu : SSH => ==== SSH ==== | ssh

172 Mot inconnu : sshfs => [[sshfs#autofs|Procédure de montage sur SSH]] | sshfs
172 Mot inconnu : SSH => [[sshfs#autofs|Procédure de montage sur SSH]] | ssh

176 Mot inconnu : curlftpfs => Il faut avoir précédemment visité la page [[curlftpfs]] | curlftpfs

178 Espace(s) en fin de ligne à supprimer. => exemple de partage **FTP**  |   => suggestions : ['']

181 Mot inconnu : uid => /net/ftp /etc/auto.ftp uid=1000,gid=1000,--ghost,--timeout=30 | uid
181 Mot inconnu : gid => /net/ftp /etc/auto.ftp uid=1000,gid=1000,--ghost,--timeout=30 | gid
181 Mot inconnu : ghost => /net/ftp /etc/auto.ftp uid=1000,gid=1000,--ghost,--timeout=30 | ghost
181 Mot inconnu : timeout => /net/ftp /etc/auto.ftp uid=1000,gid=1000,--ghost,--timeout=30 | timeout

185 Mot inconnu : serveur_1 => serveur_1      -fstype=fuse,allow_other,user=<login>:<pass>    :curlftpfs\#serveur_1 | serveur_1
185 Espace(s) surnuméraire(s) à supprimer. => serveur_1      -fstype=fuse,allow_other,user=<login>:<pass>    :curlftpfs\#serveur_1 |        => suggestions : [' ']
185 Mot inconnu : fstype => serveur_1      -fstype=fuse,allow_other,user=<login>:<pass>    :curlftpfs\#serveur_1 | fstype
185 Il manque un espace. => serveur_1      -fstype=fuse,allow_other,user=<login>:<pass>    :curlftpfs\#serveur_1 | allow_other => suggestions : [' allow_other']
185 Mot inconnu : allow_other => serveur_1      -fstype=fuse,allow_other,user=<login>:<pass>    :curlftpfs\#serveur_1 | allow_other
185 Mot inconnu : curlftpfs => serveur_1      -fstype=fuse,allow_other,user=<login>:<pass>    :curlftpfs\#serveur_1 | curlftpfs

188 Mot inconnu : serveur_1 => Le partage sera monté dans /net/ftp/serveur_1 | serveur_1

190 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => ==== SAMBA - CIFS ==== |  -  => suggestions : [' – ', ' — ', ' − ']
190 Mot inconnu : CIFS => ==== SAMBA - CIFS ==== | cifs

194 Mot inconnu : fstab => Si vous avez déjà une solution via fstab, n'oubliez pas de commenter les lignes dans /etc/fstab et de démonter les montages avant de mettre en place cette solution. | fstab

195 Mot inconnu : nautilus => Si le serveur (montage samba) n'est pas accessible, cela empêche l'explorateur de fichier nautilus de démarrer. Dans ce cas ouvrir une console et taper  | nautilus
195 Espace(s) en fin de ligne à supprimer. => Si le serveur (montage samba) n'est pas accessible, cela empêche l'explorateur de fichier nautilus de démarrer. Dans ce cas ouvrir une console et taper  |   => suggestions : ['']

196 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   sudo service autofs stop |    => suggestions : ['']
196 Mot inconnu : sudo =>   sudo service autofs stop | sudo
196 Mot inconnu : autofs =>   sudo service autofs stop | autofs

198 Mot inconnu : autofs => ===   Installer autofs et cifs === | autofs
198 Mot inconnu : cifs => ===   Installer autofs et cifs === | cifs

200 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   sudo apt-get install autofs cifs-utils |    => suggestions : ['']
200 Mot inconnu : sudo =>   sudo apt-get install autofs cifs-utils | sudo
200 Mot inconnu : apt-get =>   sudo apt-get install autofs cifs-utils | apt-get
200 Mot inconnu : install =>   sudo apt-get install autofs cifs-utils | install
200 Mot inconnu : autofs =>   sudo apt-get install autofs cifs-utils | autofs
200 Mot inconnu : cifs-utils =>   sudo apt-get install autofs cifs-utils | cifs-utils

202 Mot inconnu : credential => === création du credential === | credential

205 Mot inconnu : cred-file => Créer le fichier /home/<user>/.cred-file (référencé ci-dessus) et rendez-le accessible uniquement par vous-même (IMPORTANT car il contient un mot de passe en clair...) :  | cred-file
205 Si « car » est la conjonction de coordination, une virgule est peut-être souhaitable. => Créer le fichier /home/<user>/.cred-file (référencé ci-dessus) et rendez-le accessible uniquement par vous-même (IMPORTANT car il contient un mot de passe en clair...) :  |  car => suggestions : [', car']
205 Typographie : points de suspension. Utilisez le caractère dédié. => Créer le fichier /home/<user>/.cred-file (référencé ci-dessus) et rendez-le accessible uniquement par vous-même (IMPORTANT car il contient un mot de passe en clair...) :  | ... => suggestions : ['…']
205 Espace(s) en fin de ligne à supprimer. => Créer le fichier /home/<user>/.cred-file (référencé ci-dessus) et rendez-le accessible uniquement par vous-même (IMPORTANT car il contient un mot de passe en clair...) :  |   => suggestions : ['']

207 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   touch /home/$USER/.cred-file |    => suggestions : ['']
207 Mot inconnu : touch =>   touch /home/$USER/.cred-file | touch
207 Mot inconnu : cred-file =>   touch /home/$USER/.cred-file | cred-file

208 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   chmod 600 /home/$USER/.cred-file |    => suggestions : ['']
208 Mot inconnu : chmod =>   chmod 600 /home/$USER/.cred-file | chmod
208 Mot inconnu : cred-file =>   chmod 600 /home/$USER/.cred-file | cred-file
210 Espace(s) en fin de ligne à supprimer. => Ajouter les lignes suivantes à ce fichier (à valoriser correctement bien sûr) :  |   => suggestions : ['']

211 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   username=<user> |    => suggestions : ['']
211 Mot inconnu : username =>   username=<user> | username

