7 Mot inconnu : logitechquickcammessengerrefresh2007oem => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}
7 Il manque un espace insécable. => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}
7 Il manque un espace. => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}
7 Mot inconnu : x75 => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}
7 Mot inconnu : Messenger => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}
7 Mot inconnu : Refresh => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}

11 Espace(s) en fin de ligne à supprimer. => **Légende :**  

13 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *{{icons:icon-ubuntu.png|Fonctionne immédiatement}} : Fonctionne immédiatement
13 Mot inconnu : icons =>   *{{icons:icon-ubuntu.png|Fonctionne immédiatement}} : Fonctionne immédiatement
13 Il manque un espace. =>   *{{icons:icon-ubuntu.png|Fonctionne immédiatement}} : Fonctionne immédiatement
13 Mot inconnu : icon-ubuntu =>   *{{icons:icon-ubuntu.png|Fonctionne immédiatement}} : Fonctionne immédiatement
13 Il manque un espace insécable. =>   *{{icons:icon-ubuntu.png|Fonctionne immédiatement}} : Fonctionne immédiatement

14 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *{{icons:important.png|Fonctionne après config}} : Fonctionne après quelques manipulations  
14 Mot inconnu : icons =>   *{{icons:important.png|Fonctionne après config}} : Fonctionne après quelques manipulations  
14 Il manque un espace. =>   *{{icons:important.png|Fonctionne après config}} : Fonctionne après quelques manipulations  
14 Il manque un espace insécable. =>   *{{icons:important.png|Fonctionne après config}} : Fonctionne après quelques manipulations  
14 Espace(s) en fin de ligne à supprimer. =>   *{{icons:important.png|Fonctionne après config}} : Fonctionne après quelques manipulations  

15 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas
15 Mot inconnu : icons =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas
15 Il manque un espace. =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas
15 Il manque un espace insécable. =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas
15 Il manque un espace. =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas
15 Il manque un espace insécable. =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas

16 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *{{icons:icon-support.png|Pas testé}} : Pas d'informations disponibles
16 Mot inconnu : icons =>   *{{icons:icon-support.png|Pas testé}} : Pas d'informations disponibles
16 Il manque un espace. =>   *{{icons:icon-support.png|Pas testé}} : Pas d'informations disponibles
16 Mot inconnu : icon-support =>   *{{icons:icon-support.png|Pas testé}} : Pas d'informations disponibles
16 Il manque un espace insécable. =>   *{{icons:icon-support.png|Pas testé}} : Pas d'informations disponibles

17 Mot inconnu : Aiptek => ===== Webcams du constructeur Aiptek =====

19 Mot inconnu : lsusb => ^ Constructeur ^ Modèle ^ Prise en charge ^ Version ^ Commande lsusb ^ Commentaire ^

20 Mot inconnu : Aiptek => | Aiptek | PocketDVII 1.3 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 08ca:0104| pilote gspca |
115 Mot inconnu : icon-ubuntu => | Logitech | QuickCam 4000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a2 | [[:pwc|pilote pwc]] video excellente sur tous les logiciels |
115 Il manque un espace. => | Logitech | QuickCam 4000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a2 | [[:pwc|pilote pwc]] video excellente sur tous les logiciels |
115 Mot inconnu : a2 => | Logitech | QuickCam 4000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a2 | [[:pwc|pilote pwc]] video excellente sur tous les logiciels |
115 Mot inconnu : video => | Logitech | QuickCam 4000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a2 | [[:pwc|pilote pwc]] video excellente sur tous les logiciels |

116 Mot inconnu : Logitech => | Logitech | QuickCam 5000 Pro | {{icons:important.png|Fonctionne après config}} | | 046d:08c5 et 08ca | [[http://www.ideasonboard.org/uvc/#footnote-1|Description du problème]] |
116 Mot inconnu : QuickCam => | Logitech | QuickCam 5000 Pro | {{icons:important.png|Fonctionne après config}} | | 046d:08c5 et 08ca | [[http://www.ideasonboard.org/uvc/#footnote-1|Description du problème]] |
116 Accord de nombre erroné avec « 5000 » : « Pro » devrait être au pluriel. => | Logitech | QuickCam 5000 Pro | {{icons:important.png|Fonctionne après config}} | | 046d:08c5 et 08ca | [[http://www.ideasonboard.org/uvc/#footnote-1|Description du problème]] |
116 Mot inconnu : icons => | Logitech | QuickCam 5000 Pro | {{icons:important.png|Fonctionne après config}} | | 046d:08c5 et 08ca | [[http://www.ideasonboard.org/uvc/#footnote-1|Description du problème]] |
116 Il manque un espace. => | Logitech | QuickCam 5000 Pro | {{icons:important.png|Fonctionne après config}} | | 046d:08c5 et 08ca | [[http://www.ideasonboard.org/uvc/#footnote-1|Description du problème]] |
116 Il manque un espace. => | Logitech | QuickCam 5000 Pro | {{icons:important.png|Fonctionne après config}} | | 046d:08c5 et 08ca | [[http://www.ideasonboard.org/uvc/#footnote-1|Description du problème]] |
116 Mot inconnu : c5 => | Logitech | QuickCam 5000 Pro | {{icons:important.png|Fonctionne après config}} | | 046d:08c5 et 08ca | [[http://www.ideasonboard.org/uvc/#footnote-1|Description du problème]] |
116 Mot inconnu : ca => | Logitech | QuickCam 5000 Pro | {{icons:important.png|Fonctionne après config}} | | 046d:08c5 et 08ca | [[http://www.ideasonboard.org/uvc/#footnote-1|Description du problème]] |

117 Mot inconnu : Logitech => | Logitech | quickcam 9000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.10 | | Ok sous skype. |
117 Mot inconnu : quickcam => | Logitech | quickcam 9000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.10 | | Ok sous skype. |
117 Accord de nombre erroné avec « 9000 » : « Pro » devrait être au pluriel. => | Logitech | quickcam 9000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.10 | | Ok sous skype. |
117 Mot inconnu : icons => | Logitech | quickcam 9000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.10 | | Ok sous skype. |
117 Il manque un espace. => | Logitech | quickcam 9000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.10 | | Ok sous skype. |
117 Mot inconnu : icon-ubuntu => | Logitech | quickcam 9000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.10 | | Ok sous skype. |
117 Mot inconnu : Ok => | Logitech | quickcam 9000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.10 | | Ok sous skype. |
117 Mot inconnu : skype => | Logitech | quickcam 9000 Pro | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.10 | | Ok sous skype. |

118 Mot inconnu : Logitech => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : quickcam => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Espace(s) surnuméraire(s) à supprimer. => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : QC => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : IM => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : QC => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : IM => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : A1 => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : sound => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : icons => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Il manque un espace. => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : icon-ubuntu => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Il manque un espace. => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : a0 => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |
118 Mot inconnu : a1 => | Logitech | quickcam  QC IM et QC IM 08A1 +sound | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08a0 et 08a1 | |

119 Mot inconnu : Logitech => | Logitech | quickcam  connect | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
119 Mot inconnu : quickcam => | Logitech | quickcam  connect | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
119 Espace(s) surnuméraire(s) à supprimer. => | Logitech | quickcam  connect | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
119 Mot inconnu : connect => | Logitech | quickcam  connect | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
119 Mot inconnu : icons => | Logitech | quickcam  connect | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
119 Il manque un espace. => | Logitech | quickcam  connect | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
119 Mot inconnu : icon-ubuntu => | Logitech | quickcam  connect | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |

120 Mot inconnu : Logitech => | Logitech | QuickCam Communicate | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f5 | pilote qc-usb-messenger |
120 Mot inconnu : QuickCam => | Logitech | QuickCam Communicate | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f5 | pilote qc-usb-messenger |
120 Mot inconnu : Communicate => | Logitech | QuickCam Communicate | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f5 | pilote qc-usb-messenger |
120 Mot inconnu : icons => | Logitech | QuickCam Communicate | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f5 | pilote qc-usb-messenger |
120 Il manque un espace. => | Logitech | QuickCam Communicate | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f5 | pilote qc-usb-messenger |
120 Mot inconnu : icon-ubuntu => | Logitech | QuickCam Communicate | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f5 | pilote qc-usb-messenger |
120 Il manque un espace. => | Logitech | QuickCam Communicate | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f5 | pilote qc-usb-messenger |
120 Mot inconnu : f5 => | Logitech | QuickCam Communicate | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f5 | pilote qc-usb-messenger |
120 Mot inconnu : qc-usb-messenger => | Logitech | QuickCam Communicate | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f5 | pilote qc-usb-messenger |

121 Mot inconnu : Logitech => | Logitech | QuickCam Communicate STX | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08ad | pilote gspca |
121 Mot inconnu : QuickCam => | Logitech | QuickCam Communicate STX | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08ad | pilote gspca |
121 Mot inconnu : Communicate => | Logitech | QuickCam Communicate STX | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08ad | pilote gspca |
121 Mot inconnu : STX => | Logitech | QuickCam Communicate STX | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08ad | pilote gspca |
121 Mot inconnu : icons => | Logitech | QuickCam Communicate STX | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08ad | pilote gspca |
121 Il manque un espace. => | Logitech | QuickCam Communicate STX | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08ad | pilote gspca |
121 Mot inconnu : icon-ubuntu => | Logitech | QuickCam Communicate STX | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08ad | pilote gspca |
121 Il manque un espace. => | Logitech | QuickCam Communicate STX | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08ad | pilote gspca |
121 Mot inconnu : gspca => | Logitech | QuickCam Communicate STX | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08ad | pilote gspca |

122 Mot inconnu : Logitech => | Logitech | quickcam Communicate STX Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Détectée immédiatement sous Skype |
122 Mot inconnu : quickcam => | Logitech | quickcam Communicate STX Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Détectée immédiatement sous Skype |
122 Mot inconnu : Communicate => | Logitech | quickcam Communicate STX Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Détectée immédiatement sous Skype |
122 Mot inconnu : STX => | Logitech | quickcam Communicate STX Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Détectée immédiatement sous Skype |
122 Mot inconnu : icons => | Logitech | quickcam Communicate STX Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Détectée immédiatement sous Skype |
122 Il manque un espace. => | Logitech | quickcam Communicate STX Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Détectée immédiatement sous Skype |
122 Mot inconnu : icon-ubuntu => | Logitech | quickcam Communicate STX Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Détectée immédiatement sous Skype |
122 Mot inconnu : Skype => | Logitech | quickcam Communicate STX Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Détectée immédiatement sous Skype |

123 Mot inconnu : Logitech => | Logitech | QuickCam Connect Upgrade | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | est automatiquement reconnue et fournit (selon mon avis de novice) une qualité d'image tout à fait convenable avec aMSN. |
123 Mot inconnu : QuickCam => | Logitech | QuickCam Connect Upgrade | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | est automatiquement reconnue et fournit (selon mon avis de novice) une qualité d'image tout à fait convenable avec aMSN. |
123 Mot inconnu : Connect => | Logitech | QuickCam Connect Upgrade | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | est automatiquement reconnue et fournit (selon mon avis de novice) une qualité d'image tout à fait convenable avec aMSN. |
123 Mot inconnu : icons => | Logitech | QuickCam Connect Upgrade | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | est automatiquement reconnue et fournit (selon mon avis de novice) une qualité d'image tout à fait convenable avec aMSN. |
123 Il manque un espace. => | Logitech | QuickCam Connect Upgrade | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | est automatiquement reconnue et fournit (selon mon avis de novice) une qualité d'image tout à fait convenable avec aMSN. |
123 Mot inconnu : icon-ubuntu => | Logitech | QuickCam Connect Upgrade | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | est automatiquement reconnue et fournit (selon mon avis de novice) une qualité d'image tout à fait convenable avec aMSN. |
123 Mot inconnu : aMSN => | Logitech | QuickCam Connect Upgrade | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | est automatiquement reconnue et fournit (selon mon avis de novice) une qualité d'image tout à fait convenable avec aMSN. |

124 Mot inconnu : Logitech => | Logitech | QuickCam Communicate Deluxe | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0992 | |
124 Mot inconnu : QuickCam => | Logitech | QuickCam Communicate Deluxe | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0992 | |
124 Mot inconnu : Communicate => | Logitech | QuickCam Communicate Deluxe | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0992 | |
124 Mot inconnu : icons => | Logitech | QuickCam Communicate Deluxe | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0992 | |
124 Il manque un espace. => | Logitech | QuickCam Communicate Deluxe | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0992 | |
124 Mot inconnu : icon-ubuntu => | Logitech | QuickCam Communicate Deluxe | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0992 | |

125 Mot inconnu : Logitech => | Logitech | quickcam E1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
125 Mot inconnu : quickcam => | Logitech | quickcam E1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
125 Mot inconnu : E1000 => | Logitech | quickcam E1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
125 Mot inconnu : icons => | Logitech | quickcam E1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
125 Il manque un espace. => | Logitech | quickcam E1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |
125 Mot inconnu : icon-ubuntu => | Logitech | quickcam E1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | |

126 Mot inconnu : Logitech => | Logitech | QuickCam E3500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 09a4 | qualité correcte. Config micro un peu tâtonnante. |
126 Mot inconnu : QuickCam => | Logitech | QuickCam E3500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 09a4 | qualité correcte. Config micro un peu tâtonnante. |
126 Mot inconnu : E3500 => | Logitech | QuickCam E3500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 09a4 | qualité correcte. Config micro un peu tâtonnante. |
126 Mot inconnu : icons => | Logitech | QuickCam E3500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 09a4 | qualité correcte. Config micro un peu tâtonnante. |
126 Il manque un espace. => | Logitech | QuickCam E3500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 09a4 | qualité correcte. Config micro un peu tâtonnante. |
126 Mot inconnu : icon-ubuntu => | Logitech | QuickCam E3500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 09a4 | qualité correcte. Config micro un peu tâtonnante. |
126 Mot inconnu : a4 => | Logitech | QuickCam E3500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 09a4 | qualité correcte. Config micro un peu tâtonnante. |

127 Mot inconnu : Logitech => | Logitech | QuickCam Fusion | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 08c1 et 08ca | |
127 Mot inconnu : QuickCam => | Logitech | QuickCam Fusion | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 08c1 et 08ca | |
127 Mot inconnu : icons => | Logitech | QuickCam Fusion | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 08c1 et 08ca | |
127 Il manque un espace. => | Logitech | QuickCam Fusion | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 08c1 et 08ca | |
127 Mot inconnu : icon-ubuntu => | Logitech | QuickCam Fusion | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 08c1 et 08ca | |
127 Mot inconnu : c1 => | Logitech | QuickCam Fusion | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 08c1 et 08ca | |
127 Mot inconnu : ca => | Logitech | QuickCam Fusion | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 08c1 et 08ca | |

128 Mot inconnu : Logitech => | Logitech | QuickCam Messenger | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f0 ou 08f6 | pilote gspca |
128 Mot inconnu : QuickCam => | Logitech | QuickCam Messenger | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f0 ou 08f6 | pilote gspca |
128 Mot inconnu : Messenger => | Logitech | QuickCam Messenger | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f0 ou 08f6 | pilote gspca |
128 Mot inconnu : icons => | Logitech | QuickCam Messenger | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f0 ou 08f6 | pilote gspca |
128 Il manque un espace. => | Logitech | QuickCam Messenger | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f0 ou 08f6 | pilote gspca |
128 Mot inconnu : icon-ubuntu => | Logitech | QuickCam Messenger | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f0 ou 08f6 | pilote gspca |
128 Il manque un espace. => | Logitech | QuickCam Messenger | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f0 ou 08f6 | pilote gspca |
128 Mot inconnu : f0 => | Logitech | QuickCam Messenger | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f0 ou 08f6 | pilote gspca |
128 Mot inconnu : f6 => | Logitech | QuickCam Messenger | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f0 ou 08f6 | pilote gspca |
128 Mot inconnu : gspca => | Logitech | QuickCam Messenger | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08f0 ou 08f6 | pilote gspca |

129 Mot inconnu : Logitech => | Logitech | QuickCam Messenger Refresh 2007 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08da | pilote gspca |
129 Mot inconnu : QuickCam => | Logitech | QuickCam Messenger Refresh 2007 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08da | pilote gspca |
129 Mot inconnu : Messenger => | Logitech | QuickCam Messenger Refresh 2007 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08da | pilote gspca |
129 Mot inconnu : Refresh => | Logitech | QuickCam Messenger Refresh 2007 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08da | pilote gspca |
129 Mot inconnu : icons => | Logitech | QuickCam Messenger Refresh 2007 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08da | pilote gspca |
129 Il manque un espace. => | Logitech | QuickCam Messenger Refresh 2007 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08da | pilote gspca |
129 Mot inconnu : icon-ubuntu => | Logitech | QuickCam Messenger Refresh 2007 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08da | pilote gspca |
129 Il manque un espace. => | Logitech | QuickCam Messenger Refresh 2007 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08da | pilote gspca |
129 Mot inconnu : da => | Logitech | QuickCam Messenger Refresh 2007 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08da | pilote gspca |
129 Mot inconnu : gspca => | Logitech | QuickCam Messenger Refresh 2007 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:08da | pilote gspca |

130 Mot inconnu : Logitech => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
130 Mot inconnu : QuickCam => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
130 Mot inconnu : Communicate => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
130 Mot inconnu : MP => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
130 Mot inconnu : S5500 => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
130 Mot inconnu : icons => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
130 Il manque un espace. => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
130 Mot inconnu : icon-ubuntu => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
130 Il manque un espace. => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
130 Mot inconnu : a1 => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
130 Mot inconnu : Skype => | Logitech | QuickCam Communicate MP/S5500 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 046d:09a1 | détectée immédiatement sous Skype et fonctionne correctement avec Jisti Meet sous Chromium. Ne fcontionne pas avec Jitsi Meet sous Firefox |
