
5 Mot inconnu : of => ====== Age of Empires II : The Age of Kings ====== | of
80 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     winecfg |      => suggestions : ['']
80 Mot inconnu : winecfg =>     winecfg | winecfg

82 Mot inconnu : Emuler => Allez dans l'onglet **Affichage** et sélectionnez **Emuler un bureau virtuel** . | emuler

87 Guillemets typographiques ouvrants. => Également, on peut rencontrer cette erreur en faisant "ouvrir avec wine" dans le menu contextuel de empires2.exe via le gestionnaire de fichiers. | " => suggestions : ['«\xa0', '“']
87 Mot inconnu : wine => Également, on peut rencontrer cette erreur en faisant "ouvrir avec wine" dans le menu contextuel de empires2.exe via le gestionnaire de fichiers. | wine
87 Guillemets typographiques fermants. => Également, on peut rencontrer cette erreur en faisant "ouvrir avec wine" dans le menu contextuel de empires2.exe via le gestionnaire de fichiers. | " => suggestions : ['\xa0»', '”']
87 Élision de l’article devant un mot commençant par une voyelle. => Également, on peut rencontrer cette erreur en faisant "ouvrir avec wine" dans le menu contextuel de empires2.exe via le gestionnaire de fichiers. | de  => suggestions : ['d’']
87 Mot inconnu : empires2 => Également, on peut rencontrer cette erreur en faisant "ouvrir avec wine" dans le menu contextuel de empires2.exe via le gestionnaire de fichiers. | empires2
87 Mot inconnu : exe => Également, on peut rencontrer cette erreur en faisant "ouvrir avec wine" dans le menu contextuel de empires2.exe via le gestionnaire de fichiers. | exe

88 Mot inconnu : Wine => Essayer de l’exécuter en commande, ou via le menu généré par Wine dans "Applications". A priori, quand on utilise le menu contextuel, Wine ne se placerait pas dans le bon dossier. | wine
88 Guillemets typographiques ouvrants. => Essayer de l’exécuter en commande, ou via le menu généré par Wine dans "Applications". A priori, quand on utilise le menu contextuel, Wine ne se placerait pas dans le bon dossier. | " => suggestions : ['«\xa0', '“']
88 Guillemets typographiques fermants. => Essayer de l’exécuter en commande, ou via le menu généré par Wine dans "Applications". A priori, quand on utilise le menu contextuel, Wine ne se placerait pas dans le bon dossier. | " => suggestions : ['\xa0»', '”']
88 Mot inconnu : Wine => Essayer de l’exécuter en commande, ou via le menu généré par Wine dans "Applications". A priori, quand on utilise le menu contextuel, Wine ne se placerait pas dans le bon dossier. | wine

90 Mot inconnu : Radeon => <note help>Si vous possédez une carte 3D de type Radeon ayant besoin des pilotes propriétaires, il est possible que le message s'affiche toujours. La documentation ATI précise que les pilotes fournis ne sont pas "Complets" (par exemple l'affichage des couleurs ne se fait qu'en 24bits). Il en résulte une utilisation restreinte de DirectX.</note> | radeon
90 Mot inconnu : ATI => <note help>Si vous possédez une carte 3D de type Radeon ayant besoin des pilotes propriétaires, il est possible que le message s'affiche toujours. La documentation ATI précise que les pilotes fournis ne sont pas "Complets" (par exemple l'affichage des couleurs ne se fait qu'en 24bits). Il en résulte une utilisation restreinte de DirectX.</note> | ati
90 Guillemets typographiques ouvrants. => <note help>Si vous possédez une carte 3D de type Radeon ayant besoin des pilotes propriétaires, il est possible que le message s'affiche toujours. La documentation ATI précise que les pilotes fournis ne sont pas "Complets" (par exemple l'affichage des couleurs ne se fait qu'en 24bits). Il en résulte une utilisation restreinte de DirectX.</note> | " => suggestions : ['«\xa0', '“']
90 Guillemets typographiques fermants. => <note help>Si vous possédez une carte 3D de type Radeon ayant besoin des pilotes propriétaires, il est possible que le message s'affiche toujours. La documentation ATI précise que les pilotes fournis ne sont pas "Complets" (par exemple l'affichage des couleurs ne se fait qu'en 24bits). Il en résulte une utilisation restreinte de DirectX.</note> | " => suggestions : ['\xa0»', '”']
90 Mot inconnu : DirectX => <note help>Si vous possédez une carte 3D de type Radeon ayant besoin des pilotes propriétaires, il est possible que le message s'affiche toujours. La documentation ATI précise que les pilotes fournis ne sont pas "Complets" (par exemple l'affichage des couleurs ne se fait qu'en 24bits). Il en résulte une utilisation restreinte de DirectX.</note> | directx

92 Mot inconnu : DirectPlay => ==== DirectPlay ==== | directplay

94 Mot inconnu : DirectPlay => Durant l'installation, vous avez remarqué que DirectPlay était considéré comme un composant qui devait être installé sous peine de voir un dysfonctionnement du jeu. Ce n'est pas bien grave car le jeu ne sera pas plus instable ;-) . Mais si vous voulez jouer en réseau alors suivez ceci : | directplay
94 Si « car » est la conjonction de coordination, une virgule est peut-être souhaitable. => Durant l'installation, vous avez remarqué que DirectPlay était considéré comme un composant qui devait être installé sous peine de voir un dysfonctionnement du jeu. Ce n'est pas bien grave car le jeu ne sera pas plus instable ;-) . Mais si vous voulez jouer en réseau alors suivez ceci : |  car => suggestions : [', car']
94 Pas d’espace avant un point. => Durant l'installation, vous avez remarqué que DirectPlay était considéré comme un composant qui devait être installé sous peine de voir un dysfonctionnement du jeu. Ce n'est pas bien grave car le jeu ne sera pas plus instable ;-) . Mais si vous voulez jouer en réseau alors suivez ceci : |  . => suggestions : ['.']

96 Mot inconnu : DLL => Commencer par télécharger le pack de DLL [[http://www.thehandofagony.com/alex/dll/dplaydlls-win98se.tar.bz2|ici]] . | dll
98 Mot inconnu : system32 => Puis décompressez le tout dans le dossier **windows/system32/** de wine : | system32
98 Mot inconnu : wine => Puis décompressez le tout dans le dossier **windows/system32/** de wine : | wine

100 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     tar xvjf dplaydlls-win98se.tar.bz2 -C ~/.wine/drive_c/windows/system32/ |      => suggestions : ['']
100 Mot inconnu : tar =>     tar xvjf dplaydlls-win98se.tar.bz2 -C ~/.wine/drive_c/windows/system32/ | tar
100 Mot inconnu : xvjf =>     tar xvjf dplaydlls-win98se.tar.bz2 -C ~/.wine/drive_c/windows/system32/ | xvjf
100 Mot inconnu : dplaydlls-win98se =>     tar xvjf dplaydlls-win98se.tar.bz2 -C ~/.wine/drive_c/windows/system32/ | dplaydlls-win98se
100 Mot inconnu : tar =>     tar xvjf dplaydlls-win98se.tar.bz2 -C ~/.wine/drive_c/windows/system32/ | tar
100 Mot inconnu : bz2 =>     tar xvjf dplaydlls-win98se.tar.bz2 -C ~/.wine/drive_c/windows/system32/ | bz2
100 Mot inconnu : wine =>     tar xvjf dplaydlls-win98se.tar.bz2 -C ~/.wine/drive_c/windows/system32/ | wine
100 Mot inconnu : drive_c =>     tar xvjf dplaydlls-win98se.tar.bz2 -C ~/.wine/drive_c/windows/system32/ | drive_c
100 Mot inconnu : system32 =>     tar xvjf dplaydlls-win98se.tar.bz2 -C ~/.wine/drive_c/windows/system32/ | system32

102 Mot inconnu : wine => Une fois décompressé, lancer l'utilitaire de configuration de wine et ajouter les dll : | wine
102 Mot inconnu : dll => Une fois décompressé, lancer l'utilitaire de configuration de wine et ajouter les dll : | dll

104 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     winecfg     |      => suggestions : ['']
104 Mot inconnu : winecfg =>     winecfg     | winecfg
104 Espace(s) en fin de ligne à supprimer. =>     winecfg     |      => suggestions : ['']

105 Mot inconnu : DLL => Puis aller dans l'onglet **bibliothèques** et ajoutez les DLL suivantes : | dll

107 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     dplayx |      => suggestions : ['']
107 Mot inconnu : dplayx =>     dplayx | dplayx

108 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     dpnet |      => suggestions : ['']
108 Mot inconnu : dpnet =>     dpnet | dpnet

109 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     dpnhpast  |      => suggestions : ['']
109 Mot inconnu : dpnhpast =>     dpnhpast  | dpnhpast
109 Espace(s) en fin de ligne à supprimer. =>     dpnhpast  |   => suggestions : ['']

110 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     dpwsockx |      => suggestions : ['']
110 Mot inconnu : dpwsockx =>     dpwsockx | dpwsockx

112 Mot inconnu : DirectPlay => <note help>Pour DirectPlay, assurez vous de disposer de la version 0.9.27 de Wine ou supérieure !</note> | directplay
112 Forme interrogative ? Mettez un trait d’union. => <note help>Pour DirectPlay, assurez vous de disposer de la version 0.9.27 de Wine ou supérieure !</note> | assurez vous => suggestions : ['assurez-vous']
112 Mot inconnu : Wine => <note help>Pour DirectPlay, assurez vous de disposer de la version 0.9.27 de Wine ou supérieure !</note> | wine

116 Mot inconnu : winetricks => Si ce n'est pas le cas, vérifiez que vous avez installé **winetricks**  | winetricks
116 Espace(s) en fin de ligne à supprimer. => Si ce n'est pas le cas, vérifiez que vous avez installé **winetricks**  |   => suggestions : ['']

118 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   sudo apt-get install winetricks |    => suggestions : ['']
118 Mot inconnu : sudo =>   sudo apt-get install winetricks | sudo
118 Mot inconnu : apt-get =>   sudo apt-get install winetricks | apt-get
118 Mot inconnu : install =>   sudo apt-get install winetricks | install
118 Mot inconnu : winetricks =>   sudo apt-get install winetricks | winetricks

119 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>    |    => suggestions : ['']

120 Mot inconnu : DirectPlay => Et téléchargez les **librairies DirectPlay** (librairies propriétaire Microsoft) | directplay

121 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>    winetricks directplay  |     => suggestions : ['']
121 Mot inconnu : winetricks =>    winetricks directplay  | winetricks
121 Mot inconnu : directplay =>    winetricks directplay  | directplay
121 Espace(s) en fin de ligne à supprimer. =>    winetricks directplay  |   => suggestions : ['']

126 Mot inconnu : of => Vous avez peut-être remarqué un problème avec Age of empires 2 lorsque vous appuyez sur alt-tab puis retourner, le jeu défile à l'infinie vers le bas ou haut d'écran. Merci à SFTtech! Il a publié un petit correctif pour éviter que ces problèmes ne se produisent. | of
126 Mot inconnu : alt-tab => Vous avez peut-être remarqué un problème avec Age of empires 2 lorsque vous appuyez sur alt-tab puis retourner, le jeu défile à l'infinie vers le bas ou haut d'écran. Merci à SFTtech! Il a publié un petit correctif pour éviter que ces problèmes ne se produisent. | alt-tab
126 Mot inconnu : SFTtech => Vous avez peut-être remarqué un problème avec Age of empires 2 lorsque vous appuyez sur alt-tab puis retourner, le jeu défile à l'infinie vers le bas ou haut d'écran. Merci à SFTtech! Il a publié un petit correctif pour éviter que ces problèmes ne se produisent. | sfttech

127 Mot inconnu : grace => Encore grace à l'auteur de Ageofnotes "GregStein", On utilisera une seul commande: | grace
127 Mot inconnu : Ageofnotes => Encore grace à l'auteur de Ageofnotes "GregStein", On utilisera une seul commande: | ageofnotes
127 Guillemets typographiques ouvrants. => Encore grace à l'auteur de Ageofnotes "GregStein", On utilisera une seul commande: | " => suggestions : ['«\xa0', '“']
127 Mot inconnu : GregStein => Encore grace à l'auteur de Ageofnotes "GregStein", On utilisera une seul commande: | gregstein
127 Guillemets typographiques fermants. => Encore grace à l'auteur de Ageofnotes "GregStein", On utilisera une seul commande: | " => suggestions : ['\xa0»', '”']
127 Accord de genre erroné : « seul » est masculin. => Encore grace à l'auteur de Ageofnotes "GregStein", On utilisera une seul commande: | une => suggestions : ['un']
127 Accord de genre erroné : « une » est un déterminant féminin. => Encore grace à l'auteur de Ageofnotes "GregStein", On utilisera une seul commande: | seul => suggestions : ['seule']

129 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/ScrollFix.sh && sudo chmod +x ScrollFix.sh && ./ScrollFix.sh |      => suggestions : ['']
129 Mot inconnu : wget =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/ScrollFix.sh && sudo chmod +x ScrollFix.sh && ./ScrollFix.sh | wget
129 Mot inconnu : sudo =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/ScrollFix.sh && sudo chmod +x ScrollFix.sh && ./ScrollFix.sh | sudo
129 Mot inconnu : chmod =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/ScrollFix.sh && sudo chmod +x ScrollFix.sh && ./ScrollFix.sh | chmod
129 Mot inconnu : ScrollFix =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/ScrollFix.sh && sudo chmod +x ScrollFix.sh && ./ScrollFix.sh | scrollfix
129 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/ScrollFix.sh && sudo chmod +x ScrollFix.sh && ./ScrollFix.sh | sh
129 Mot inconnu : ScrollFix =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/ScrollFix.sh && sudo chmod +x ScrollFix.sh && ./ScrollFix.sh | scrollfix
129 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/ScrollFix.sh && sudo chmod +x ScrollFix.sh && ./ScrollFix.sh | sh
131 Mot inconnu : of => Après avoir exécuté cette commande, vous remarquerez un nouveau fichier «Age of Empires II Single Player.sh» sur votre bureau ou sur cette déstination: | of
131 Mot inconnu : Player => Après avoir exécuté cette commande, vous remarquerez un nouveau fichier «Age of Empires II Single Player.sh» sur votre bureau ou sur cette déstination: | player
131 Mot inconnu : sh => Après avoir exécuté cette commande, vous remarquerez un nouveau fichier «Age of Empires II Single Player.sh» sur votre bureau ou sur cette déstination: | sh
131 Mot inconnu : déstination => Après avoir exécuté cette commande, vous remarquerez un nouveau fichier «Age of Empires II Single Player.sh» sur votre bureau ou sur cette déstination: | déstination

132 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     cd /home/$USER/Desktop |      => suggestions : ['']
132 Mot inconnu : Desktop =>     cd /home/$USER/Desktop | desktop
134 Mot inconnu : of => Double clique sur «Age of Empires II Single Player.sh» pour l'exécuter et jouer en solo sans bug (alt-tab comme vous voulez). Ce que vous devez savoir, c'est que ce correctif ne s'applique pas au mode multijoueur sur Voobly, mais uniquement au mode solo. | of
134 Mot inconnu : Player => Double clique sur «Age of Empires II Single Player.sh» pour l'exécuter et jouer en solo sans bug (alt-tab comme vous voulez). Ce que vous devez savoir, c'est que ce correctif ne s'applique pas au mode multijoueur sur Voobly, mais uniquement au mode solo. | player
134 Mot inconnu : sh => Double clique sur «Age of Empires II Single Player.sh» pour l'exécuter et jouer en solo sans bug (alt-tab comme vous voulez). Ce que vous devez savoir, c'est que ce correctif ne s'applique pas au mode multijoueur sur Voobly, mais uniquement au mode solo. | sh
134 Mot inconnu : alt-tab => Double clique sur «Age of Empires II Single Player.sh» pour l'exécuter et jouer en solo sans bug (alt-tab comme vous voulez). Ce que vous devez savoir, c'est que ce correctif ne s'applique pas au mode multijoueur sur Voobly, mais uniquement au mode solo. | alt-tab
134 Mot inconnu : Voobly => Double clique sur «Age of Empires II Single Player.sh» pour l'exécuter et jouer en solo sans bug (alt-tab comme vous voulez). Ce que vous devez savoir, c'est que ce correctif ne s'applique pas au mode multijoueur sur Voobly, mais uniquement au mode solo. | voobly

138 Mot inconnu : Wine => Si vous n'avez pas de son dans le jeu, lancez l'utilitaire de configuration de Wine : | wine

140 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     winecfg |      => suggestions : ['']
140 Mot inconnu : winecfg =>     winecfg | winecfg

142 Pas d’espace avant une virgule. => Sélectionnez l'exécutable du jeu (sinon, cela s'appliquera à toutes les applications émulées), puis allez dans l'onglet **Audio** , et sélectionnez **Emulation** dans **Accélération matérielle** |  , => suggestions : [',']
142 Mot inconnu : Emulation => Sélectionnez l'exécutable du jeu (sinon, cela s'appliquera à toutes les applications émulées), puis allez dans l'onglet **Audio** , et sélectionnez **Emulation** dans **Accélération matérielle** | emulation

148 Confusion probable : “a” est une forme conjuguée du verbe “avoir”. Pour la préposition, écrivez “à”. => A cause de l'utilisation du crack nocd, vous n'aurez probablement plus de musiques pendant le jeu car celles-ci sont au format CD Audio. | a => suggestions : ['À']
148 Mot inconnu : nocd => A cause de l'utilisation du crack nocd, vous n'aurez probablement plus de musiques pendant le jeu car celles-ci sont au format CD Audio. | nocd

151 Mot inconnu : PlayOnLinux => Ensuite, il faudra remplacer votre lanceur PlayOnLinux par celui ci-dessous (dans ~/.Playonlinux/shortcuts): | playonlinux
151 Mot inconnu : Playonlinux => Ensuite, il faudra remplacer votre lanceur PlayOnLinux par celui ci-dessous (dans ~/.Playonlinux/shortcuts): | playonlinux
151 Mot inconnu : shortcuts => Ensuite, il faudra remplacer votre lanceur PlayOnLinux par celui ci-dessous (dans ~/.Playonlinux/shortcuts): | shortcuts

295 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * **WINEPREFIX** |    => suggestions : ['']
295 Mot inconnu : WINEPREFIX =>   * **WINEPREFIX** | wineprefix

296 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * **GAMEPATH** |    => suggestions : ['']
296 Mot inconnu : GAMEPATH =>   * **GAMEPATH** | gamepath

305 Mot inconnu : AOE2 => ===== Expansion AOE2 : The Conquerors ===== | aoe2
305 Mot inconnu : The => ===== Expansion AOE2 : The Conquerors ===== | the
305 Mot inconnu : Conquerors => ===== Expansion AOE2 : The Conquerors ===== | conquerors

309 Accord de nombre erroné : « Age » devrait être au pluriel. => Voici l'extension du jeu de la deuxième série des Age of Empires. Ce jeu est une sorte d'amélioration au premier. Il réunit des nouvelles civilisations, de nouvelles technologies, unités etc. | age => suggestions : ['Ages']
309 Mot inconnu : of => Voici l'extension du jeu de la deuxième série des Age of Empires. Ce jeu est une sorte d'amélioration au premier. Il réunit des nouvelles civilisations, de nouvelles technologies, unités etc. | of
309 Avant « etc. », il faut mettre une virgule. => Voici l'extension du jeu de la deuxième série des Age of Empires. Ce jeu est une sorte d'amélioration au premier. Il réunit des nouvelles civilisations, de nouvelles technologies, unités etc. |  etc. => suggestions : [', etc.']

311 Mot inconnu : The => Tout comme **The Age of Kings**, il requiert une rustine et un crack. | the
311 Mot inconnu : of => Tout comme **The Age of Kings**, il requiert une rustine et un crack. | of

313 Mot inconnu : of => [[https://download.microsoft.com/download/ageIIConquerers/Update/1.0c/W982KMe/FR/Age2XPatch.exe|Cliquez ici]] pour télécharger la rustine 1.0c pour Age of Empires 2 : The Conquerors depuis le site de Microsoft. Le crack ne vous sera évidemment pas fourni ici. | of
313 Mot inconnu : The => [[https://download.microsoft.com/download/ageIIConquerers/Update/1.0c/W982KMe/FR/Age2XPatch.exe|Cliquez ici]] pour télécharger la rustine 1.0c pour Age of Empires 2 : The Conquerors depuis le site de Microsoft. Le crack ne vous sera évidemment pas fourni ici. | the
313 Mot inconnu : Conquerors => [[https://download.microsoft.com/download/ageIIConquerers/Update/1.0c/W982KMe/FR/Age2XPatch.exe|Cliquez ici]] pour télécharger la rustine 1.0c pour Age of Empires 2 : The Conquerors depuis le site de Microsoft. Le crack ne vous sera évidemment pas fourni ici. | conquerors

315 Mot inconnu : The => Bien sûr, The age of Kings doit être installé avant. | the
315 Mot inconnu : of => Bien sûr, The age of Kings doit être installé avant. | of

320 Mot inconnu : AOE2 => Le mode d'installation est le même que pour AOE2 : The Age of Kings. Référez-vous à la rubrique [[#Installation]]. | aoe2
320 Mot inconnu : The => Le mode d'installation est le même que pour AOE2 : The Age of Kings. Référez-vous à la rubrique [[#Installation]]. | the
320 Mot inconnu : of => Le mode d'installation est le même que pour AOE2 : The Age of Kings. Référez-vous à la rubrique [[#Installation]]. | of

322 Pas d’espace avant un point. => Une fois le jeu installé, lancez la rustine précédemment téléchargée pour mettre à jour le jeu avec la nouvelle version 1.0c . Une fois la rustine appliquée, il ne vous reste plus qu'à mettre le crack précédemment téléchargé dans le dossier par défaut sous Wine : |  . => suggestions : ['.']
322 Mot inconnu : Wine => Une fois le jeu installé, lancez la rustine précédemment téléchargée pour mettre à jour le jeu avec la nouvelle version 1.0c . Une fois la rustine appliquée, il ne vous reste plus qu'à mettre le crack précédemment téléchargé dans le dossier par défaut sous Wine : | wine

324 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/age2_x1/ |    => suggestions : ['']
324 Mot inconnu : cp =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/age2_x1/ | cp
324 Mot inconnu : wine =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/age2_x1/ | wine
324 Mot inconnu : drive_c =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/age2_x1/ | drive_c
324 Mot inconnu : Program =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/age2_x1/ | program
324 Mot inconnu : Games =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/age2_x1/ | games
324 Mot inconnu : Of =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/age2_x1/ | of
324 Mot inconnu : age2_x1 =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/age2_x1/ | age2_x1

326 Accord de nombre erroné avec « deux » : « fichier » devrait être au pluriel. => Vérifiez une fois copié, que vous n'avez pas deux fichier **age2_x1.exe**. Supprimez donc le fichier original pour ne garder que le fichier cracké. | fichier => suggestions : ['fichiers']
326 Mot inconnu : age2_x1 => Vérifiez une fois copié, que vous n'avez pas deux fichier **age2_x1.exe**. Supprimez donc le fichier original pour ne garder que le fichier cracké. | age2_x1
326 Mot inconnu : exe => Vérifiez une fois copié, que vous n'avez pas deux fichier **age2_x1.exe**. Supprimez donc le fichier original pour ne garder que le fichier cracké. | exe
326 Mot inconnu : cracké => Vérifiez une fois copié, que vous n'avez pas deux fichier **age2_x1.exe**. Supprimez donc le fichier original pour ne garder que le fichier cracké. | cracké

332 Mot inconnu : UserPatch => ===== Installation du UserPatch pour jouer en grandes résolutions ====== | userpatch

334 Mot inconnu : UserPatch => Vous pouvez le télécharger ici [[http://userpatch.aiscripters.net/|UserPatch V1.4]] | userpatch
334 Mot inconnu : V1 => Vous pouvez le télécharger ici [[http://userpatch.aiscripters.net/|UserPatch V1.4]] | v1

336 Guillemets typographiques ouvrants. => <note help> Si vous cochez "Windowed Mode Support", il se peut que vous rencontriez des problèmes au lancement du jeu (car Wine gère aussi le mode fenêtré). Dans ce cas vous pouvez relancer l'exécutable du patch et décocher l'option. De toute façon avec les options de Wine vous pouvez déjà lancer AoE II en mode fenêtré via //winecfg > Affichage > Emuler un bureau virtuel//</note> | " => suggestions : ['«\xa0', '“']
336 Mot inconnu : Windowed => <note help> Si vous cochez "Windowed Mode Support", il se peut que vous rencontriez des problèmes au lancement du jeu (car Wine gère aussi le mode fenêtré). Dans ce cas vous pouvez relancer l'exécutable du patch et décocher l'option. De toute façon avec les options de Wine vous pouvez déjà lancer AoE II en mode fenêtré via //winecfg > Affichage > Emuler un bureau virtuel//</note> | windowed
336 Guillemets typographiques fermants. => <note help> Si vous cochez "Windowed Mode Support", il se peut que vous rencontriez des problèmes au lancement du jeu (car Wine gère aussi le mode fenêtré). Dans ce cas vous pouvez relancer l'exécutable du patch et décocher l'option. De toute façon avec les options de Wine vous pouvez déjà lancer AoE II en mode fenêtré via //winecfg > Affichage > Emuler un bureau virtuel//</note> | " => suggestions : ['\xa0»', '”']
336 Mot inconnu : Wine => <note help> Si vous cochez "Windowed Mode Support", il se peut que vous rencontriez des problèmes au lancement du jeu (car Wine gère aussi le mode fenêtré). Dans ce cas vous pouvez relancer l'exécutable du patch et décocher l'option. De toute façon avec les options de Wine vous pouvez déjà lancer AoE II en mode fenêtré via //winecfg > Affichage > Emuler un bureau virtuel//</note> | wine
336 Mot inconnu : Wine => <note help> Si vous cochez "Windowed Mode Support", il se peut que vous rencontriez des problèmes au lancement du jeu (car Wine gère aussi le mode fenêtré). Dans ce cas vous pouvez relancer l'exécutable du patch et décocher l'option. De toute façon avec les options de Wine vous pouvez déjà lancer AoE II en mode fenêtré via //winecfg > Affichage > Emuler un bureau virtuel//</note> | wine
336 Mot inconnu : AoE => <note help> Si vous cochez "Windowed Mode Support", il se peut que vous rencontriez des problèmes au lancement du jeu (car Wine gère aussi le mode fenêtré). Dans ce cas vous pouvez relancer l'exécutable du patch et décocher l'option. De toute façon avec les options de Wine vous pouvez déjà lancer AoE II en mode fenêtré via //winecfg > Affichage > Emuler un bureau virtuel//</note> | aoe
336 Mot inconnu : winecfg => <note help> Si vous cochez "Windowed Mode Support", il se peut que vous rencontriez des problèmes au lancement du jeu (car Wine gère aussi le mode fenêtré). Dans ce cas vous pouvez relancer l'exécutable du patch et décocher l'option. De toute façon avec les options de Wine vous pouvez déjà lancer AoE II en mode fenêtré via //winecfg > Affichage > Emuler un bureau virtuel//</note> | winecfg
336 Mot inconnu : Emuler => <note help> Si vous cochez "Windowed Mode Support", il se peut que vous rencontriez des problèmes au lancement du jeu (car Wine gère aussi le mode fenêtré). Dans ce cas vous pouvez relancer l'exécutable du patch et décocher l'option. De toute façon avec les options de Wine vous pouvez déjà lancer AoE II en mode fenêtré via //winecfg > Affichage > Emuler un bureau virtuel//</note> | emuler

338 Mot inconnu : Wine => Pour l'installer, il suffit de l'ouvrir avec Wine (Clic droit ouvrir avec)  après l'avoir dézippé. Il n'est pas nécessaire de mettre SetupAoC.exe dans le répertoire d'installation d'AOE II. Cochez les options que vous souhaitez obtenir (Core 1.4, support écran larges, population maximum à 1000...). | wine
338 Mot inconnu : SetupAoC => Pour l'installer, il suffit de l'ouvrir avec Wine (Clic droit ouvrir avec)  après l'avoir dézippé. Il n'est pas nécessaire de mettre SetupAoC.exe dans le répertoire d'installation d'AOE II. Cochez les options que vous souhaitez obtenir (Core 1.4, support écran larges, population maximum à 1000...). | setupaoc
338 Mot inconnu : exe => Pour l'installer, il suffit de l'ouvrir avec Wine (Clic droit ouvrir avec)  après l'avoir dézippé. Il n'est pas nécessaire de mettre SetupAoC.exe dans le répertoire d'installation d'AOE II. Cochez les options que vous souhaitez obtenir (Core 1.4, support écran larges, population maximum à 1000...). | exe
338 Mot inconnu : AOE => Pour l'installer, il suffit de l'ouvrir avec Wine (Clic droit ouvrir avec)  après l'avoir dézippé. Il n'est pas nécessaire de mettre SetupAoC.exe dans le répertoire d'installation d'AOE II. Cochez les options que vous souhaitez obtenir (Core 1.4, support écran larges, population maximum à 1000...). | aoe
338 Mot inconnu : Core => Pour l'installer, il suffit de l'ouvrir avec Wine (Clic droit ouvrir avec)  après l'avoir dézippé. Il n'est pas nécessaire de mettre SetupAoC.exe dans le répertoire d'installation d'AOE II. Cochez les options que vous souhaitez obtenir (Core 1.4, support écran larges, population maximum à 1000...). | core
338 Typographie : points de suspension. Utilisez le caractère dédié. => Pour l'installer, il suffit de l'ouvrir avec Wine (Clic droit ouvrir avec)  après l'avoir dézippé. Il n'est pas nécessaire de mettre SetupAoC.exe dans le répertoire d'installation d'AOE II. Cochez les options que vous souhaitez obtenir (Core 1.4, support écran larges, population maximum à 1000...). | ... => suggestions : ['…']

341 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   |   => suggestions : ['']

