2 Mot inconnu : logitech => {{tag>Trusty matériel clavier logitech}}

6 Il manque un espace insécable. => ====== Clavier : Logitech G15 ======
6 Mot inconnu : Logitech => ====== Clavier : Logitech G15 ======
6 Mot inconnu : G15 => ====== Clavier : Logitech G15 ======

7 Mot inconnu : LTS => <note warning>La procédure qui suit ne fonctionne pas sur Ubuntu 14.04 LTS (plantage du démon au démarrage)</note>

10 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Logitech G15v1 (Bleu)
10 Mot inconnu : Logitech =>   * Logitech G15v1 (Bleu)
10 Mot inconnu : G15v1 =>   * Logitech G15v1 (Bleu)

11 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Logitech G15v2 (Orange)
11 Mot inconnu : Logitech =>   * Logitech G15v2 (Orange)
11 Mot inconnu : G15v2 =>   * Logitech G15v2 (Orange)

12 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Logitech G11 (idem G15v1 sans LCD)
12 Mot inconnu : Logitech =>   * Logitech G11 (idem G15v1 sans LCD)
12 Mot inconnu : G11 =>   * Logitech G11 (idem G15v1 sans LCD)
12 Mot inconnu : G15v1 =>   * Logitech G11 (idem G15v1 sans LCD)

16 Mot inconnu : Logitech => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.
16 Mot inconnu : G15 => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.
16 Mot inconnu : v1 => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.
16 Mot inconnu : v2 => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.
16 Accord de nombre erroné avec « trois choses » : « suivante » devrait être au pluriel. => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.
16 Il manque un espace insécable. => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.

21 Il manque un espace. => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Il manque un espace insécable. => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Mot inconnu : g15composer => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Il manque un espace. => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Mot inconnu : g15daemon => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Mot inconnu : g15macro => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Il manque un espace. => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Mot inconnu : g15stats => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Espace(s) en fin de ligne à supprimer. => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 

23 Il manque un espace insécable. => Paquets optionnels : **[[apt>g15daemon-audacious,g15mpd]]**.
23 Mot inconnu : g15daemon-audacious => Paquets optionnels : **[[apt>g15daemon-audacious,g15mpd]]**.
23 Il manque un espace. => Paquets optionnels : **[[apt>g15daemon-audacious,g15mpd]]**.
23 Mot inconnu : g15mpd => Paquets optionnels : **[[apt>g15daemon-audacious,g15mpd]]**.

28 Mot inconnu : G15 => [[http://www.kde-apps.org/content/show.php/G15+Amarok+Plugin+Plus?content=76743|G15 Amarok Plugin Plus]].
28 Mot inconnu : Amarok => [[http://www.kde-apps.org/content/show.php/G15+Amarok+Plugin+Plus?content=76743|G15 Amarok Plugin Plus]].

30 Mot inconnu : G15 => [[http://www.kde-apps.org/content/show.php/G15+Show+Tune?content=92419|G15 Show Tune]].

35 Il manque un espace. => Afin de se servir de ces touches, nous allons les déclarer en [[:tutoriel:comment_editer_un_fichier|éditant les fichiers]] **/usr/share/X11/XKeysymDB** et **~/.Xmodmap**. Une fois ces modifications effectuées, vous devrez vous reconnecter pour utiliser ces touches comme n'importe qu'elles autres.
35 Mot inconnu : Xmodmap => Afin de se servir de ces touches, nous allons les déclarer en [[:tutoriel:comment_editer_un_fichier|éditant les fichiers]] **/usr/share/X11/XKeysymDB** et **~/.Xmodmap**. Une fois ces modifications effectuées, vous devrez vous reconnecter pour utiliser ces touches comme n'importe qu'elles autres.
35 Confusion probable. Ex : Quelle femme ! Je crois qu’elle réussira. => Afin de se servir de ces touches, nous allons les déclarer en [[:tutoriel:comment_editer_un_fichier|éditant les fichiers]] **/usr/share/X11/XKeysymDB** et **~/.Xmodmap**. Une fois ces modifications effectuées, vous devrez vous reconnecter pour utiliser ces touches comme n'importe qu'elles autres.

37 Mot inconnu : XKeysymDB => <note important>Cette manipulation semble impossible étant donné la suppression de XKeysymDB car ce programme n'était plus utile</note>
37 Si « car » est la conjonction de coordination, une virgule est peut-être souhaitable. => <note important>Cette manipulation semble impossible étant donné la suppression de XKeysymDB car ce programme n'était plus utile</note>

39 Mot inconnu : G15v1 => === G15v1 ===

41 Il manque un espace insécable. => Ajoutez la section suivante à la fin du fichier **/usr/share/X11/XKeysymDB** :

44 Mot inconnu : G15v1 => ! G15v1
241 Mot inconnu : g15macro => [[:tutoriel:comment_editer_un_fichier|Éditez]] et renseignez manuellement le fichier g15conf situé dans le dossier caché .g15macro.

243 Il manque un espace insécable. => Exemple :
244 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). => <code>gedit .g15macro/g15macro.conf</code>
244 Il manque un espace. => <code>gedit .g15macro/g15macro.conf</code>

248 Mot inconnu : MKey => Codes for MKey 1

249 Mot inconnu : Key => Key G1:
249 Mot inconnu : G1 => Key G1:
249 Il manque un espace insécable. => Key G1:

250 Mot inconnu : Down => 	e Down 16

251 Mot inconnu : Down => 	a Down 16

252 Mot inconnu : Up => 	e Up 16

253 Mot inconnu : Up => 	a Up 16

254 Mot inconnu : Down => 	t Down 16

255 Mot inconnu : Up => 	t Up 16

256 Mot inconnu : Down => 	m Down 16

257 Mot inconnu : Up => 	m Up 16

258 Mot inconnu : Down => 	a Down 16

259 Mot inconnu : Up => 	a Up 16

260 Mot inconnu : Down => 	n Down 16

261 Mot inconnu : Up => 	n Up 16

264 Mot inconnu : eatman => Ceci écrira eatman, "simplement" en pressant G1.
264 Guillemets typographiques ouvrants. => Ceci écrira eatman, "simplement" en pressant G1.
264 Guillemets typographiques fermants. => Ceci écrira eatman, "simplement" en pressant G1.
264 Mot inconnu : G1 => Ceci écrira eatman, "simplement" en pressant G1.

267 Mot inconnu : G15macro => ===Problème d'attribution des touches multimédia suite à l'installation de G15macro.===

269 Mot inconnu : G15macro => Après l'installation de G15macro, certaines touches peuvent être réattribuées. Notamment **XF86AudioStop** qui devient **XF86AudioRaiseVolume**
269 Mot inconnu : XF86AudioStop => Après l'installation de G15macro, certaines touches peuvent être réattribuées. Notamment **XF86AudioStop** qui devient **XF86AudioRaiseVolume**
269 Mot inconnu : XF86AudioRaiseVolume => Après l'installation de G15macro, certaines touches peuvent être réattribuées. Notamment **XF86AudioStop** qui devient **XF86AudioRaiseVolume**

271 Il manque un espace insécable. => Pour résoudre le problème, ouvrez le menu Système > Préférence > Sessions et faites les manipulations suivantes :

273 Il manque un espace insécable. => Exemple :

275 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Ajouter
275 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Ajouter

276 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - nom = Touche 174 
276 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - nom = Touche 174 
276 Espace(s) en fin de ligne à supprimer. =>   - nom = Touche 174 

277 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - commande = xmodmap -e 'keycode 174 = '
277 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - commande = xmodmap -e 'keycode 174 = '
277 Mot inconnu : xmodmap =>   - commande = xmodmap -e 'keycode 174 = '
277 Il manque un espace à côté du tiret. =>   - commande = xmodmap -e 'keycode 174 = '
277 Guillemets typographiques ouvrants. =>   - commande = xmodmap -e 'keycode 174 = '
277 Mot inconnu : keycode =>   - commande = xmodmap -e 'keycode 174 = '

278 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Ajouter
278 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Ajouter

280 Espace(s) en fin de ligne à supprimer. => Fermez et relancez votre session pour que les changements soient pris en compte. 

282 Il manque un espace insécable. => Vous pouvez vérifier si le code de la touche est bien celui-ci en tapant dans un [[terminal|terminal]] : 
282 Espace(s) en fin de ligne à supprimer. => Vous pouvez vérifier si le code de la touche est bien celui-ci en tapant dans un [[terminal|terminal]] : 
284 Il manque un espace à côté du tiret. => <code>xmodmap -pke | grep XF86Audio </code>

290 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : Gnome15 =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : Gnome15 =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : Logitech =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : G15 =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : G19 =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : G13 =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : G930 =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : G35 =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : G510 =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : G11 =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : G110 =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : LTS =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : ArchLinux =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : LinuxMint =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : OpenSuse =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.
290 Mot inconnu : Gentoo =>    *[[http://www.russo79.com/gnome15|Gnome15 (en)]] - Gnome15 est une suite d'outils pour les claviers Logitech G de la série et des casques, y compris les claviers G15, G19, G13, G930, G35, G510, G11, G110 et les haut-parleurs Z-10 visant à fournir la meilleure intégration possible avec le bureau Linux, pilote pour les versions Ubuntu 12.04 LTS, 12.10, 13.04, Debian, ArchLinux, Fedora, LinuxMint, OpenSuse, Gentoo.

292 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 
292 Mot inconnu : HOWTO =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 
292 Il manque un espace insécable. =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 
292 Mot inconnu : Install =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 
292 Mot inconnu : basic =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 
292 Mot inconnu : G15Tools =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 
292 Mot inconnu : the =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 
292 Mot inconnu : Logitech =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 
292 Mot inconnu : G15 =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 
292 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 
292 Espace(s) en fin de ligne à supprimer. =>    *[[http://ubuntuforums.org/showthread.php?t=267118|HOWTO: Install basic G15Tools support for the Logitech G15 - Ubuntu Forums (en)]] 

294 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>    *[[http://www.jeuxlinux.fr/a256-Clavier_Logitech_G15.html|Clavier Logitech G15 sur Jeuxlinux.fr]]
294 Mot inconnu : Logitech =>    *[[http://www.jeuxlinux.fr/a256-Clavier_Logitech_G15.html|Clavier Logitech G15 sur Jeuxlinux.fr]]
294 Mot inconnu : G15 =>    *[[http://www.jeuxlinux.fr/a256-Clavier_Logitech_G15.html|Clavier Logitech G15 sur Jeuxlinux.fr]]
294 Mot inconnu : Jeuxlinux =>    *[[http://www.jeuxlinux.fr/a256-Clavier_Logitech_G15.html|Clavier Logitech G15 sur Jeuxlinux.fr]]

296 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>    *[[http://en.gentoo-wiki.com/wiki/Multimedia_Keys|Multimedia Keys sur Gentoo-wiki.com (en)]]
296 Mot inconnu : Multimedia =>    *[[http://en.gentoo-wiki.com/wiki/Multimedia_Keys|Multimedia Keys sur Gentoo-wiki.com (en)]]
296 Mot inconnu : Keys =>    *[[http://en.gentoo-wiki.com/wiki/Multimedia_Keys|Multimedia Keys sur Gentoo-wiki.com (en)]]
296 Mot inconnu : Gentoo-wiki =>    *[[http://en.gentoo-wiki.com/wiki/Multimedia_Keys|Multimedia Keys sur Gentoo-wiki.com (en)]]

302 Il manque un espace insécable. => //Contributeurs : [[:utilisateurs:ElGrigri]], [[:utilisateurs:Zaya0000]], [[utilisateurs:Fiyorden]], [[utilisateurs:Calaereb]] (restructuration complète en se basant sur [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]]). [[:utilisateurs:Kubiack]], [[:utilisateurs:eatman]] (Sauvegarde des macros), [[:utilisateurs:heuzef]] //
302 Il manque un espace. => //Contributeurs : [[:utilisateurs:ElGrigri]], [[:utilisateurs:Zaya0000]], [[utilisateurs:Fiyorden]], [[utilisateurs:Calaereb]] (restructuration complète en se basant sur [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]]). [[:utilisateurs:Kubiack]], [[:utilisateurs:eatman]] (Sauvegarde des macros), [[:utilisateurs:heuzef]] //
302 Il manque un espace. => //Contributeurs : [[:utilisateurs:ElGrigri]], [[:utilisateurs:Zaya0000]], [[utilisateurs:Fiyorden]], [[utilisateurs:Calaereb]] (restructuration complète en se basant sur [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]]). [[:utilisateurs:Kubiack]], [[:utilisateurs:eatman]] (Sauvegarde des macros), [[:utilisateurs:heuzef]] //
302 Il manque un espace. => //Contributeurs : [[:utilisateurs:ElGrigri]], [[:utilisateurs:Zaya0000]], [[utilisateurs:Fiyorden]], [[utilisateurs:Calaereb]] (restructuration complète en se basant sur [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]]). [[:utilisateurs:Kubiack]], [[:utilisateurs:eatman]] (Sauvegarde des macros), [[:utilisateurs:heuzef]] //
302 Il manque un espace. => //Contributeurs : [[:utilisateurs:ElGrigri]], [[:utilisateurs:Zaya0000]], [[utilisateurs:Fiyorden]], [[utilisateurs:Calaereb]] (restructuration complète en se basant sur [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]]). [[:utilisateurs:Kubiack]], [[:utilisateurs:eatman]] (Sauvegarde des macros), [[:utilisateurs:heuzef]] //
302 Il manque un espace. => //Contributeurs : [[:utilisateurs:ElGrigri]], [[:utilisateurs:Zaya0000]], [[utilisateurs:Fiyorden]], [[utilisateurs:Calaereb]] (restructuration complète en se basant sur [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]]). [[:utilisateurs:Kubiack]], [[:utilisateurs:eatman]] (Sauvegarde des macros), [[:utilisateurs:heuzef]] //
302 Il manque un espace. => //Contributeurs : [[:utilisateurs:ElGrigri]], [[:utilisateurs:Zaya0000]], [[utilisateurs:Fiyorden]], [[utilisateurs:Calaereb]] (restructuration complète en se basant sur [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]]). [[:utilisateurs:Kubiack]], [[:utilisateurs:eatman]] (Sauvegarde des macros), [[:utilisateurs:heuzef]] //
302 Il manque un espace. => //Contributeurs : [[:utilisateurs:ElGrigri]], [[:utilisateurs:Zaya0000]], [[utilisateurs:Fiyorden]], [[utilisateurs:Calaereb]] (restructuration complète en se basant sur [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]]). [[:utilisateurs:Kubiack]], [[:utilisateurs:eatman]] (Sauvegarde des macros), [[:utilisateurs:heuzef]] //

304 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>  // Basé sur « [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]] »//
304 Il manque un espace insécable. =>  // Basé sur « [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]] »//
304 Il manque un espace insécable. =>  // Basé sur « [[https://help.ubuntu.com/community/LogitechG15|LogitechG15]] »//
