
4 Mot inconnu : FreeSpace => ====== FreeSpace ====== | freespace
124 Accord de nombre erroné avec « les scripts » : « livré » devrait être au pluriel. => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | livré => suggestions : ['livrés']
124 Guillemets typographiques ouvrants. => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | " => suggestions : ['«\xa0', '“']
124 Mot inconnu : fs2_launcher => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | fs2_launcher
124 Guillemets typographiques fermants. => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | " => suggestions : ['\xa0»', '”']
124 Guillemets typographiques ouvrants. => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | " => suggestions : ['«\xa0', '“']
124 Mot inconnu : FS2_OPEN_DIR => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | fs2_open_dir
124 Mot inconnu : FreeSpace => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | freespace
124 Guillemets typographiques ouvrants. => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | " => suggestions : ['«\xa0', '“']
124 Mot inconnu : fs1_launcher => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | fs1_launcher
124 Guillemets typographiques fermants. => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | " => suggestions : ['\xa0»', '”']
124 Mot inconnu : Silent => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | silent
124 Mot inconnu : Threat => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | threat
124 Mot inconnu : Reborn => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | reborn
124 Guillemets typographiques ouvrants. => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | " => suggestions : ['«\xa0', '“']
124 Mot inconnu : fs1-str_launcher => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | fs1-str_launcher
124 Guillemets typographiques fermants. => Vous pouvez choisir où installer le jeu, mais cela impliquera de faire des //petites modifications// dans les scripts livré (précisément la valeur du paramètre dans le script "fs2_launcher", "FS2_OPEN_DIR=" devra correspondre au chemin dans lequel vous installez le jeu, idem pour les scripts de lancement de FreeSpace Port, "fs1_launcher", et Silent Threat Reborn, "fs1-str_launcher", si vous les installez). | " => suggestions : ['\xa0»', '”']

126 Mot inconnu : FreeSpace => Dans ce tuto, l'exemple (que je recommande de suivre, puisque les scripts sont pré-configurés pour ces répertoires) sera une installation dans votre **"$HOME/Jeux/FreeSpace/"**. | freespace

128 Typographie : points de suspension. Utilisez le caractère dédié. => Pour mettre en place les dossiers et les fichiers, je considère que vous savez le faire avec la méthode de votre choix (explorateur de fichiers de votre environnement, ligne de commande...). | ... => suggestions : ['…']

130 Mot inconnu : FreeSpace => **On commence par créer les dossiers** (qui serviront pour cette installation, mais aussi pour l'installation du FreeSpace Port et des mods):\\ | freespace

132 Mot inconnu : FreeSpace => -> $HOME/Jeux/FreeSpace/\\ | freespace

133 Mot inconnu : FreeSpace => -> $HOME/Jeux/FreeSpace/mediavps | freespace
133 Mot inconnu : mediavps => -> $HOME/Jeux/FreeSpace/mediavps | mediavps

137 Guillemets typographiques ouvrants. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | " => suggestions : ['«\xa0', '“']
137 Mot inconnu : nightly => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | nightly
137 Guillemets typographiques fermants. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | " => suggestions : ['\xa0»', '”']
137 Guillemets typographiques ouvrants. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | " => suggestions : ['«\xa0', '“']
137 Mot inconnu : fs2_open_r => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | fs2_open_r
137 Guillemets typographiques fermants. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | " => suggestions : ['\xa0»', '”']
137 Guillemets typographiques ouvrants. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | " => suggestions : ['«\xa0', '“']
137 Mot inconnu : fs2_open_d => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | fs2_open_d
137 Guillemets typographiques fermants. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | " => suggestions : ['\xa0»', '”']
137 Il manque un trait d’union si “même” se rapporte à “vous”. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | vous même => suggestions : ['vous-même']
137 Guillemets typographiques ouvrants. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | " => suggestions : ['«\xa0', '“']
137 Mot inconnu : fs2_open_r => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | fs2_open_r
137 Guillemets typographiques fermants. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | " => suggestions : ['\xa0»', '”']
137 Mot inconnu : fs2_open => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | fs2_open
137 Guillemets fermants. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ |  " => suggestions : ['\xa0»', '”']
137 Guillemets typographiques fermants. => **1)** L'archive du "nightly build" contient deux fichiers: un dont le nom commence par "fs2_open_r", l'autre dont le nom commence par "fs2_open_d". Si vous avez compilé vous même l'exécutable, "fs2_open_r" se trouve dans "$HOME/fs2_open/code/", perdu au milieu d'une multitude de dossiers et de fichiers en ".o".\\ | " => suggestions : ['\xa0»', '”']

138 Guillemets typographiques ouvrants. => -> **On décompresse uniquement "fs2_open_r*"** ("*" signifie le numéro de version, qui a vocation à changer) dans le dossier **$HOME/Jeux/FreeSpace/**, l'autre est un "build" de "debug" et ne nous servira à rien.\\ | " => suggestions : ['«\xa0', '“']
138 Mot inconnu : fs2_open_r => -> **On décompresse uniquement "fs2_open_r*"** ("*" signifie le numéro de version, qui a vocation à changer) dans le dossier **$HOME/Jeux/FreeSpace/**, l'autre est un "build" de "debug" et ne nous servira à rien.\\ | fs2_open_r
138 Mot inconnu : FreeSpace => -> **On décompresse uniquement "fs2_open_r*"** ("*" signifie le numéro de version, qui a vocation à changer) dans le dossier **$HOME/Jeux/FreeSpace/**, l'autre est un "build" de "debug" et ne nous servira à rien.\\ | freespace
138 Guillemets typographiques ouvrants. => -> **On décompresse uniquement "fs2_open_r*"** ("*" signifie le numéro de version, qui a vocation à changer) dans le dossier **$HOME/Jeux/FreeSpace/**, l'autre est un "build" de "debug" et ne nous servira à rien.\\ | " => suggestions : ['«\xa0', '“']
138 Guillemets typographiques fermants. => -> **On décompresse uniquement "fs2_open_r*"** ("*" signifie le numéro de version, qui a vocation à changer) dans le dossier **$HOME/Jeux/FreeSpace/**, l'autre est un "build" de "debug" et ne nous servira à rien.\\ | " => suggestions : ['\xa0»', '”']
138 Guillemets typographiques ouvrants. => -> **On décompresse uniquement "fs2_open_r*"** ("*" signifie le numéro de version, qui a vocation à changer) dans le dossier **$HOME/Jeux/FreeSpace/**, l'autre est un "build" de "debug" et ne nous servira à rien.\\ | " => suggestions : ['«\xa0', '“']
138 Mot inconnu : debug => -> **On décompresse uniquement "fs2_open_r*"** ("*" signifie le numéro de version, qui a vocation à changer) dans le dossier **$HOME/Jeux/FreeSpace/**, l'autre est un "build" de "debug" et ne nous servira à rien.\\ | debug
138 Guillemets typographiques fermants. => -> **On décompresse uniquement "fs2_open_r*"** ("*" signifie le numéro de version, qui a vocation à changer) dans le dossier **$HOME/Jeux/FreeSpace/**, l'autre est un "build" de "debug" et ne nous servira à rien.\\ | " => suggestions : ['\xa0»', '”']

139 Guillemets typographiques ouvrants. => -> **On renomme le fichier "fs2_open_r*" en "fs2_open.bin".**\\ | " => suggestions : ['«\xa0', '“']
139 Mot inconnu : fs2_open_r => -> **On renomme le fichier "fs2_open_r*" en "fs2_open.bin".**\\ | fs2_open_r
139 Guillemets typographiques ouvrants. => -> **On renomme le fichier "fs2_open_r*" en "fs2_open.bin".**\\ | " => suggestions : ['«\xa0', '“']
139 Mot inconnu : fs2_open => -> **On renomme le fichier "fs2_open_r*" en "fs2_open.bin".**\\ | fs2_open
139 Mot inconnu : bin => -> **On renomme le fichier "fs2_open_r*" en "fs2_open.bin".**\\ | bin
139 Guillemets typographiques fermants. => -> **On renomme le fichier "fs2_open_r*" en "fs2_open.bin".**\\ | " => suggestions : ['\xa0»', '”']

142 Guillemets typographiques ouvrants. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | " => suggestions : ['«\xa0', '“']
142 Guillemets typographiques fermants. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | " => suggestions : ['\xa0»', '”']
142 Il manque un trait d’union si “même” se rapporte à “vous”. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | vous même => suggestions : ['vous-même']
142 Guillemets typographiques ouvrants. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | " => suggestions : ['«\xa0', '“']
142 Guillemets typographiques fermants. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | " => suggestions : ['\xa0»', '”']
142 Guillemets typographiques ouvrants. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | " => suggestions : ['«\xa0', '“']
142 Guillemets typographiques fermants. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | " => suggestions : ['\xa0»', '”']
142 Doublon. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | dans dans => suggestions : ['dans']
142 Mot inconnu : FreeSpace => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | freespace
142 Guillemets typographiques ouvrants. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | " => suggestions : ['«\xa0', '“']
142 Guillemets typographiques fermants. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | " => suggestions : ['\xa0»', '”']
142 Guillemets typographiques ouvrants. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | " => suggestions : ['«\xa0', '“']
142 Guillemets typographiques fermants. => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | " => suggestions : ['\xa0»', '”']
142 Mot inconnu : FreeSpace => **2)** **On décompresse "FS2_data.tar.bz2"** (si vous avez extrait vous même les données à partir d'une version commerciale comme indiqué plus haut, et par conséquent ne disposez pas de "FS2_data.tar.bz2", déplacez le dossier "data" obtenu dans dans "$HOME/Jeux/FreeSpace/"),**"FS_lib.tar.bz2"** et **"FS2_launcher.tar.bz2"** dans **"$HOME/Jeux/FreeSpace/"**.\\ | freespace

143 Guillemets typographiques ouvrants. => "fs2_launcher" et "fs2_open" doivent avoir les **droits d'exécution**, s'il ne les ont pas déjà, il faut les leur donner. | " => suggestions : ['«\xa0', '“']
143 Mot inconnu : fs2_launcher => "fs2_launcher" et "fs2_open" doivent avoir les **droits d'exécution**, s'il ne les ont pas déjà, il faut les leur donner. | fs2_launcher
143 Guillemets typographiques fermants. => "fs2_launcher" et "fs2_open" doivent avoir les **droits d'exécution**, s'il ne les ont pas déjà, il faut les leur donner. | " => suggestions : ['\xa0»', '”']
143 Guillemets typographiques ouvrants. => "fs2_launcher" et "fs2_open" doivent avoir les **droits d'exécution**, s'il ne les ont pas déjà, il faut les leur donner. | " => suggestions : ['«\xa0', '“']
143 Mot inconnu : fs2_open => "fs2_launcher" et "fs2_open" doivent avoir les **droits d'exécution**, s'il ne les ont pas déjà, il faut les leur donner. | fs2_open
143 Guillemets typographiques fermants. => "fs2_launcher" et "fs2_open" doivent avoir les **droits d'exécution**, s'il ne les ont pas déjà, il faut les leur donner. | " => suggestions : ['\xa0»', '”']
143 Accord avec “ont”. => "fs2_launcher" et "fs2_open" doivent avoir les **droits d'exécution**, s'il ne les ont pas déjà, il faut les leur donner. | il => suggestions : ['ils']
143 Conjugaison erronée. Accord avec “il”. Le verbe devrait être à la 3ᵉ personne du singulier. => "fs2_launcher" et "fs2_open" doivent avoir les **droits d'exécution**, s'il ne les ont pas déjà, il faut les leur donner. | ont => suggestions : ['a']

145 Guillemets typographiques ouvrants. => **3)** **On décompresse les "media VPs"** ("MV_Complete.7z" et les musiques si elles sont absentes du fichier téléchargé) dans **$HOME/Jeux/FreeSpace/mediavps**. | " => suggestions : ['«\xa0', '“']
145 Mot inconnu : VPs => **3)** **On décompresse les "media VPs"** ("MV_Complete.7z" et les musiques si elles sont absentes du fichier téléchargé) dans **$HOME/Jeux/FreeSpace/mediavps**. | vps
145 Guillemets typographiques fermants. => **3)** **On décompresse les "media VPs"** ("MV_Complete.7z" et les musiques si elles sont absentes du fichier téléchargé) dans **$HOME/Jeux/FreeSpace/mediavps**. | " => suggestions : ['\xa0»', '”']
145 Guillemets typographiques ouvrants. => **3)** **On décompresse les "media VPs"** ("MV_Complete.7z" et les musiques si elles sont absentes du fichier téléchargé) dans **$HOME/Jeux/FreeSpace/mediavps**. | " => suggestions : ['«\xa0', '“']
145 Mot inconnu : MV_Complete => **3)** **On décompresse les "media VPs"** ("MV_Complete.7z" et les musiques si elles sont absentes du fichier téléchargé) dans **$HOME/Jeux/FreeSpace/mediavps**. | mv_complete
145 Guillemets typographiques fermants. => **3)** **On décompresse les "media VPs"** ("MV_Complete.7z" et les musiques si elles sont absentes du fichier téléchargé) dans **$HOME/Jeux/FreeSpace/mediavps**. | " => suggestions : ['\xa0»', '”']
145 Mot inconnu : FreeSpace => **3)** **On décompresse les "media VPs"** ("MV_Complete.7z" et les musiques si elles sont absentes du fichier téléchargé) dans **$HOME/Jeux/FreeSpace/mediavps**. | freespace
145 Mot inconnu : mediavps => **3)** **On décompresse les "media VPs"** ("MV_Complete.7z" et les musiques si elles sont absentes du fichier téléchargé) dans **$HOME/Jeux/FreeSpace/mediavps**. | mediavps

150 Dialogues et énumérations : il faut tiret cadratin [1] ou demi-cadratin [2] suivi d’un espace insécable. => -fs2_open.bin\\ | - => suggestions : ['—\xa0', '–\xa0']
150 Mot inconnu : fs2_open => -fs2_open.bin\\ | fs2_open
150 Mot inconnu : bin => -fs2_open.bin\\ | bin

152 Dialogues et énumérations : il faut tiret cadratin [1] ou demi-cadratin [2] suivi d’un espace insécable. => -fs2_open\\ | - => suggestions : ['—\xa0', '–\xa0']
152 Mot inconnu : fs2_open => -fs2_open\\ | fs2_open

153 Dialogues et énumérations : il faut tiret cadratin [1] ou demi-cadratin [2] suivi d’un espace insécable. => -fs2_launcher\\ | - => suggestions : ['—\xa0', '–\xa0']
153 Mot inconnu : fs2_launcher => -fs2_launcher\\ | fs2_launcher

155 Dialogues et énumérations : il faut tiret cadratin [1] ou demi-cadratin [2] suivi d’un espace insécable. => -data\\ | - => suggestions : ['—\xa0', '–\xa0']

156 Dialogues et énumérations : il faut tiret cadratin [1] ou demi-cadratin [2] suivi d’un espace insécable. => -lib\\ | - => suggestions : ['—\xa0', '–\xa0']
156 Mot inconnu : lib => -lib\\ | lib

157 Dialogues et énumérations : il faut tiret cadratin [1] ou demi-cadratin [2] suivi d’un espace insécable. => -mediavps\\ | - => suggestions : ['—\xa0', '–\xa0']
157 Mot inconnu : mediavps => -mediavps\\ | mediavps

158 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). => 1 image en .ico\\ |  . => suggestions : ['. ', '.']
158 Mot inconnu : ico => 1 image en .ico\\ | ico

159 Mot inconnu : FreeSpace => $HOME/Jeux/FreeSpace/data contient:\\ | freespace

160 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). => 9 fichiers en .vp\\ |  . => suggestions : ['. ', '.']
160 Mot inconnu : vp => 9 fichiers en .vp\\ | vp

161 Mot inconnu : FreeSpace => $HOME/Jeux/FreeSpace/lib contient:\\ | freespace

163 Dialogues et énumérations : il faut tiret cadratin [1] ou demi-cadratin [2] suivi d’un espace insécable. => -libopenal.so.O\\ | - => suggestions : ['—\xa0', '–\xa0']
163 Mot inconnu : libopenal => -libopenal.so.O\\ | libopenal
163 Mot inconnu : so => -libopenal.so.O\\ | so

164 Dialogues et énumérations : il faut tiret cadratin [1] ou demi-cadratin [2] suivi d’un espace insécable. => -libSDL-1.2.so.O\\ | - => suggestions : ['—\xa0', '–\xa0']
