
5 Mot inconnu : Elasticsearch => ====== Elasticsearch ====== | elasticsearch
194 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
194 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
194 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
194 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
194 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
194 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
194 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
194 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
194 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']

203 Guillemets typographiques ouvrants. => On reçoit donc un ID aléatoire (ici ''AVc-Cf49qZYpQV_XCKMq'') : | '' => suggestions : ['«\xa0', '“']
203 Mot inconnu : AVc-Cf49qZYpQV_XCKMq => On reçoit donc un ID aléatoire (ici ''AVc-Cf49qZYpQV_XCKMq'') : | avc-cf49qzypqv_xckmq
203 Guillemets typographiques fermants. => On reçoit donc un ID aléatoire (ici ''AVc-Cf49qZYpQV_XCKMq'') : | '' => suggestions : ['\xa0»', '”']

204 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
204 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
204 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
204 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
204 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
204 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
204 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
204 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
204 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
204 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
204 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
204 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
204 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
204 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
204 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
204 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']

206 Guillemets typographiques ouvrants. => <note important>La méthode ''PUT'' doit **obligatoirement** avoir un ID. En effet, cette requête : | '' => suggestions : ['«\xa0', '“']
206 Guillemets typographiques fermants. => <note important>La méthode ''PUT'' doit **obligatoirement** avoir un ID. En effet, cette requête : | '' => suggestions : ['\xa0»', '”']

226 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Le numéro de version a été incrémenté d'un cran (donc passe à 2) |    => suggestions : ['']

227 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Le type ''créé'' à FAUX (l'enregistrement existé déjà) |    => suggestions : ['']
227 Guillemets typographiques ouvrants. =>   * Le type ''créé'' à FAUX (l'enregistrement existé déjà) | '' => suggestions : ['«\xa0', '“']
227 Guillemets typographiques fermants. =>   * Le type ''créé'' à FAUX (l'enregistrement existé déjà) | '' => suggestions : ['\xa0»', '”']

228 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
228 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
228 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
228 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
228 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
228 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
228 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
228 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
228 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
228 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
228 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
228 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
228 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
228 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
228 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
228 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']

239 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
239 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
239 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
239 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
239 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
239 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
239 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
239 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
239 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
239 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
239 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
239 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
239 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
239 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']
239 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['«\xa0', '“']
239 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"AVc-Cf49qZYpQV_XCKMq","_version":2,"created":false}</code> | " => suggestions : ['\xa0»', '”']

243 Guillemets typographiques ouvrants. => Maintenant que nous avons créé et modifié des enregistrements, il est facilement possible de les récupérer via la méthode ''GET'' en utilisant uniquement les IDs. Par exemple, pour récupérer notre premier film : | '' => suggestions : ['«\xa0', '“']
243 Mot inconnu : GET => Maintenant que nous avons créé et modifié des enregistrements, il est facilement possible de les récupérer via la méthode ''GET'' en utilisant uniquement les IDs. Par exemple, pour récupérer notre premier film : | get
243 Guillemets typographiques fermants. => Maintenant que nous avons créé et modifié des enregistrements, il est facilement possible de les récupérer via la méthode ''GET'' en utilisant uniquement les IDs. Par exemple, pour récupérer notre premier film : | '' => suggestions : ['\xa0»', '”']
243 Mot inconnu : IDs => Maintenant que nous avons créé et modifié des enregistrements, il est facilement possible de les récupérer via la méthode ''GET'' en utilisant uniquement les IDs. Par exemple, pour récupérer notre premier film : | ids
244 Il manque un espace à côté du tiret. => <code bash>curl -XGET "http://localhost:9200/movies/movie/1"</code> |  - => suggestions : [' – ', ' — ']
244 Guillemets typographiques ouvrants. => <code bash>curl -XGET "http://localhost:9200/movies/movie/1"</code> | " => suggestions : ['«\xa0', '“']
244 Guillemets typographiques fermants. => <code bash>curl -XGET "http://localhost:9200/movies/movie/1"</code> | " => suggestions : ['\xa0»', '”']

246 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Le dernier numéro de version |    => suggestions : ['']

247 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Le type ''found'' à VRAI (l'enregistrement existe) |    => suggestions : ['']
247 Guillemets typographiques ouvrants. =>   * Le type ''found'' à VRAI (l'enregistrement existe) | '' => suggestions : ['«\xa0', '“']
247 Mot inconnu : found =>   * Le type ''found'' à VRAI (l'enregistrement existe) | found
247 Guillemets typographiques fermants. =>   * Le type ''found'' à VRAI (l'enregistrement existe) | '' => suggestions : ['\xa0»', '”']

248 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Les donnée sources indexées en JSON sont retournées telles qu'elles |    => suggestions : ['']
248 Accord de nombre erroné : « donnée » devrait être au pluriel. =>   * Les donnée sources indexées en JSON sont retournées telles qu'elles | donnée => suggestions : ['données']
258 Il manque un espace à côté du tiret. => <code bash>curl -XGET "http://localhost:9200/movies/movie/19"</code> |  - => suggestions : [' – ', ' — ']
258 Guillemets typographiques ouvrants. => <code bash>curl -XGET "http://localhost:9200/movies/movie/19"</code> | " => suggestions : ['«\xa0', '“']
258 Guillemets typographiques fermants. => <code bash>curl -XGET "http://localhost:9200/movies/movie/19"</code> | " => suggestions : ['\xa0»', '”']

260 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Le type ''found'' à FAUX (l'enregistrement n'existe pas) |    => suggestions : ['']
260 Guillemets typographiques ouvrants. =>   * Le type ''found'' à FAUX (l'enregistrement n'existe pas) | '' => suggestions : ['«\xa0', '“']
260 Mot inconnu : found =>   * Le type ''found'' à FAUX (l'enregistrement n'existe pas) | found
260 Guillemets typographiques fermants. =>   * Le type ''found'' à FAUX (l'enregistrement n'existe pas) | '' => suggestions : ['\xa0»', '”']

261 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Aucune données source JSON n'est renvoyée |    => suggestions : ['']
261 Accord de nombre erroné : « données » devrait être au singulier. =>   * Aucune données source JSON n'est renvoyée | données => suggestions : ['donnée']

262 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['«\xa0', '“']
262 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['\xa0»', '”']
262 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['«\xa0', '“']
262 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['\xa0»', '”']
262 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['«\xa0', '“']
262 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['\xa0»', '”']
262 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['«\xa0', '“']
262 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['\xa0»', '”']
262 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['«\xa0', '“']
262 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['\xa0»', '”']
262 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['«\xa0', '“']
262 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['\xa0»', '”']
262 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['«\xa0', '“']
262 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"19","found":false}</code> | " => suggestions : ['\xa0»', '”']

264 Mot inconnu : Supression => ===Supression=== | supression

266 Mot inconnu : DELETE => Pour effacer un enregistrement, il suffit de connaitre son ID et d'utiliser la méthode DELETE. On a donc une commande assez proche de la lecture: | delete
267 Il manque un espace à côté du tiret. => <code bash>curl -XDELETE "http://localhost:9200/movies/movie/2"</code> |  - => suggestions : [' – ', ' — ']
267 Guillemets typographiques ouvrants. => <code bash>curl -XDELETE "http://localhost:9200/movies/movie/2"</code> | " => suggestions : ['«\xa0', '“']
267 Guillemets typographiques fermants. => <code bash>curl -XDELETE "http://localhost:9200/movies/movie/2"</code> | " => suggestions : ['\xa0»', '”']

269 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Le type ''found'' à VRAI (l'enregistrement existe) |    => suggestions : ['']
269 Guillemets typographiques ouvrants. =>   * Le type ''found'' à VRAI (l'enregistrement existe) | '' => suggestions : ['«\xa0', '“']
269 Mot inconnu : found =>   * Le type ''found'' à VRAI (l'enregistrement existe) | found
269 Guillemets typographiques fermants. =>   * Le type ''found'' à VRAI (l'enregistrement existe) | '' => suggestions : ['\xa0»', '”']

270 Guillemets typographiques ouvrants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['«\xa0', '“']
270 Guillemets typographiques fermants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['\xa0»', '”']
270 Guillemets typographiques ouvrants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['«\xa0', '“']
270 Guillemets typographiques fermants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['\xa0»', '”']
270 Guillemets typographiques ouvrants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['«\xa0', '“']
270 Guillemets typographiques fermants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['\xa0»', '”']
270 Guillemets typographiques ouvrants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['«\xa0', '“']
270 Guillemets typographiques fermants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['\xa0»', '”']
270 Guillemets typographiques ouvrants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['«\xa0', '“']
270 Guillemets typographiques fermants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['\xa0»', '”']
270 Guillemets typographiques ouvrants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['«\xa0', '“']
270 Guillemets typographiques fermants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['\xa0»', '”']
270 Guillemets typographiques ouvrants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['«\xa0', '“']
270 Guillemets typographiques fermants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['\xa0»', '”']
270 Guillemets typographiques ouvrants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['«\xa0', '“']
270 Guillemets typographiques fermants. => <code bash>{"found":true,"_index":"movies","_type":"movie","_id":"2","_version":2}</code> | " => suggestions : ['\xa0»', '”']
273 Il manque un espace à côté du tiret. => <code bash>curl -XGET "http://localhost:9200/movies/movie/2"</code> |  - => suggestions : [' – ', ' — ']
273 Guillemets typographiques ouvrants. => <code bash>curl -XGET "http://localhost:9200/movies/movie/2"</code> | " => suggestions : ['«\xa0', '“']
273 Guillemets typographiques fermants. => <code bash>curl -XGET "http://localhost:9200/movies/movie/2"</code> | " => suggestions : ['\xa0»', '”']

275 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['«\xa0', '“']
275 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['\xa0»', '”']
275 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['«\xa0', '“']
275 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['\xa0»', '”']
275 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['«\xa0', '“']
275 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['\xa0»', '”']
275 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['«\xa0', '“']
275 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['\xa0»', '”']
275 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['«\xa0', '“']
275 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['\xa0»', '”']
275 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['«\xa0', '“']
275 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['\xa0»', '”']
275 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['«\xa0', '“']
275 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","found":false}</code> | " => suggestions : ['\xa0»', '”']

277 Accord de genre erroné : « enregistrement » est masculin. => Donc, si on redemande à supprimer cette enregistrement une 2nd foix: | cette => suggestions : ['cet']
277 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. => Donc, si on redemande à supprimer cette enregistrement une 2nd foix: | 2nd => suggestions : ['2ᵈ']
277 Mot inconnu : foix => Donc, si on redemande à supprimer cette enregistrement une 2nd foix: | foix
278 Il manque un espace à côté du tiret. => <code bash>curl -XDELETE "http://localhost:9200/movies/movie/2"</code> |  - => suggestions : [' – ', ' — ']
278 Guillemets typographiques ouvrants. => <code bash>curl -XDELETE "http://localhost:9200/movies/movie/2"</code> | " => suggestions : ['«\xa0', '“']
278 Guillemets typographiques fermants. => <code bash>curl -XDELETE "http://localhost:9200/movies/movie/2"</code> | " => suggestions : ['\xa0»', '”']

279 Nombre ordinal. Premier : 1ᵉʳ. Première : 1ʳᵉ. Premiers : 1ᵉʳˢ. Premières : 1ʳᵉˢ. => On reçoit en réponse quelque chose de similaire à la 1ère suppression, mais : | 1ère => suggestions : ['1ʳᵉ']

280 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Le type ''found'' à FAUX (l'enregistrement n'existe pas) |    => suggestions : ['']
280 Guillemets typographiques ouvrants. =>   * Le type ''found'' à FAUX (l'enregistrement n'existe pas) | '' => suggestions : ['«\xa0', '“']
280 Mot inconnu : found =>   * Le type ''found'' à FAUX (l'enregistrement n'existe pas) | found
280 Guillemets typographiques fermants. =>   * Le type ''found'' à FAUX (l'enregistrement n'existe pas) | '' => suggestions : ['\xa0»', '”']

281 Guillemets typographiques ouvrants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['«\xa0', '“']
281 Guillemets typographiques fermants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['\xa0»', '”']
281 Guillemets typographiques ouvrants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['«\xa0', '“']
281 Guillemets typographiques fermants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['\xa0»', '”']
281 Guillemets typographiques ouvrants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['«\xa0', '“']
281 Guillemets typographiques fermants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['\xa0»', '”']
281 Guillemets typographiques ouvrants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['«\xa0', '“']
281 Guillemets typographiques fermants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['\xa0»', '”']
281 Guillemets typographiques ouvrants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['«\xa0', '“']
281 Guillemets typographiques fermants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['\xa0»', '”']
281 Guillemets typographiques ouvrants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['«\xa0', '“']
281 Guillemets typographiques fermants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['\xa0»', '”']
281 Guillemets typographiques ouvrants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['«\xa0', '“']
281 Guillemets typographiques fermants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['\xa0»', '”']
281 Guillemets typographiques ouvrants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['«\xa0', '“']
281 Guillemets typographiques fermants. => <code bash>{"found":false,"_index":"movies","_type":"movie","_id":"2","_version":3}</code> | " => suggestions : ['\xa0»', '”']

336 Guillemets typographiques ouvrants. => {"_index":"movies","_type":"movie","_id":"6","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
336 Mot inconnu : _index => {"_index":"movies","_type":"movie","_id":"6","_version":1,"created":true}</code> | _index
336 Guillemets typographiques fermants. => {"_index":"movies","_type":"movie","_id":"6","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
336 Guillemets typographiques ouvrants. => {"_index":"movies","_type":"movie","_id":"6","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
336 Mot inconnu : movies => {"_index":"movies","_type":"movie","_id":"6","_version":1,"created":true}</code> | movies
