
6 Mot inconnu : gscan2pdf => ====== gscan2pdf ====== | gscan2pdf
47 Mot inconnu : gscan2pdf => **Le résultat de la ROC apparait dans l'onglet 'OCR Output' de la fenêtre gscan2pdf.** Si rien n'apparait dans cette zone, ou seulement quelques caractères sans rapport avec le texte à reconnaître, c'est que la ROC n'a pas fonctionné. Cela peut provenir d'une résolution trop faible du document d'origine ou d'une trop mauvaise qualité de ce document. Selon le mode d'installation de tesseract que vous avez utilisé, certains formats de fichier ne seront pas ou mal reconnus si vous n'utilisez pas au préalable la fonction "unpaper" (outil --> nettoyer (clean up)) de gscan2pdf. | gscan2pdf
47 Accord de genre erroné : « ROC » est masculin. => **Le résultat de la ROC apparait dans l'onglet 'OCR Output' de la fenêtre gscan2pdf.** Si rien n'apparait dans cette zone, ou seulement quelques caractères sans rapport avec le texte à reconnaître, c'est que la ROC n'a pas fonctionné. Cela peut provenir d'une résolution trop faible du document d'origine ou d'une trop mauvaise qualité de ce document. Selon le mode d'installation de tesseract que vous avez utilisé, certains formats de fichier ne seront pas ou mal reconnus si vous n'utilisez pas au préalable la fonction "unpaper" (outil --> nettoyer (clean up)) de gscan2pdf. | la => suggestions : ['le']
47 Guillemets typographiques ouvrants. => **Le résultat de la ROC apparait dans l'onglet 'OCR Output' de la fenêtre gscan2pdf.** Si rien n'apparait dans cette zone, ou seulement quelques caractères sans rapport avec le texte à reconnaître, c'est que la ROC n'a pas fonctionné. Cela peut provenir d'une résolution trop faible du document d'origine ou d'une trop mauvaise qualité de ce document. Selon le mode d'installation de tesseract que vous avez utilisé, certains formats de fichier ne seront pas ou mal reconnus si vous n'utilisez pas au préalable la fonction "unpaper" (outil --> nettoyer (clean up)) de gscan2pdf. | " => suggestions : ['«\xa0', '“']
47 Mot inconnu : unpaper => **Le résultat de la ROC apparait dans l'onglet 'OCR Output' de la fenêtre gscan2pdf.** Si rien n'apparait dans cette zone, ou seulement quelques caractères sans rapport avec le texte à reconnaître, c'est que la ROC n'a pas fonctionné. Cela peut provenir d'une résolution trop faible du document d'origine ou d'une trop mauvaise qualité de ce document. Selon le mode d'installation de tesseract que vous avez utilisé, certains formats de fichier ne seront pas ou mal reconnus si vous n'utilisez pas au préalable la fonction "unpaper" (outil --> nettoyer (clean up)) de gscan2pdf. | unpaper
47 Guillemets typographiques fermants. => **Le résultat de la ROC apparait dans l'onglet 'OCR Output' de la fenêtre gscan2pdf.** Si rien n'apparait dans cette zone, ou seulement quelques caractères sans rapport avec le texte à reconnaître, c'est que la ROC n'a pas fonctionné. Cela peut provenir d'une résolution trop faible du document d'origine ou d'une trop mauvaise qualité de ce document. Selon le mode d'installation de tesseract que vous avez utilisé, certains formats de fichier ne seront pas ou mal reconnus si vous n'utilisez pas au préalable la fonction "unpaper" (outil --> nettoyer (clean up)) de gscan2pdf. | " => suggestions : ['\xa0»', '”']
47 Mot inconnu : up => **Le résultat de la ROC apparait dans l'onglet 'OCR Output' de la fenêtre gscan2pdf.** Si rien n'apparait dans cette zone, ou seulement quelques caractères sans rapport avec le texte à reconnaître, c'est que la ROC n'a pas fonctionné. Cela peut provenir d'une résolution trop faible du document d'origine ou d'une trop mauvaise qualité de ce document. Selon le mode d'installation de tesseract que vous avez utilisé, certains formats de fichier ne seront pas ou mal reconnus si vous n'utilisez pas au préalable la fonction "unpaper" (outil --> nettoyer (clean up)) de gscan2pdf. | up
47 Mot inconnu : gscan2pdf => **Le résultat de la ROC apparait dans l'onglet 'OCR Output' de la fenêtre gscan2pdf.** Si rien n'apparait dans cette zone, ou seulement quelques caractères sans rapport avec le texte à reconnaître, c'est que la ROC n'a pas fonctionné. Cela peut provenir d'une résolution trop faible du document d'origine ou d'une trop mauvaise qualité de ce document. Selon le mode d'installation de tesseract que vous avez utilisé, certains formats de fichier ne seront pas ou mal reconnus si vous n'utilisez pas au préalable la fonction "unpaper" (outil --> nettoyer (clean up)) de gscan2pdf. | gscan2pdf

49 Accord de genre erroné : « ROC » est masculin. => <note tip>S**i la ROC est nulle ou de qualité médiocre même après traitement "unpaper"** (= nettoyer = clean up), on peut obtenir de bons résultats en modifiant au préalable avec Gimp le document à reconnaître. Exemple pour une image PDF : | la => suggestions : ['le']
49 Guillemets typographiques ouvrants. => <note tip>S**i la ROC est nulle ou de qualité médiocre même après traitement "unpaper"** (= nettoyer = clean up), on peut obtenir de bons résultats en modifiant au préalable avec Gimp le document à reconnaître. Exemple pour une image PDF : | " => suggestions : ['«\xa0', '“']
49 Mot inconnu : unpaper => <note tip>S**i la ROC est nulle ou de qualité médiocre même après traitement "unpaper"** (= nettoyer = clean up), on peut obtenir de bons résultats en modifiant au préalable avec Gimp le document à reconnaître. Exemple pour une image PDF : | unpaper
49 Guillemets typographiques fermants. => <note tip>S**i la ROC est nulle ou de qualité médiocre même après traitement "unpaper"** (= nettoyer = clean up), on peut obtenir de bons résultats en modifiant au préalable avec Gimp le document à reconnaître. Exemple pour une image PDF : | " => suggestions : ['\xa0»', '”']
49 Mot inconnu : up => <note tip>S**i la ROC est nulle ou de qualité médiocre même après traitement "unpaper"** (= nettoyer = clean up), on peut obtenir de bons résultats en modifiant au préalable avec Gimp le document à reconnaître. Exemple pour une image PDF : | up

51 Mot inconnu : gimp => --> ouvrir le document PDF original avec gimp. | gimp
52 Guillemets typographiques ouvrants. => Une fenêtre s'ouvre : "importation depuis un PDF" | " => suggestions : ['«\xa0', '“']
52 Guillemets typographiques fermants. => Une fenêtre s'ouvre : "importation depuis un PDF" | " => suggestions : ['\xa0»', '”']
54 Guillemets typographiques ouvrants. => --> on peut si besoin améliorer l'image, par exemple en augmentant le contraste : "Couleurs --> Luminosité/contraste" et augmenter le contraste de 30... 50... ou plus si besoin. | " => suggestions : ['«\xa0', '“']
54 Guillemets typographiques fermants. => --> on peut si besoin améliorer l'image, par exemple en augmentant le contraste : "Couleurs --> Luminosité/contraste" et augmenter le contraste de 30... 50... ou plus si besoin. | " => suggestions : ['\xa0»', '”']
54 Typographie : points de suspension. Utilisez le caractère dédié. => --> on peut si besoin améliorer l'image, par exemple en augmentant le contraste : "Couleurs --> Luminosité/contraste" et augmenter le contraste de 30... 50... ou plus si besoin. | ... => suggestions : ['…']
54 Typographie : points de suspension. Utilisez le caractère dédié. => --> on peut si besoin améliorer l'image, par exemple en augmentant le contraste : "Couleurs --> Luminosité/contraste" et augmenter le contraste de 30... 50... ou plus si besoin. | ... => suggestions : ['…']
55 Guillemets typographiques ouvrants. => --> puis enregistrer le document au format tif : "Fichier --> Enregistrer sous" --> "sélectionner le type de fichier (selon l'extension)" | " => suggestions : ['«\xa0', '“']
55 Guillemets typographiques fermants. => --> puis enregistrer le document au format tif : "Fichier --> Enregistrer sous" --> "sélectionner le type de fichier (selon l'extension)" | " => suggestions : ['\xa0»', '”']
55 Guillemets typographiques ouvrants. => --> puis enregistrer le document au format tif : "Fichier --> Enregistrer sous" --> "sélectionner le type de fichier (selon l'extension)" | " => suggestions : ['«\xa0', '“']

56 Guillemets typographiques ouvrants. => On sélectionne "Image TIFF..... tif,tiff" | " => suggestions : ['«\xa0', '“']
56 Mot inconnu : TIFF => On sélectionne "Image TIFF..... tif,tiff" | tiff
56 Typographie : points de suspension. Utilisez le caractère dédié. => On sélectionne "Image TIFF..... tif,tiff" | ..... => suggestions : ['…']
56 Il manque un espace. => On sélectionne "Image TIFF..... tif,tiff" | tiff => suggestions : [' tiff']
56 Mot inconnu : tiff => On sélectionne "Image TIFF..... tif,tiff" | tiff
56 Guillemets typographiques fermants. => On sélectionne "Image TIFF..... tif,tiff" | " => suggestions : ['\xa0»', '”']

57 Guillemets typographiques ouvrants. => On nomme le document (en haut de la fenêtre) et "Enregistrer" (sans aucune compression ou avec compression JPEG... selon votre mode d'installation de tesseract). | " => suggestions : ['«\xa0', '“']
57 Guillemets typographiques fermants. => On nomme le document (en haut de la fenêtre) et "Enregistrer" (sans aucune compression ou avec compression JPEG... selon votre mode d'installation de tesseract). | " => suggestions : ['\xa0»', '”']
57 Mot inconnu : JPEG => On nomme le document (en haut de la fenêtre) et "Enregistrer" (sans aucune compression ou avec compression JPEG... selon votre mode d'installation de tesseract). | jpeg
57 Typographie : points de suspension. Utilisez le caractère dédié. => On nomme le document (en haut de la fenêtre) et "Enregistrer" (sans aucune compression ou avec compression JPEG... selon votre mode d'installation de tesseract). | ... => suggestions : ['…']

60 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. |    => suggestions : ['']
60 Accord de genre erroné : « ROC » est masculin. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | la => suggestions : ['le']
60 Mot inconnu : unpaper =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | unpaper
60 Guillemets typographiques ouvrants. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | " => suggestions : ['«\xa0', '“']
60 Mot inconnu : unpaper =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | unpaper
60 Guillemets typographiques fermants. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | " => suggestions : ['\xa0»', '”']
60 Guillemets typographiques ouvrants. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | " => suggestions : ['«\xa0', '“']
60 Mot inconnu : up =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | up
60 Guillemets typographiques fermants. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | " => suggestions : ['\xa0»', '”']
60 Guillemets typographiques ouvrants. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | " => suggestions : ['«\xa0', '“']
60 Guillemets typographiques fermants. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | " => suggestions : ['\xa0»', '”']
60 Guillemets typographiques ouvrants. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | " => suggestions : ['«\xa0', '“']
60 Guillemets typographiques fermants. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | " => suggestions : ['\xa0»', '”']
60 Guillemets typographiques ouvrants. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | " => suggestions : ['«\xa0', '“']
60 Guillemets typographiques fermants. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | " => suggestions : ['\xa0»', '”']
60 Mot inconnu : unpaper =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | unpaper
60 Typographie : points de suspension. Utilisez le caractère dédié. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | ... => suggestions : ['…']
60 Accord de genre erroné : « ROC » est masculin. =>   * avant de lancer la ROC, on peut traiter les fichiers avec **unpaper** : Menu "outil --> unpaper" [ou "outil --> clean up", ou "outil --> nettoyer", selon les versions]. Puis : Menu "Outil --> ROC", sélectionner le moteur de ROC Tesseract et la langue, puis "Démarrer la reconnaissance optique de caractères". Le traitement avec unpaper est destiné à redresser les pages et à enlever des parasites (marges noires, traits...) pouvant perturber la ROC. | la => suggestions : ['le']

62 Guillemets typographiques ouvrants. => <note>Les options sont séparées en deux onglets "Page Options" et "Scan Options" dans la version gscan2pdf 0.9.20. Dans la version 0.9.13, tout est dans la même fenêtre. Il peut exister quelque autre petite différence (comme "Binary" au lieu de "Noir et blanc"), mais globalement les indications ci-dessus valent pour les deux versions.</note> | " => suggestions : ['«\xa0', '“']
62 Guillemets typographiques fermants. => <note>Les options sont séparées en deux onglets "Page Options" et "Scan Options" dans la version gscan2pdf 0.9.20. Dans la version 0.9.13, tout est dans la même fenêtre. Il peut exister quelque autre petite différence (comme "Binary" au lieu de "Noir et blanc"), mais globalement les indications ci-dessus valent pour les deux versions.</note> | " => suggestions : ['\xa0»', '”']
62 Guillemets typographiques ouvrants. => <note>Les options sont séparées en deux onglets "Page Options" et "Scan Options" dans la version gscan2pdf 0.9.20. Dans la version 0.9.13, tout est dans la même fenêtre. Il peut exister quelque autre petite différence (comme "Binary" au lieu de "Noir et blanc"), mais globalement les indications ci-dessus valent pour les deux versions.</note> | " => suggestions : ['«\xa0', '“']
62 Guillemets typographiques fermants. => <note>Les options sont séparées en deux onglets "Page Options" et "Scan Options" dans la version gscan2pdf 0.9.20. Dans la version 0.9.13, tout est dans la même fenêtre. Il peut exister quelque autre petite différence (comme "Binary" au lieu de "Noir et blanc"), mais globalement les indications ci-dessus valent pour les deux versions.</note> | " => suggestions : ['\xa0»', '”']
62 Mot inconnu : gscan2pdf => <note>Les options sont séparées en deux onglets "Page Options" et "Scan Options" dans la version gscan2pdf 0.9.20. Dans la version 0.9.13, tout est dans la même fenêtre. Il peut exister quelque autre petite différence (comme "Binary" au lieu de "Noir et blanc"), mais globalement les indications ci-dessus valent pour les deux versions.</note> | gscan2pdf
62 Guillemets typographiques ouvrants. => <note>Les options sont séparées en deux onglets "Page Options" et "Scan Options" dans la version gscan2pdf 0.9.20. Dans la version 0.9.13, tout est dans la même fenêtre. Il peut exister quelque autre petite différence (comme "Binary" au lieu de "Noir et blanc"), mais globalement les indications ci-dessus valent pour les deux versions.</note> | " => suggestions : ['«\xa0', '“']
62 Mot inconnu : Binary => <note>Les options sont séparées en deux onglets "Page Options" et "Scan Options" dans la version gscan2pdf 0.9.20. Dans la version 0.9.13, tout est dans la même fenêtre. Il peut exister quelque autre petite différence (comme "Binary" au lieu de "Noir et blanc"), mais globalement les indications ci-dessus valent pour les deux versions.</note> | binary
62 Guillemets typographiques fermants. => <note>Les options sont séparées en deux onglets "Page Options" et "Scan Options" dans la version gscan2pdf 0.9.20. Dans la version 0.9.13, tout est dans la même fenêtre. Il peut exister quelque autre petite différence (comme "Binary" au lieu de "Noir et blanc"), mais globalement les indications ci-dessus valent pour les deux versions.</note> | " => suggestions : ['\xa0»', '”']
62 Guillemets typographiques ouvrants. => <note>Les options sont séparées en deux onglets "Page Options" et "Scan Options" dans la version gscan2pdf 0.9.20. Dans la version 0.9.13, tout est dans la même fenêtre. Il peut exister quelque autre petite différence (comme "Binary" au lieu de "Noir et blanc"), mais globalement les indications ci-dessus valent pour les deux versions.</note> | " => suggestions : ['«\xa0', '“']
62 Guillemets typographiques fermants. => <note>Les options sont séparées en deux onglets "Page Options" et "Scan Options" dans la version gscan2pdf 0.9.20. Dans la version 0.9.13, tout est dans la même fenêtre. Il peut exister quelque autre petite différence (comme "Binary" au lieu de "Noir et blanc"), mais globalement les indications ci-dessus valent pour les deux versions.</note> | " => suggestions : ['\xa0»', '”']
66 Accord de genre erroné : « ROC » est masculin. => ===Documents de plusieurs pages : récupérer en une fois la totalité de la ROC=== | la => suggestions : ['le']
72 Guillemets typographiques ouvrants. => Onglet Options de la page > Post-traitement : Désactiver la case "Effectuer la reconnaissance optique de caractères sur les pages scannées". | " => suggestions : ['«\xa0', '“']
72 Guillemets typographiques fermants. => Onglet Options de la page > Post-traitement : Désactiver la case "Effectuer la reconnaissance optique de caractères sur les pages scannées". | " => suggestions : ['\xa0»', '”']
74 Espace(s) en fin de ligne à supprimer. => Pour améliorer la photocopie en noir et blanc :  |   => suggestions : ['']

78 Accord de nombre erroné : « blanc » devrait être au pluriel. => 2) Onglet Options de la page > Post-traitement > Nettoyer les images, Bouton Options, Onglet Filtre, modifiez seuil pour les blanc à 0.85. | blanc => suggestions : ['blancs']

82 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[http://gscan2pdf.sourceforge.net/|Présentation de gscan2pdf]] (en) |    => suggestions : ['']
82 Mot inconnu : gscan2pdf =>   * [[http://gscan2pdf.sourceforge.net/|Présentation de gscan2pdf]] (en) | gscan2pdf

83 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[http://ubunteros.tuxfamily.org/spip.php?article148|L'article de "Linux on the root" sur l'association tesseract+gscan2pdf]] |    => suggestions : ['']
83 Guillemets typographiques ouvrants. =>   * [[http://ubunteros.tuxfamily.org/spip.php?article148|L'article de "Linux on the root" sur l'association tesseract+gscan2pdf]] | " => suggestions : ['«\xa0', '“']
83 Mot inconnu : the =>   * [[http://ubunteros.tuxfamily.org/spip.php?article148|L'article de "Linux on the root" sur l'association tesseract+gscan2pdf]] | the
83 Mot inconnu : root =>   * [[http://ubunteros.tuxfamily.org/spip.php?article148|L'article de "Linux on the root" sur l'association tesseract+gscan2pdf]] | root
83 Guillemets typographiques fermants. =>   * [[http://ubunteros.tuxfamily.org/spip.php?article148|L'article de "Linux on the root" sur l'association tesseract+gscan2pdf]] | " => suggestions : ['\xa0»', '”']
83 Mot inconnu : gscan2pdf =>   * [[http://ubunteros.tuxfamily.org/spip.php?article148|L'article de "Linux on the root" sur l'association tesseract+gscan2pdf]] | gscan2pdf

84 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[https://forum.ubuntu-fr.org/viewtopic.php?id=78804|Le fil de discussion du forum Ubuntu-fr]] |    => suggestions : ['']
88 Mot inconnu : zarer => //Page réalisée par : [[utilisateurs:Sorbus]] avec d'utiles compléments de zarer (19 janvier 2008)// | zarer
