
8 Accord avec la forme verbale “est” : “multi-utilisateurs” devrait être au singulier. [[8:26]] => Bip est multi-utilisateurs, et très configurable. La plupart de ses paramètres peuvent être changés directement grâce à des commandes IRC spéciales, depuis le client IRC. <|> multi-utilisateurs => suggestions : ['multi-utilisateur']

10 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). [[0:1]] =>   <|>   => suggestions : ['']
19 Espace(s) en fin de ligne à supprimer. [[60:61]] => Il est possible de lancer bip de deux manières différentes :  <|>   => suggestions : ['']

34 Mot inconnu : Add [[4:7]] => |2. Add a new network | Ajouter un réseau IRC | <|> add
34 Mot inconnu : network [[14:21]] => |2. Add a new network | Ajouter un réseau IRC | <|> network

35 Mot inconnu : Add [[4:7]] => |3. Add a new user    | Ajouter un utilisateur | <|> add
35 Espace(s) surnuméraire(s) à supprimer. [[18:22]] => |3. Add a new user    | Ajouter un utilisateur | <|>      => suggestions : [' ']

37 Mot inconnu : View [[4:8]] => |4. View global options                    | Voir les options globales | <|> view
37 Espace(s) surnuméraire(s) à supprimer. [[23:43]] => |4. View global options                    | Voir les options globales | <|>                      => suggestions : [' ']

38 Mot inconnu : View [[4:8]] => |5. View/Edit/Delete networks              | Voir/Éditer/Effacer réseau | <|> view
38 Mot inconnu : Edit [[9:13]] => |5. View/Edit/Delete networks              | Voir/Éditer/Effacer réseau | <|> edit
38 Mot inconnu : Delete [[14:20]] => |5. View/Edit/Delete networks              | Voir/Éditer/Effacer réseau | <|> delete
38 Mot inconnu : networks [[21:29]] => |5. View/Edit/Delete networks              | Voir/Éditer/Effacer réseau | <|> networks
38 Espace(s) surnuméraire(s) à supprimer. [[29:43]] => |5. View/Edit/Delete networks              | Voir/Éditer/Effacer réseau | <|>                => suggestions : [' ']

39 Mot inconnu : View [[4:8]] => |6. View/Edit/Delete users                 | Voir/Éditer/Effacer utilisateurs | <|> view
39 Mot inconnu : Edit [[9:13]] => |6. View/Edit/Delete users                 | Voir/Éditer/Effacer utilisateurs | <|> edit
39 Mot inconnu : Delete [[14:20]] => |6. View/Edit/Delete users                 | Voir/Éditer/Effacer utilisateurs | <|> delete
39 Mot inconnu : users [[21:26]] => |6. View/Edit/Delete users                 | Voir/Éditer/Effacer utilisateurs | <|> users
39 Espace(s) surnuméraire(s) à supprimer. [[26:43]] => |6. View/Edit/Delete users                 | Voir/Éditer/Effacer utilisateurs | <|>                   => suggestions : [' ']

40 Mot inconnu : Generate [[4:12]] => |7. Generate a server certificate/key pair | Générer une clé certificat/client | <|> generate
40 Mot inconnu : certificate [[22:33]] => |7. Generate a server certificate/key pair | Générer une clé certificat/client | <|> certificate
40 Mot inconnu : key [[34:37]] => |7. Generate a server certificate/key pair | Générer une clé certificat/client | <|> key

41 Mot inconnu : to [[11:13]] => |8. Switch to normal mode                  | Passer en mode expert (ou normal) | <|> to
41 Espace(s) surnuméraire(s) à supprimer. [[25:43]] => |8. Switch to normal mode                  | Passer en mode expert (ou normal) | <|>                    => suggestions : [' ']

42 Espace(s) en fin de ligne à supprimer. [[5:6]] => ^ ^ ^  <|>   => suggestions : ['']
43 Mot inconnu : write [[18:23]] => |10. Exit: store, write configuration and exit | Enregistrer la configuration et Quitter | <|> write
43 Mot inconnu : and [[38:41]] => |10. Exit: store, write configuration and exit | Enregistrer la configuration et Quitter | <|> and

44 Mot inconnu : without [[10:17]] => |11. Exit without saving                       | Quitter  sans enregistrer | <|> without
44 Mot inconnu : saving [[18:24]] => |11. Exit without saving                       | Quitter  sans enregistrer | <|> saving
44 Espace(s) surnuméraire(s) à supprimer. [[24:47]] => |11. Exit without saving                       | Quitter  sans enregistrer | <|>                         => suggestions : [' ']
44 Espace(s) surnuméraire(s) à supprimer. [[56:58]] => |11. Exit without saving                       | Quitter  sans enregistrer | <|>    => suggestions : [' ']

45 Mot inconnu : later [[29:34]] => |12. Store configuration for later use         | Enregistrer pour plus tard | <|> later
45 Espace(s) surnuméraire(s) à supprimer. [[38:47]] => |12. Store configuration for later use         | Enregistrer pour plus tard | <|>           => suggestions : [' ']

47 Mot inconnu : Reset [[5:10]] => |20. Reset config options                | Effacer configuration | <|> reset
47 Espace(s) surnuméraire(s) à supprimer. [[25:41]] => |20. Reset config options                | Effacer configuration | <|>                  => suggestions : [' ']

48 Mot inconnu : Load [[5:9]] => |21. Load stored config                  | Charger ancienne configuration | <|> load
48 Mot inconnu : stored [[10:16]] => |21. Load stored config                  | Charger ancienne configuration | <|> stored
48 Espace(s) surnuméraire(s) à supprimer. [[23:41]] => |21. Load stored config                  | Charger ancienne configuration | <|>                    => suggestions : [' ']

49 Mot inconnu : and [[11:14]] => |22. Parse and load current config (todo)| (non fonctionnel) | <|> and
49 Mot inconnu : load [[15:19]] => |22. Parse and load current config (todo)| (non fonctionnel) | <|> load
49 Mot inconnu : current [[20:27]] => |22. Parse and load current config (todo)| (non fonctionnel) | <|> current
49 Mot inconnu : todo [[36:40]] => |22. Parse and load current config (todo)| (non fonctionnel) | <|> todo

56 Il manque un espace. [[93:97]] => Si vous voulez réutiliser l'outil de configuration (qui ne modifie que le fichier ~/.bip/bip.conf.autogen ) n'oubliez pas de le recharger (point 21). <|> conf => suggestions : [' conf']
56 Pas d’espace avant ce signe. [[105:107]] => Si vous voulez réutiliser l'outil de configuration (qui ne modifie que le fichier ~/.bip/bip.conf.autogen ) n'oubliez pas de le recharger (point 21). <|>  ) => suggestions : [')']

59 Il manque un espace. [[151:155]] => Voici un exemple de configuration pouvant être utilisée par bip, l'ensemble des 3 parties présentées devant être contenue dans le fichier **~/.bip/bip.conf**. <|> conf => suggestions : [' conf']

61 Espace(s) surnuméraire(s) à supprimer. [[69:71]] => Pour éviter toute confusion dans les termes utilisés, un petit rappel  : <|>    => suggestions : [' ']
64 Typographie : points de suspension. Utilisez le caractère dédié. [[52:55]] =>   * serveur irc = machines hébergeant les canaux irc... <|> ... => suggestions : ['…']
90 Espace(s) en fin de ligne à supprimer. [[27:29]] => === Section 2 : réseaux ===   <|>    => suggestions : ['']

93 Mot inconnu : network [[1:8]] => 	network { <|> network

94 Mot inconnu : name [[2:6]] => 		name = "freenode";				## nom d'affichage à associer au réseau irc (arbitraire). <|> name
133 Guillemets typographiques fermants. [[22:23]] => 				name = "#ubuntu-fr"; <|> " => suggestions : ['\xa0»', '”']

151 Majuscule en début de phrase, sauf éventuellement lors d’une énumération. [[0:4]] => pour le passer à **ca**, afin qu'il vérifie le certificat du serveur à l'aide des autorité de certification, ou à **basic**, pour qu'il vérifie dans ses dépôts uniquement. Sinon, il ne vérifiera pas la validité du certificat. <|> pour => suggestions : ['Pour']
151 Mot inconnu : ca [[19:21]] => pour le passer à **ca**, afin qu'il vérifie le certificat du serveur à l'aide des autorité de certification, ou à **basic**, pour qu'il vérifie dans ses dépôts uniquement. Sinon, il ne vérifiera pas la validité du certificat. <|> ca
151 Accord de nombre erroné : « autorité » devrait être au pluriel. [[82:90]] => pour le passer à **ca**, afin qu'il vérifie le certificat du serveur à l'aide des autorité de certification, ou à **basic**, pour qu'il vérifie dans ses dépôts uniquement. Sinon, il ne vérifiera pas la validité du certificat. <|> autorité => suggestions : ['autorités']
151 Mot inconnu : basic [[116:121]] => pour le passer à **ca**, afin qu'il vérifie le certificat du serveur à l'aide des autorité de certification, ou à **basic**, pour qu'il vérifie dans ses dépôts uniquement. Sinon, il ne vérifiera pas la validité du certificat. <|> basic

176 Espace(s) surnuméraire(s) à supprimer. [[39:41]] => Déplacer le fichier de configuration de  **~/.bip/bip.conf** à  **/etc/bip.conf** <|>    => suggestions : [' ']
176 Il manque un espace. [[54:58]] => Déplacer le fichier de configuration de  **~/.bip/bip.conf** à  **/etc/bip.conf** <|> conf => suggestions : [' conf']
176 Espace(s) surnuméraire(s) à supprimer. [[62:64]] => Déplacer le fichier de configuration de  **~/.bip/bip.conf** à  **/etc/bip.conf** <|>    => suggestions : [' ']
207 Il manque un espace. [[130:138]] => Rien de plus facile, il suffit de vous connecter à votre serveur en précisant comme mot de passe de connexion au serveur : **user:password:connection** <|> password => suggestions : [' password']
207 Mot inconnu : password [[130:138]] => Rien de plus facile, il suffit de vous connecter à votre serveur en précisant comme mot de passe de connexion au serveur : **user:password:connection** <|> password
207 Mot inconnu : connection [[139:149]] => Rien de plus facile, il suffit de vous connecter à votre serveur en précisant comme mot de passe de connexion au serveur : **user:password:connection** <|> connection
