1 Mot inconnu : Millien => Par [[http://forum.ubuntu-fr.org/profile.php?id=7116|Marc Millien]] | millien

2 Mot inconnu : Fluxbox => ====== Installation de Fluxbox à partir des sources ====== | fluxbox
115 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Ksnapshot) {/usr/bin/ksnapshot} </usr/share/gnome-app-install/icons/ksnapshot.xpm> |          => suggestions : ['']
115 Mot inconnu : exec =>         [exec] (Ksnapshot) {/usr/bin/ksnapshot} </usr/share/gnome-app-install/icons/ksnapshot.xpm> | exec
115 Mot inconnu : Ksnapshot =>         [exec] (Ksnapshot) {/usr/bin/ksnapshot} </usr/share/gnome-app-install/icons/ksnapshot.xpm> | ksnapshot

116 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Capture d'écran) {/usr/bin/gnome-screenshot} <> |          => suggestions : ['']
116 Mot inconnu : exec =>         [exec] (Capture d'écran) {/usr/bin/gnome-screenshot} <> | exec

117 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     [end] |      => suggestions : ['']
117 Mot inconnu : end =>     [end] | end

118 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     [submenu] (Réseau) {} |      => suggestions : ['']
118 Mot inconnu : submenu =>     [submenu] (Réseau) {} | submenu

119 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Firefox Web Browser) {firefox} </usr/share/pixmaps/firefox.xpm> |          => suggestions : ['']
119 Mot inconnu : exec =>         [exec] (Firefox Web Browser) {firefox} </usr/share/pixmaps/firefox.xpm> | exec
119 Mot inconnu : Browser =>         [exec] (Firefox Web Browser) {firefox} </usr/share/pixmaps/firefox.xpm> | browser
119 Mot inconnu : firefox =>         [exec] (Firefox Web Browser) {firefox} </usr/share/pixmaps/firefox.xpm> | firefox

120 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Epiphany) {epiphany} </usr/share/gnome-app-install/icons/galeon.xpm> |          => suggestions : ['']
120 Mot inconnu : exec =>         [exec] (Epiphany) {epiphany} </usr/share/gnome-app-install/icons/galeon.xpm> | exec
120 Mot inconnu : Epiphany =>         [exec] (Epiphany) {epiphany} </usr/share/gnome-app-install/icons/galeon.xpm> | epiphany
120 Mot inconnu : epiphany =>         [exec] (Epiphany) {epiphany} </usr/share/gnome-app-install/icons/galeon.xpm> | epiphany

121 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Liferea) {/usr/bin/liferea} </usr/share/liferea/pixmaps/liferea.xpm> |          => suggestions : ['']
121 Mot inconnu : exec =>         [exec] (Liferea) {/usr/bin/liferea} </usr/share/liferea/pixmaps/liferea.xpm> | exec
121 Mot inconnu : Liferea =>         [exec] (Liferea) {/usr/bin/liferea} </usr/share/liferea/pixmaps/liferea.xpm> | liferea

122 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Gaim) {/usr/bin/gaim} </usr/share/pixmaps/gaim-menu.xpm> |          => suggestions : ['']
122 Mot inconnu : exec =>         [exec] (Gaim) {/usr/bin/gaim} </usr/share/pixmaps/gaim-menu.xpm> | exec
122 Mot inconnu : Gaim =>         [exec] (Gaim) {/usr/bin/gaim} </usr/share/pixmaps/gaim-menu.xpm> | gaim

123 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Amsn) {/usr/bin/amsn} <> |          => suggestions : ['']
123 Mot inconnu : exec =>         [exec] (Amsn) {/usr/bin/amsn} <> | exec
123 Mot inconnu : Amsn =>         [exec] (Amsn) {/usr/bin/amsn} <> | amsn

124 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Gftp) {/usr/bin/gftp} </usr/share/pixmaps/gftp.xpm> |          => suggestions : ['']
124 Mot inconnu : exec =>         [exec] (Gftp) {/usr/bin/gftp} </usr/share/pixmaps/gftp.xpm> | exec
124 Mot inconnu : Gftp =>         [exec] (Gftp) {/usr/bin/gftp} </usr/share/pixmaps/gftp.xpm> | gftp

125 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     [end] |      => suggestions : ['']
125 Mot inconnu : end =>     [end] | end

126 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     [submenu] (Bureautique) {} |      => suggestions : ['']
126 Mot inconnu : submenu =>     [submenu] (Bureautique) {} | submenu

127 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Gedit) {/usr/bin/gedit} </usr/share/pixmaps/gedit-icon.xpm> |          => suggestions : ['']
127 Mot inconnu : exec =>         [exec] (Gedit) {/usr/bin/gedit} </usr/share/pixmaps/gedit-icon.xpm> | exec
127 Mot inconnu : Gedit =>         [exec] (Gedit) {/usr/bin/gedit} </usr/share/pixmaps/gedit-icon.xpm> | gedit

128 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Abiword) {abiword} <> |          => suggestions : ['']
128 Mot inconnu : exec =>         [exec] (Abiword) {abiword} <> | exec
128 Mot inconnu : Abiword =>         [exec] (Abiword) {abiword} <> | abiword
128 Mot inconnu : abiword =>         [exec] (Abiword) {abiword} <> | abiword

129 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Calculette) {gnome-calculator} </usr/share/icewm/themes/SilverXP/icons/xcalc.xpm> |          => suggestions : ['']
129 Mot inconnu : exec =>         [exec] (Calculette) {gnome-calculator} </usr/share/icewm/themes/SilverXP/icons/xcalc.xpm> | exec
129 Mot inconnu : gnome-calculator =>         [exec] (Calculette) {gnome-calculator} </usr/share/icewm/themes/SilverXP/icons/xcalc.xpm> | gnome-calculator

130 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Openoffice.org2 Writer) {/usr/bin/oowriter2} </usr/share/icons/gnome/32x32/apps/openofficeorg-19-writer.xpm> |          => suggestions : ['']
130 Mot inconnu : exec =>         [exec] (Openoffice.org2 Writer) {/usr/bin/oowriter2} </usr/share/icons/gnome/32x32/apps/openofficeorg-19-writer.xpm> | exec
130 Mot inconnu : Openoffice =>         [exec] (Openoffice.org2 Writer) {/usr/bin/oowriter2} </usr/share/icons/gnome/32x32/apps/openofficeorg-19-writer.xpm> | openoffice
130 Mot inconnu : org2 =>         [exec] (Openoffice.org2 Writer) {/usr/bin/oowriter2} </usr/share/icons/gnome/32x32/apps/openofficeorg-19-writer.xpm> | org2

131 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     [end] |      => suggestions : ['']
131 Mot inconnu : end =>     [end] | end

132 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     [submenu] (Outils système) {} |      => suggestions : ['']
132 Mot inconnu : submenu =>     [submenu] (Outils système) {} | submenu

133 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Gnome system monitor) {/usr/bin/gnome-system-monitor} <> |          => suggestions : ['']
133 Mot inconnu : exec =>         [exec] (Gnome system monitor) {/usr/bin/gnome-system-monitor} <> | exec
133 Mot inconnu : system =>         [exec] (Gnome system monitor) {/usr/bin/gnome-system-monitor} <> | system

134 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Gnome Terminal) {/usr/bin/gnome-terminal} </usr/share/pixmaps/gnome-terminal.xpm> |          => suggestions : ['']
134 Mot inconnu : exec =>         [exec] (Gnome Terminal) {/usr/bin/gnome-terminal} </usr/share/pixmaps/gnome-terminal.xpm> | exec

135 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Mises à jour) {gksudo /usr/bin/update-manager} </usr/share/pixmaps/gksuexec-debian.xpm> |          => suggestions : ['']
135 Mot inconnu : exec =>         [exec] (Mises à jour) {gksudo /usr/bin/update-manager} </usr/share/pixmaps/gksuexec-debian.xpm> | exec
135 Mot inconnu : gksudo =>         [exec] (Mises à jour) {gksudo /usr/bin/update-manager} </usr/share/pixmaps/gksuexec-debian.xpm> | gksudo

136 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Synaptic) {gksudo synaptic} <> |          => suggestions : ['']
136 Mot inconnu : exec =>         [exec] (Synaptic) {gksudo synaptic} <> | exec
136 Mot inconnu : Synaptic =>         [exec] (Synaptic) {gksudo synaptic} <> | synaptic
136 Mot inconnu : gksudo =>         [exec] (Synaptic) {gksudo synaptic} <> | gksudo
136 Mot inconnu : synaptic =>         [exec] (Synaptic) {gksudo synaptic} <> | synaptic

137 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Gkrellm) {gkrellm} </usr/share/pixmaps/gkrellm.xpm> |          => suggestions : ['']
137 Mot inconnu : exec =>         [exec] (Gkrellm) {gkrellm} </usr/share/pixmaps/gkrellm.xpm> | exec
137 Mot inconnu : Gkrellm =>         [exec] (Gkrellm) {gkrellm} </usr/share/pixmaps/gkrellm.xpm> | gkrellm
137 Mot inconnu : gkrellm =>         [exec] (Gkrellm) {gkrellm} </usr/share/pixmaps/gkrellm.xpm> | gkrellm

138 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Réseau) {gksudo network-admin} <> |          => suggestions : ['']
138 Mot inconnu : exec =>         [exec] (Réseau) {gksudo network-admin} <> | exec
138 Mot inconnu : gksudo =>         [exec] (Réseau) {gksudo network-admin} <> | gksudo
138 Mot inconnu : network-admin =>         [exec] (Réseau) {gksudo network-admin} <> | network-admin

139 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Aide) {gnome-help} </usr/share/pixmaps/gdict.xpm> |          => suggestions : ['']
139 Mot inconnu : exec =>         [exec] (Aide) {gnome-help} </usr/share/pixmaps/gdict.xpm> | exec
139 Mot inconnu : gnome-help =>         [exec] (Aide) {gnome-help} </usr/share/pixmaps/gdict.xpm> | gnome-help

140 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Rox) {/usr/bin/rox-filer} </usr/share/pixmaps/konqueror.xpm> |          => suggestions : ['']
140 Mot inconnu : exec =>         [exec] (Rox) {/usr/bin/rox-filer} </usr/share/pixmaps/konqueror.xpm> | exec
140 Mot inconnu : Rox =>         [exec] (Rox) {/usr/bin/rox-filer} </usr/share/pixmaps/konqueror.xpm> | rox

141 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     [end] |      => suggestions : ['']
141 Mot inconnu : end =>     [end] | end

142 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     [submenu] (Développement) {} |      => suggestions : ['']
142 Mot inconnu : submenu =>     [submenu] (Développement) {} | submenu

143 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Gedit) {/usr/bin/gedit} </usr/share/pixmaps/gedit-icon.xpm> |          => suggestions : ['']
143 Mot inconnu : exec =>         [exec] (Gedit) {/usr/bin/gedit} </usr/share/pixmaps/gedit-icon.xpm> | exec
143 Mot inconnu : Gedit =>         [exec] (Gedit) {/usr/bin/gedit} </usr/share/pixmaps/gedit-icon.xpm> | gedit

144 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Anjuta) {/usr/bin/anjuta} </usr/share/pixmaps/anjuta.xpm> |          => suggestions : ['']
144 Mot inconnu : exec =>         [exec] (Anjuta) {/usr/bin/anjuta} </usr/share/pixmaps/anjuta.xpm> | exec
144 Mot inconnu : Anjuta =>         [exec] (Anjuta) {/usr/bin/anjuta} </usr/share/pixmaps/anjuta.xpm> | anjuta

145 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Eclipse) {/opt/Eclipse/eclipse} </opt/Eclipse/icon.xpm> |          => suggestions : ['']
145 Mot inconnu : exec =>         [exec] (Eclipse) {/opt/Eclipse/eclipse} </opt/Eclipse/icon.xpm> | exec

146 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Netbeans) {/usr/bin/netbeans} <> |          => suggestions : ['']
146 Mot inconnu : exec =>         [exec] (Netbeans) {/usr/bin/netbeans} <> | exec

147 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (DBDesigner) {/opt/DBDesigner4/startdbd} </opt/DBDesigner4/Gfx/Icon48.xpm> |          => suggestions : ['']
147 Mot inconnu : exec =>         [exec] (DBDesigner) {/opt/DBDesigner4/startdbd} </opt/DBDesigner4/Gfx/Icon48.xpm> | exec
147 Mot inconnu : DBDesigner =>         [exec] (DBDesigner) {/opt/DBDesigner4/startdbd} </opt/DBDesigner4/Gfx/Icon48.xpm> | dbdesigner

148 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         [exec] (Quanta Plus) {/usr/bin/quanta} </usr/share/gnome-app-install/icons/quanta.xpm> |          => suggestions : ['']
148 Mot inconnu : exec =>         [exec] (Quanta Plus) {/usr/bin/quanta} </usr/share/gnome-app-install/icons/quanta.xpm> | exec

149 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     [end] |      => suggestions : ['']
149 Mot inconnu : end =>     [end] | end

150 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   [config] (Configuration de Fluxbox) |    => suggestions : ['']
150 Mot inconnu : Fluxbox =>   [config] (Configuration de Fluxbox) | fluxbox

151 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   [reconfigure] (Reconfiguration) |    => suggestions : ['']

152 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   [restart] (Redémarrer) |    => suggestions : ['']
152 Mot inconnu : restart =>   [restart] (Redémarrer) | restart

153 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   [exit] (Sortir) |    => suggestions : ['']

155 Mot inconnu : keys => keys: | keys

156 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 Tab :NextWindow |    => suggestions : ['']
156 Mot inconnu : Mod1 =>   Mod1 Tab :NextWindow | mod1
156 Mot inconnu : Tab =>   Mod1 Tab :NextWindow | tab
156 Mot inconnu : NextWindow =>   Mod1 Tab :NextWindow | nextwindow

157 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 Shift Tab :PrevWindow |    => suggestions : ['']
157 Mot inconnu : Mod1 =>   Mod1 Shift Tab :PrevWindow | mod1
157 Mot inconnu : Shift =>   Mod1 Shift Tab :PrevWindow | shift
157 Mot inconnu : Tab =>   Mod1 Shift Tab :PrevWindow | tab
157 Mot inconnu : PrevWindow =>   Mod1 Shift Tab :PrevWindow | prevwindow

158 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 F1 :Workspace 1 |    => suggestions : ['']
158 Mot inconnu : Mod1 =>   Mod1 F1 :Workspace 1 | mod1
158 Mot inconnu : Workspace =>   Mod1 F1 :Workspace 1 | workspace

159 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 F2 :Workspace 2 |    => suggestions : ['']
159 Mot inconnu : Mod1 =>   Mod1 F2 :Workspace 2 | mod1
159 Typographie des composés chimiques. =>   Mod1 F2 :Workspace 2 | f2 => suggestions : ['F₂']
159 Mot inconnu : F2 =>   Mod1 F2 :Workspace 2 | f2
159 Mot inconnu : Workspace =>   Mod1 F2 :Workspace 2 | workspace

160 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 F3 :Workspace 3 |    => suggestions : ['']
160 Mot inconnu : Mod1 =>   Mod1 F3 :Workspace 3 | mod1
160 Mot inconnu : F3 =>   Mod1 F3 :Workspace 3 | f3
160 Mot inconnu : Workspace =>   Mod1 F3 :Workspace 3 | workspace

161 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 F4 :Close |    => suggestions : ['']
161 Mot inconnu : Mod1 =>   Mod1 F4 :Close | mod1
161 Mot inconnu : F4 =>   Mod1 F4 :Close | f4

162 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 b :ExecCommand xmms -f |    => suggestions : ['']
162 Mot inconnu : Mod1 =>   Mod1 b :ExecCommand xmms -f | mod1
162 Mot inconnu : ExecCommand =>   Mod1 b :ExecCommand xmms -f | execcommand
162 Mot inconnu : xmms =>   Mod1 b :ExecCommand xmms -f | xmms
162 Il manque un espace à côté du tiret. =>   Mod1 b :ExecCommand xmms -f |  - => suggestions : [' – ', ' — ']

163 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 v :ExecCommand xmms -s |    => suggestions : ['']
163 Mot inconnu : Mod1 =>   Mod1 v :ExecCommand xmms -s | mod1
163 Mot inconnu : ExecCommand =>   Mod1 v :ExecCommand xmms -s | execcommand
163 Mot inconnu : xmms =>   Mod1 v :ExecCommand xmms -s | xmms
163 Il manque un espace à côté du tiret. =>   Mod1 v :ExecCommand xmms -s |  - => suggestions : [' – ', ' — ']

164 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 x :ExecCommand xmms -p |    => suggestions : ['']
164 Mot inconnu : Mod1 =>   Mod1 x :ExecCommand xmms -p | mod1
164 Mot inconnu : ExecCommand =>   Mod1 x :ExecCommand xmms -p | execcommand
164 Mot inconnu : xmms =>   Mod1 x :ExecCommand xmms -p | xmms
164 Il manque un espace à côté du tiret. =>   Mod1 x :ExecCommand xmms -p |  - => suggestions : [' – ', ' — ']

165 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 p :ExecCommand gnome-screenshot |    => suggestions : ['']
165 Mot inconnu : Mod1 =>   Mod1 p :ExecCommand gnome-screenshot | mod1
165 Mot inconnu : ExecCommand =>   Mod1 p :ExecCommand gnome-screenshot | execcommand
165 Mot inconnu : gnome-screenshot =>   Mod1 p :ExecCommand gnome-screenshot | gnome-screenshot

166 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 f :ExecCommand firefox |    => suggestions : ['']
166 Mot inconnu : Mod1 =>   Mod1 f :ExecCommand firefox | mod1
166 Mot inconnu : ExecCommand =>   Mod1 f :ExecCommand firefox | execcommand
166 Mot inconnu : firefox =>   Mod1 f :ExecCommand firefox | firefox

167 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 m :ExecCommand xmms |    => suggestions : ['']
167 Mot inconnu : Mod1 =>   Mod1 m :ExecCommand xmms | mod1
167 Mot inconnu : ExecCommand =>   Mod1 m :ExecCommand xmms | execcommand
167 Mot inconnu : xmms =>   Mod1 m :ExecCommand xmms | xmms

168 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 t :ExecCommand gnome-terminal |    => suggestions : ['']
168 Mot inconnu : Mod1 =>   Mod1 t :ExecCommand gnome-terminal | mod1
168 Mot inconnu : ExecCommand =>   Mod1 t :ExecCommand gnome-terminal | execcommand

169 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 c :ExecCommand gnome-calculator |    => suggestions : ['']
169 Mot inconnu : Mod1 =>   Mod1 c :ExecCommand gnome-calculator | mod1
169 Mot inconnu : ExecCommand =>   Mod1 c :ExecCommand gnome-calculator | execcommand
169 Mot inconnu : gnome-calculator =>   Mod1 c :ExecCommand gnome-calculator | gnome-calculator

170 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 g :ExecCommand gaim |    => suggestions : ['']
170 Mot inconnu : Mod1 =>   Mod1 g :ExecCommand gaim | mod1
170 Mot inconnu : ExecCommand =>   Mod1 g :ExecCommand gaim | execcommand
170 Mot inconnu : gaim =>   Mod1 g :ExecCommand gaim | gaim

171 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 l :ExecCommand liferea |    => suggestions : ['']
171 Mot inconnu : Mod1 =>   Mod1 l :ExecCommand liferea | mod1
171 Mot inconnu : ExecCommand =>   Mod1 l :ExecCommand liferea | execcommand
171 Mot inconnu : liferea =>   Mod1 l :ExecCommand liferea | liferea

172 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 r :ExecCommand rox-filer |    => suggestions : ['']
172 Mot inconnu : Mod1 =>   Mod1 r :ExecCommand rox-filer | mod1
172 Mot inconnu : ExecCommand =>   Mod1 r :ExecCommand rox-filer | execcommand
172 Mot inconnu : rox-filer =>   Mod1 r :ExecCommand rox-filer | rox-filer

173 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 g :ExecCommand gkrellm |    => suggestions : ['']
173 Mot inconnu : Mod1 =>   Mod1 g :ExecCommand gkrellm | mod1
173 Mot inconnu : ExecCommand =>   Mod1 g :ExecCommand gkrellm | execcommand
173 Mot inconnu : gkrellm =>   Mod1 g :ExecCommand gkrellm | gkrellm

174 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 i :ExecCommand gimp |    => suggestions : ['']
174 Mot inconnu : Mod1 =>   Mod1 i :ExecCommand gimp | mod1
174 Mot inconnu : ExecCommand =>   Mod1 i :ExecCommand gimp | execcommand
174 Mot inconnu : gimp =>   Mod1 i :ExecCommand gimp | gimp

175 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   Mod1 s :ExecCommand gnome-system-monitor |    => suggestions : ['']
175 Mot inconnu : Mod1 =>   Mod1 s :ExecCommand gnome-system-monitor | mod1
175 Mot inconnu : ExecCommand =>   Mod1 s :ExecCommand gnome-system-monitor | execcommand
175 Mot inconnu : gnome-system-monitor =>   Mod1 s :ExecCommand gnome-system-monitor | gnome-system-monitor

177 Mot inconnu : interval => ===== Changer le fond d'écran automatiquement à interval régulier? ===== | interval

178 Mot inconnu : fluxbox => Un petit script de ma main assez sympa pour changer automatiquement le fond d'écran de fluxbox à interval régulier. | fluxbox
178 Mot inconnu : interval => Un petit script de ma main assez sympa pour changer automatiquement le fond d'écran de fluxbox à interval régulier. | interval

180 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). => Pour cela allez dans votre répertoire personnel puis affichez les fichiers cachés, allez dans le répertoire .fluxbox, là créez un répertoire que vous appelerez fonds. |  . => suggestions : ['. ', '.']
180 Mot inconnu : fluxbox => Pour cela allez dans votre répertoire personnel puis affichez les fichiers cachés, allez dans le répertoire .fluxbox, là créez un répertoire que vous appelerez fonds. | fluxbox
180 Mot inconnu : appelerez => Pour cela allez dans votre répertoire personnel puis affichez les fichiers cachés, allez dans le répertoire .fluxbox, là créez un répertoire que vous appelerez fonds. | appelerez

182 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   cd ~/.fluxbox |    => suggestions : ['']
182 Mot inconnu : fluxbox =>   cd ~/.fluxbox | fluxbox

183 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   mkdir fonds |    => suggestions : ['']
183 Mot inconnu : mkdir =>   mkdir fonds | mkdir

185 Mot inconnu : changefondecran => Enfin vous allez créer et éditer un fichier que vous appellerez changefondecran, ce qui donne: | changefondecran

186 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   touch changefondecran && xdg-open changefondecran |    => suggestions : ['']
186 Mot inconnu : touch =>   touch changefondecran && xdg-open changefondecran | touch
186 Mot inconnu : changefondecran =>   touch changefondecran && xdg-open changefondecran | changefondecran
186 Mot inconnu : xdg-open =>   touch changefondecran && xdg-open changefondecran | xdg-open
186 Mot inconnu : changefondecran =>   touch changefondecran && xdg-open changefondecran | changefondecran

188 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   #!/bin/sh |    => suggestions : ['']

189 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   flux=true |    => suggestions : ['']
189 Mot inconnu : true =>   flux=true | true

190 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   #Tant que fluxbox tourne |    => suggestions : ['']
190 Mot inconnu : fluxbox =>   #Tant que fluxbox tourne | fluxbox

191 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   while $flux;do |    => suggestions : ['']
191 Mot inconnu : while =>   while $flux;do | while
191 Il manque un espace. =>   while $flux;do | do => suggestions : [' do']

192 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         #Dort 2000 secondes |          => suggestions : ['']

193 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         sleep 2000 |          => suggestions : ['']
193 Mot inconnu : sleep =>         sleep 2000 | sleep

194 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         nombre=$RANDOM |          => suggestions : ['']

195 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         let "nombre %= `ls ~/.fluxbox/fonds | wc -l`" |          => suggestions : ['']
195 Guillemets typographiques ouvrants. =>         let "nombre %= `ls ~/.fluxbox/fonds | wc -l`" | " => suggestions : ['«\xa0', '“']
195 Mot inconnu : ls =>         let "nombre %= `ls ~/.fluxbox/fonds | wc -l`" | ls
195 Mot inconnu : fluxbox =>         let "nombre %= `ls ~/.fluxbox/fonds | wc -l`" | fluxbox
195 Mot inconnu : wc =>         let "nombre %= `ls ~/.fluxbox/fonds | wc -l`" | wc
195 Il manque un espace à côté du tiret. =>         let "nombre %= `ls ~/.fluxbox/fonds | wc -l`" |  - => suggestions : [' – ', ' — ']

196 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         let "nombre += 1" |          => suggestions : ['']
196 Guillemets typographiques ouvrants. =>         let "nombre += 1" | " => suggestions : ['«\xa0', '“']
