
20 Mot inconnu : debian => **Petit rappel sur le fichier debian/rules**\\ | debian
188 Mot inconnu : déja => Pour ce faire, nous allons repartir de zéro, et supprimer le patch déja présent dans le paquet : | déja

198 Incohérence. Ceci est un verbe à la 2ᵉ personne du singulier. Sujet (“tu” ou “toi qui”) introuvable. => Commencer leur nom par un chiffre permet de savoir dans quel ordre ils seront appliqués. Lorsque l'on se retrouve avec 15-20 patches, c'est assez pratique. | patches => suggestions : ['patche']

200 Majuscule en début de phrase, sauf éventuellement lors d’une énumération. => le nom du patch est arbitraire. Ici nous nommons le patch **01-makefile** car c'est le premier patch crée (à appliquer) et qu'il agit sur le Makefile... | le => suggestions : ['Le']
200 Mot inconnu : makefile => le nom du patch est arbitraire. Ici nous nommons le patch **01-makefile** car c'est le premier patch crée (à appliquer) et qu'il agit sur le Makefile... | makefile
200 Mot inconnu : Makefile => le nom du patch est arbitraire. Ici nous nommons le patch **01-makefile** car c'est le premier patch crée (à appliquer) et qu'il agit sur le Makefile... | makefile
200 Typographie : points de suspension. Utilisez le caractère dédié. => le nom du patch est arbitraire. Ici nous nommons le patch **01-makefile** car c'est le premier patch crée (à appliquer) et qu'il agit sur le Makefile... | ... => suggestions : ['…']

205 Il manque les traits d’union. => Faites alors les modifications voulues, c'est à dire ajoutez **$(DESTDIR)** dans le //Makefile//, ce qui donne : | c'est à dire => suggestions : ['c’est-à-dire']
205 Mot inconnu : DESTDIR => Faites alors les modifications voulues, c'est à dire ajoutez **$(DESTDIR)** dans le //Makefile//, ce qui donne : | destdir
205 Mot inconnu : Makefile => Faites alors les modifications voulues, c'est à dire ajoutez **$(DESTDIR)** dans le //Makefile//, ce qui donne : | makefile

207 Mot inconnu : install => install -d $(DESTDIR)/usr/lib/python2.4/site-packages/HelloWorld | install
207 Il manque un espace à côté du tiret. => install -d $(DESTDIR)/usr/lib/python2.4/site-packages/HelloWorld |  - => suggestions : [' – ', ' — ']
207 Mot inconnu : DESTDIR => install -d $(DESTDIR)/usr/lib/python2.4/site-packages/HelloWorld | destdir

208 Mot inconnu : install => install -m 644 src/*py $(DESTDIR)/usr/lib/python2.4/site-packages/HelloWorld/ | install
208 Il manque un espace à côté du tiret. => install -m 644 src/*py $(DESTDIR)/usr/lib/python2.4/site-packages/HelloWorld/ |  - => suggestions : [' – ', ' — ']
208 Si “src/” est une unité de mesure, il manque un espace insécable. Si le nombre se rapporte au mot suivant, c’est aussi valable. => install -m 644 src/*py $(DESTDIR)/usr/lib/python2.4/site-packages/HelloWorld/ | 644 src/ => suggestions : ['644\xa0src/']
208 Mot inconnu : src => install -m 644 src/*py $(DESTDIR)/usr/lib/python2.4/site-packages/HelloWorld/ | src
208 Mot inconnu : py => install -m 644 src/*py $(DESTDIR)/usr/lib/python2.4/site-packages/HelloWorld/ | py
208 Mot inconnu : DESTDIR => install -m 644 src/*py $(DESTDIR)/usr/lib/python2.4/site-packages/HelloWorld/ | destdir

213 Guillemets typographiques ouvrants. => pour quitter le shell "spécial" et revenir à votre shell habituel. | " => suggestions : ['«\xa0', '“']
213 Guillemets typographiques fermants. => pour quitter le shell "spécial" et revenir à votre shell habituel. | " => suggestions : ['\xa0»', '”']

215 Mot inconnu : debian => Vous pouvez vérifier le contenu de **debian/patches** et vous y trouverez le patch **01-makefile** qui vient d'être crée. | debian
215 Incohérence. Ceci est un verbe à la 2ᵉ personne du singulier. Sujet (“tu” ou “toi qui”) introuvable. => Vous pouvez vérifier le contenu de **debian/patches** et vous y trouverez le patch **01-makefile** qui vient d'être crée. | patches => suggestions : ['patche']
215 Mot inconnu : makefile => Vous pouvez vérifier le contenu de **debian/patches** et vous y trouverez le patch **01-makefile** qui vient d'être crée. | makefile

218 Mot inconnu : makefile => <file>01-makefile</file> | makefile

220 Mot inconnu : makefile => Vous venez de patcher le makefile :) | makefile
225 Espace(s) en fin de ligne à supprimer. => Un Warning apparaîtra, nous reviendrons dessus plus bas :  |   => suggestions : ['']
227 Mot inconnu : python-helloworld => W: python-helloworld: script-not-executable | python-helloworld
227 Mot inconnu : script-not-executable => W: python-helloworld: script-not-executable | script-not-executable

233 Mot inconnu : pycentral => vous verrez que pycentral a correctement remplacé les dépendances par les paquets appropriés :\\ | pycentral

234 Mot inconnu : Makefile => Le //Makefile// installait dans **/usr/lib/python2.4** et au final le script //HelloWorld.py// se trouvera dans **/usr/share/pycentral/python-helloworld/site-packages/HelloWorld/**. | makefile
234 Mot inconnu : HelloWorld => Le //Makefile// installait dans **/usr/lib/python2.4** et au final le script //HelloWorld.py// se trouvera dans **/usr/share/pycentral/python-helloworld/site-packages/HelloWorld/**. | helloworld
234 Mot inconnu : py => Le //Makefile// installait dans **/usr/lib/python2.4** et au final le script //HelloWorld.py// se trouvera dans **/usr/share/pycentral/python-helloworld/site-packages/HelloWorld/**. | py

236 Mot inconnu : Depends => **Python-central** a donc complètement géré les problèmes de version de python (Depends: python, python-central (>= 0.5.8)). | depends

238 Mot inconnu : CDBS => ==== Paquet utilisant CDBS ==== | cdbs

240 Mot inconnu : pyhw => Nous allons passer directement à la version 4 de notre paquet **pyhw** (la v3 étant la même que la 2 mais version cdbs) | pyhw
240 Mot inconnu : v3 => Nous allons passer directement à la version 4 de notre paquet **pyhw** (la v3 étant la même que la 2 mais version cdbs) | v3
240 Mot inconnu : cdbs => Nous allons passer directement à la version 4 de notre paquet **pyhw** (la v3 étant la même que la 2 mais version cdbs) | cdbs

244 Mot inconnu : debian => Dans **debian/patches**, le fichier **00list** a disparu, et les extensions des patchs sont **.patch**, et non plus **.dpatch** (cdbs peut gérer n'importe quelle extension mais c'est 'patch' par défaut). | debian
244 Incohérence. Ceci est un verbe à la 2ᵉ personne du singulier. Sujet (“tu” ou “toi qui”) introuvable. => Dans **debian/patches**, le fichier **00list** a disparu, et les extensions des patchs sont **.patch**, et non plus **.dpatch** (cdbs peut gérer n'importe quelle extension mais c'est 'patch' par défaut). | patches => suggestions : ['patche']
244 Mot inconnu : list => Dans **debian/patches**, le fichier **00list** a disparu, et les extensions des patchs sont **.patch**, et non plus **.dpatch** (cdbs peut gérer n'importe quelle extension mais c'est 'patch' par défaut). | list
244 Mot inconnu : dpatch => Dans **debian/patches**, le fichier **00list** a disparu, et les extensions des patchs sont **.patch**, et non plus **.dpatch** (cdbs peut gérer n'importe quelle extension mais c'est 'patch' par défaut). | dpatch
244 Mot inconnu : cdbs => Dans **debian/patches**, le fichier **00list** a disparu, et les extensions des patchs sont **.patch**, et non plus **.dpatch** (cdbs peut gérer n'importe quelle extension mais c'est 'patch' par défaut). | cdbs
244 Guillemets typographiques ouvrants. => Dans **debian/patches**, le fichier **00list** a disparu, et les extensions des patchs sont **.patch**, et non plus **.dpatch** (cdbs peut gérer n'importe quelle extension mais c'est 'patch' par défaut). | ' => suggestions : ['“', '‘', '‹']
244 Guillemets typographiques fermants. => Dans **debian/patches**, le fichier **00list** a disparu, et les extensions des patchs sont **.patch**, et non plus **.dpatch** (cdbs peut gérer n'importe quelle extension mais c'est 'patch' par défaut). | ' => suggestions : ['”', '’', '›']

246 Mot inconnu : debian => Le fichier **debian/rules** contient la ligne : | debian
246 Mot inconnu : rules => Le fichier **debian/rules** contient la ligne : | rules

248 Mot inconnu : include => include /usr/share/cdbs/1/rules/simple-patchsys.mk | include

250 Mot inconnu : CDBS => qui sert à inclure tout le système de patch de CDBS qui traitera tous fichier avec extension .patch du répertoire **debian/patches**. | cdbs
250 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). => qui sert à inclure tout le système de patch de CDBS qui traitera tous fichier avec extension .patch du répertoire **debian/patches**. |  . => suggestions : ['. ', '.']
250 Mot inconnu : debian => qui sert à inclure tout le système de patch de CDBS qui traitera tous fichier avec extension .patch du répertoire **debian/patches**. | debian
250 Incohérence. Ceci est un verbe à la 2ᵉ personne du singulier. Sujet (“tu” ou “toi qui”) introuvable. => qui sert à inclure tout le système de patch de CDBS qui traitera tous fichier avec extension .patch du répertoire **debian/patches**. | patches => suggestions : ['patche']

252 Nombre ordinal singulier. Exemples : 2ᵉ, 3ᵉ, 4ᵉ… => Nous allons refaire le 2ème patch du paquet. Celui-ci corrigera le //Warning// que nous avons eu plus haut. | 2ème => suggestions : ['2ᵉ']

254 Mot inconnu : debian => Supprimer donc le fichier **debian/patches/02-shebang.patch** et exécutez : | debian
254 Incohérence. Ceci est un verbe à la 2ᵉ personne du singulier. Sujet (“tu” ou “toi qui”) introuvable. => Supprimer donc le fichier **debian/patches/02-shebang.patch** et exécutez : | patches => suggestions : ['patche']
254 Mot inconnu : shebang => Supprimer donc le fichier **debian/patches/02-shebang.patch** et exécutez : | shebang
254 Il manque un espace. => Supprimer donc le fichier **debian/patches/02-shebang.patch** et exécutez : | patch => suggestions : [' patch']

257 Mot inconnu : shebang => Ce //Warning// est assez courant avec tous les scripts et les modules python sont pas destinés à être exécutés et donc le shebang (#!/usr/bin/env python) n'a pas à sa place ici. | shebang

259 Mot inconnu : src => Il faut donc supprimer la première ligne du fichier **src/HelloWorld.py** | src
259 Mot inconnu : HelloWorld => Il faut donc supprimer la première ligne du fichier **src/HelloWorld.py** | helloworld
259 Mot inconnu : py => Il faut donc supprimer la première ligne du fichier **src/HelloWorld.py** | py

263 Mot inconnu : cdbs-edit-patch => pour quitter cdbs-edit-patch. | cdbs-edit-patch
