3 Espace(s) en fin de ligne à supprimer. [[40:41]] => \\ Lieu: salon IRC #ubuntu-fr-meeting \\  <|>   => suggestions : ['']
4 Espace(s) en fin de ligne à supprimer. [[27:28]] => Heure : 21h00 (19h00 UTC)\\  <|>   => suggestions : ['']

12 Espace(s) en fin de ligne à supprimer. [[56:57]] => août 31 21:02:48 <YoBoY>	* Réunion Association Ubuntu-fr  <|>   => suggestions : ['']
280 Forme interrogative ? Mettez un trait d’union. [[32:42]] => août 31 21:49:39 <YoBoY>	huats: prévoit on de passer membre automatiquement les personnes déjà actives ? (admins, modos, autres) <|> prévoit on => suggestions : ['prévoit-on']
280 Mot inconnu : modos [[114:119]] => août 31 21:49:39 <YoBoY>	huats: prévoit on de passer membre automatiquement les personnes déjà actives ? (admins, modos, autres) <|> modos

282 Mot inconnu : ok [[28:30]] => août 31 21:49:41 <poupoul2>	ok, FAIL :D <|> ok
282 Mot inconnu : FAIL [[32:36]] => août 31 21:49:41 <poupoul2>	ok, FAIL :D <|> fail

284 Mot inconnu : YoBoY [[57:62]] => août 31 21:50:17 <kinouchou>	s'ils le demandent je dirai YoBoY <|> yoboy

285 Guillemets typographiques ouvrants. [[33:34]] => août 31 21:50:26 <sam7>	qui peut "prétendre" à postuler pour devenir membre ? <|> " => suggestions : ['«\xa0', '“']
285 Guillemets typographiques fermants. [[43:44]] => août 31 21:50:26 <sam7>	qui peut "prétendre" à postuler pour devenir membre ? <|> " => suggestions : ['\xa0»', '”']

287 Mot inconnu : TODO [[25:29]] => août 31 21:50:32 <YoBoY>	TODO :Demander aux traduteurs de vérifier / traduire le COC <|> todo
287 Mot inconnu : traduteurs [[44:54]] => août 31 21:50:32 <YoBoY>	TODO :Demander aux traduteurs de vérifier / traduire le COC <|> traduteurs
287 Mot inconnu : COC [[81:84]] => août 31 21:50:32 <YoBoY>	TODO :Demander aux traduteurs de vérifier / traduire le COC <|> coc

288 Pas d’espace avant le signe “…”. [[47:49]] => août 31 21:50:35 <McPeter>	en cas de membre etc … <|>  … => suggestions : ['…']

289 Mot inconnu : sam7 [[50:54]] => août 31 21:50:40 <nesthib>	tout le monde je pense sam7 <|> sam7

290 Typographie : un ou trois points ? [[57:59]] => août 31 21:50:45 <McPeter>	vote pour élire un membre etc .. très bien <|> .. => suggestions : ['…', '.']

291 Mot inconnu : sam7 [[25:29]] => août 31 21:50:50 <huats>	sam7, toute personne qui participe à la communauté <|> sam7

293 Mot inconnu : memebre [[33:40]] => août 31 21:51:00 <McPeter>	si un memebre se rpésente poru prendre un "poste" (ex : admin forum (ou autre)) <|> memebre
293 Mot inconnu : rpésente [[44:52]] => août 31 21:51:00 <McPeter>	si un memebre se rpésente poru prendre un "poste" (ex : admin forum (ou autre)) <|> rpésente
293 Mot inconnu : poru [[53:57]] => août 31 21:51:00 <McPeter>	si un memebre se rpésente poru prendre un "poste" (ex : admin forum (ou autre)) <|> poru
293 Guillemets typographiques ouvrants. [[69:70]] => août 31 21:51:00 <McPeter>	si un memebre se rpésente poru prendre un "poste" (ex : admin forum (ou autre)) <|> " => suggestions : ['«\xa0', '“']
293 Guillemets typographiques fermants. [[75:76]] => août 31 21:51:00 <McPeter>	si un memebre se rpésente poru prendre un "poste" (ex : admin forum (ou autre)) <|> " => suggestions : ['\xa0»', '”']

294 Guillemets typographiques ouvrants. [[36:37]] => août 31 21:51:01 <sam7>	être membre "oblige t'il" à certaines choses... <|> " => suggestions : ['«\xa0', '“']
294 Pour le “t” euphonique, il faut deux traits d’union. Pas d’apostrophe. Pas d’espace. [[43:46]] => août 31 21:51:01 <sam7>	être membre "oblige t'il" à certaines choses... <|>  t' => suggestions : ['-t-']
294 Guillemets typographiques fermants. [[48:49]] => août 31 21:51:01 <sam7>	être membre "oblige t'il" à certaines choses... <|> " => suggestions : ['\xa0»', '”']
294 Typographie : points de suspension. Utilisez le caractère dédié. [[68:71]] => août 31 21:51:01 <sam7>	être membre "oblige t'il" à certaines choses... <|> ... => suggestions : ['…']

296 Mot inconnu : meme [[26:30]] => août 31 21:51:05 <Yipyip>	meme les chieuse comme Yipyip ? <|> meme
296 Accord de nombre erroné : « chieuse » devrait être au pluriel. [[35:42]] => août 31 21:51:05 <Yipyip>	meme les chieuse comme Yipyip ? <|> chieuse => suggestions : ['chieuses']
296 Mot inconnu : Yipyip [[49:55]] => août 31 21:51:05 <Yipyip>	meme les chieuse comme Yipyip ? <|> yipyip

297 Mot inconnu : miminum [[57:64]] => août 31 21:51:16 <huats>	après il y aura une implication miminum <|> miminum
298 Typographie : points de suspension. Utilisez le caractère dédié. [[63:67]] => août 31 21:51:20 <McPeter>	il va prendre la place d'un autre ? .... être en "renforts" ? <|> .... => suggestions : ['…']
298 Guillemets typographiques ouvrants. [[76:77]] => août 31 21:51:20 <McPeter>	il va prendre la place d'un autre ? .... être en "renforts" ? <|> " => suggestions : ['«\xa0', '“']
298 Guillemets typographiques fermants. [[85:86]] => août 31 21:51:20 <McPeter>	il va prendre la place d'un autre ? .... être en "renforts" ? <|> " => suggestions : ['\xa0»', '”']

299 Mot inconnu : McPeter [[25:32]] => août 31 21:51:22 <YoBoY>	McPeter: c'est les admins en place qui décident <|> mcpeter

300 Mot inconnu : yep [[29:32]] => août 31 21:51:29 <kinouchou>	yep Yipyip mais on ne t'acceptera pas :P <|> yep
300 Mot inconnu : Yipyip [[33:39]] => août 31 21:51:29 <kinouchou>	yep Yipyip mais on ne t'acceptera pas :P <|> yipyip
300 Si « mais » est la conjonction de coordination, une virgule est souhaitable si elle introduit une nouvelle proposition. [[39:44]] => août 31 21:51:29 <kinouchou>	yep Yipyip mais on ne t'acceptera pas :P <|>  mais => suggestions : [', mais']

301 Mot inconnu : McPeter [[25:32]] => août 31 21:51:30 <huats>	McPeter, ça ne doit pas aider. <|> mcpeter

302 Mot inconnu : ok [[27:29]] => août 31 21:51:34 <McPeter>	ok donc on part sur une base de "groupe" <|> ok
302 Si « donc » est la conjonction de coordination, une virgule est souhaitable si elle introduit une nouvelle proposition. [[29:34]] => août 31 21:51:34 <McPeter>	ok donc on part sur une base de "groupe" <|>  donc => suggestions : [', donc']
302 Guillemets typographiques ouvrants. [[59:60]] => août 31 21:51:34 <McPeter>	ok donc on part sur une base de "groupe" <|> " => suggestions : ['«\xa0', '“']
302 Guillemets typographiques fermants. [[66:67]] => août 31 21:51:34 <McPeter>	ok donc on part sur une base de "groupe" <|> " => suggestions : ['\xa0»', '”']

303 Mot inconnu : McPeter [[25:32]] => août 31 21:51:37 <huats>	McPeter, comme YoBoY <|> mcpeter
303 Mot inconnu : YoBoY [[40:45]] => août 31 21:51:37 <huats>	McPeter, comme YoBoY <|> yoboy

304 Accord de nombre erroné : « groupe » est au singulier. [[30:33]] => août 31 21:51:47 <McPeter>	et ces groupe ont une autonomie qu iremonte vers l'asso <|> ces => suggestions : ['ce']
304 Accord de nombre erroné : « groupe » devrait être au pluriel. [[34:40]] => août 31 21:51:47 <McPeter>	et ces groupe ont une autonomie qu iremonte vers l'asso <|> groupe => suggestions : ['groupes']
304 Il manque vraisemblablement une apostrophe. [[59:62]] => août 31 21:51:47 <McPeter>	et ces groupe ont une autonomie qu iremonte vers l'asso <|> qu  => suggestions : ['qu’']
304 Mot inconnu : iremonte [[62:70]] => août 31 21:51:47 <McPeter>	et ces groupe ont une autonomie qu iremonte vers l'asso <|> iremonte
304 Mot inconnu : asso [[78:82]] => août 31 21:51:47 <McPeter>	et ces groupe ont une autonomie qu iremonte vers l'asso <|> asso

305 Mot inconnu : McPeter [[25:32]] => août 31 21:51:53 <YoBoY>	McPeter: c'est le point suivant toute façon <|> mcpeter

306 Mot inconnu : McPeter [[25:32]] => août 31 21:52:00 <huats>	McPeter, oui c'est l'idée <|> mcpeter

307 Mot inconnu : ChanServ [[19:27]] => août 31 21:52:13 ‼	ChanServ donne la parole à huats <|> chanserv
307 Mot inconnu : huats [[46:51]] => août 31 21:52:13 ‼	ChanServ donne la parole à huats <|> huats

308 Il manque un espace à côté du tiret. [[16:18]] => août 31 21:52:16 -ChanServ-	You have been voiced on #ubuntu-fr-meeting by Zic <|>  - => suggestions : [' – ', ' — ']
308 Mot inconnu : ChanServ [[18:26]] => août 31 21:52:16 -ChanServ-	You have been voiced on #ubuntu-fr-meeting by Zic <|> chanserv
308 Mot inconnu : You [[28:31]] => août 31 21:52:16 -ChanServ-	You have been voiced on #ubuntu-fr-meeting by Zic <|> you
308 Mot inconnu : been [[37:41]] => août 31 21:52:16 -ChanServ-	You have been voiced on #ubuntu-fr-meeting by Zic <|> been
308 Mot inconnu : voiced [[42:48]] => août 31 21:52:16 -ChanServ-	You have been voiced on #ubuntu-fr-meeting by Zic <|> voiced
308 Mot inconnu : by [[71:73]] => août 31 21:52:16 -ChanServ-	You have been voiced on #ubuntu-fr-meeting by Zic <|> by
308 Mot inconnu : Zic [[74:77]] => août 31 21:52:16 -ChanServ-	You have been voiced on #ubuntu-fr-meeting by Zic <|> zic

309 Mot inconnu : ChanServ [[19:27]] => août 31 21:52:16 ‼	ChanServ donne la parole à YoBoY <|> chanserv
309 Mot inconnu : YoBoY [[46:51]] => août 31 21:52:16 ‼	ChanServ donne la parole à YoBoY <|> yoboy

310 Mot inconnu : membree [[58:65]] => août 31 21:52:17 <McPeter>	et donc quelqu'un peut devenir membree .. mais si il vise un "poste" celui-ci (le poste) doit être validé par ceux en place dans le groupe <|> membree
310 Typographie : un ou trois points ? [[66:68]] => août 31 21:52:17 <McPeter>	et donc quelqu'un peut devenir membree .. mais si il vise un "poste" celui-ci (le poste) doit être validé par ceux en place dans le groupe <|> .. => suggestions : ['…', '.']
310 Il faut élider “si” et l’accoler au pronom. [[74:77]] => août 31 21:52:17 <McPeter>	et donc quelqu'un peut devenir membree .. mais si il vise un "poste" celui-ci (le poste) doit être validé par ceux en place dans le groupe <|> si  => suggestions : ['s’']
310 Guillemets typographiques ouvrants. [[88:89]] => août 31 21:52:17 <McPeter>	et donc quelqu'un peut devenir membree .. mais si il vise un "poste" celui-ci (le poste) doit être validé par ceux en place dans le groupe <|> " => suggestions : ['«\xa0', '“']
310 Guillemets typographiques fermants. [[94:95]] => août 31 21:52:17 <McPeter>	et donc quelqu'un peut devenir membree .. mais si il vise un "poste" celui-ci (le poste) doit être validé par ceux en place dans le groupe <|> " => suggestions : ['\xa0»', '”']

312 Mot inconnu : ChanServ [[19:27]] => août 31 21:52:19 ‼	ChanServ donne la parole à kinouchou <|> chanserv
312 Mot inconnu : kinouchou [[46:55]] => août 31 21:52:19 ‼	ChanServ donne la parole à kinouchou <|> kinouchou

313 Mot inconnu : ce'st [[27:32]] => août 31 21:52:19 <McPeter>	ce'st ça ? <|> ce'st
315 Guillemets typographiques ouvrants. [[117:118]] => août 31 21:52:34 <draco31fr>	si vous voulez un conseil différent du bureau actuel, on a 3 mois pour faire nommer des "nouveaux" membres <|> " => suggestions : ['«\xa0', '“']
315 Guillemets typographiques fermants. [[126:127]] => août 31 21:52:34 <draco31fr>	si vous voulez un conseil différent du bureau actuel, on a 3 mois pour faire nommer des "nouveaux" membres <|> " => suggestions : ['\xa0»', '”']

316 Mot inconnu : ok [[27:29]] => août 31 21:52:39 <McPeter>	ok <|> ok

317 Mot inconnu : McPeter [[25:32]] => août 31 21:52:45 <huats>	McPeter, dans ce cas une personne membre n'aura pas de passe droit.. <|> mcpeter
317 Il manque probablement un trait d’union. [[80:91]] => août 31 21:52:45 <huats>	McPeter, dans ce cas une personne membre n'aura pas de passe droit.. <|> passe droit => suggestions : ['passe-droit']
317 Typographie : un ou trois points ? [[91:93]] => août 31 21:52:45 <huats>	McPeter, dans ce cas une personne membre n'aura pas de passe droit.. <|> .. => suggestions : ['…', '.']

319 Mot inconnu : ok [[27:29]] => août 31 21:53:24 <McPeter>	ok <|> ok

321 Mot inconnu : huats [[25:30]] => août 31 21:53:42 <YoBoY>	huats: tu penses pouvoir nous faire un texte édictant les règles pour la fin de semaine prochaine ? <|> huats

324 Mot inconnu : assos [[71:76]] => août 31 21:54:17 <Zic>	qui permet le droit de participer à la vie de l'assos' <|> assos
324 Guillemets typographiques fermants. [[76:77]] => août 31 21:54:17 <Zic>	qui permet le droit de participer à la vie de l'assos' <|> ' => suggestions : ['”', '’', '›']

327 Mot inconnu : YoBoY [[25:30]] => août 31 21:54:33 <huats>	YoBoY, oui <|> yoboy

328 Incohérence. Le sujet de cette forme verbale est introuvable. [[39:43]] => août 31 21:54:35 <sam7>	être membre ne veux pas dire nécessairement postuler à un poste, mais simplement contribuer au "travail collectif" si je comprends bien <|> veux => suggestions : ['veut']
328 Guillemets typographiques ouvrants. [[119:120]] => août 31 21:54:35 <sam7>	être membre ne veux pas dire nécessairement postuler à un poste, mais simplement contribuer au "travail collectif" si je comprends bien <|> " => suggestions : ['«\xa0', '“']
328 Guillemets typographiques fermants. [[137:138]] => août 31 21:54:35 <sam7>	être membre ne veux pas dire nécessairement postuler à un poste, mais simplement contribuer au "travail collectif" si je comprends bien <|> " => suggestions : ['\xa0»', '”']

329 Mot inconnu : alkon [[37:42]] => août 31 21:54:38 <poupoul2>	Question alkon, est ce qu'un GULL peut devenir membre de l'asso ? <|> alkon
329 Mot inconnu : asso [[87:91]] => août 31 21:54:38 <poupoul2>	Question alkon, est ce qu'un GULL peut devenir membre de l'asso ? <|> asso

330 Mot inconnu : alkon [[30:35]] => août 31 21:54:47 <poupoul2>	s/alkon/alakon <|> alkon
330 Mot inconnu : alakon [[36:42]] => août 31 21:54:47 <poupoul2>	s/alkon/alakon <|> alakon

331 Mot inconnu : poupoul2 [[25:33]] => août 31 21:54:55 <huats>	poupoul2, non c'est une personne <|> poupoul2

332 Mot inconnu : TODO [[25:29]] => août 31 21:55:14 <YoBoY>	TODO : faire le texte définissant le statut de membre, pour le 10/09 <- huats <|> todo
332 Mot inconnu : huats [[97:102]] => août 31 21:55:14 <YoBoY>	TODO : faire le texte définissant le statut de membre, pour le 10/09 <- huats <|> huats

333 Mot inconnu : poupoul2 [[25:33]] => août 31 21:55:18 <huats>	poupoul2, par contre il faudrait voir pour les discussions autour de communautés plus locales <|> poupoul2

334 Pour le “t” euphonique, il faut deux traits d’union. Pas d’apostrophe. Pas d’espace. [[58:61]] => août 31 21:55:41 <nesthib>	en ce qui concerne les GULL y a t'il une volonté de créer des liens ? <|>  t' => suggestions : ['-t-']

335 Mot inconnu : our [[56:59]] => août 31 21:55:42 <YoBoY>	c'est le point 6 de l'ordre du our <|> our

337 Mot inconnu : ok [[27:29]] => août 31 21:55:47 <nesthib>	ok <|> ok

339 Mot inconnu : huats [[28:33]] => août 31 21:55:52 <poupoul2>	huats: oui, certains GULL sont très orientées ubuntu <|> huats
339 Accord erroné : “GULL” et “orientées” ne sont pas accordés. Mettez au masculin pluriel. [[64:73]] => août 31 21:55:52 <poupoul2>	huats: oui, certains GULL sont très orientées ubuntu <|> orientées => suggestions : ['orientés']

340 Formatage des grands nombres. [[25:31]] => août 31 21:55:53 <YoBoY>	666666 <|> 666666 => suggestions : ['666\xa0666']

341 Mot inconnu : poupoul2 [[29:37]] => août 31 21:55:57 <tshirtman>	poupoul2: tu veux faire des mini locoteam en fait? <|> poupoul2
341 Accord de nombre erroné : « mini » devrait être au pluriel. [[57:61]] => août 31 21:55:57 <tshirtman>	poupoul2: tu veux faire des mini locoteam en fait? <|> mini => suggestions : ['minis']
341 Mot inconnu : locoteam [[62:70]] => août 31 21:55:57 <tshirtman>	poupoul2: tu veux faire des mini locoteam en fait? <|> locoteam

343 Mot inconnu : YoBoY [[40:45]] => août 31 21:56:01 <nesthib>	maléfique ce YoBoY ^^ <|> yoboy

345 Mot inconnu : poupoul2 [[25:33]] => août 31 21:56:03 <huats>	poupoul2, c'est le point 6 :) <|> poupoul2

346 Mot inconnu : YoBoY [[27:32]] => août 31 21:56:04 <McPeter>	YoBoY, try again :p <|> yoboy
346 Mot inconnu : try [[34:37]] => août 31 21:56:04 <McPeter>	YoBoY, try again :p <|> try
346 Mot inconnu : again [[38:43]] => août 31 21:56:04 <McPeter>	YoBoY, try again :p <|> again

347 Mot inconnu : lototeam-fr [[36:47]] => août 31 21:56:10 <tshirtman>	ou des lototeam-fr <|> lototeam-fr

348 Mot inconnu : ok [[25:27]] => août 31 21:56:24 <YoBoY>	ok <|> ok

350 Mot inconnu : YoBoY [[25:30]] => août 31 21:56:28 <huats>	YoBoY, bon alors on passe à la suite :) <|> yoboy

352 Il manque un espace à côté du tiret. [[29:31]] => août 31 21:56:31 <YoBoY>	* IV- Les Groupes Ubuntu-fr <|> -  => suggestions : [' – ', ' — ']

354 Guillemets typographiques ouvrants. [[30:31]] => août 31 21:56:31 <sam7>	& les "présidents" de ces GULL pourraient très bien être "membre " ? <|> " => suggestions : ['«\xa0', '“']
354 Guillemets typographiques fermants. [[41:42]] => août 31 21:56:31 <sam7>	& les "présidents" de ces GULL pourraient très bien être "membre " ? <|> " => suggestions : ['\xa0»', '”']
354 Guillemets typographiques ouvrants. [[81:82]] => août 31 21:56:31 <sam7>	& les "présidents" de ces GULL pourraient très bien être "membre " ? <|> " => suggestions : ['«\xa0', '“']
354 Accord avec la forme verbale “pourraient” : “membre” devrait être au pluriel. [[82:88]] => août 31 21:56:31 <sam7>	& les "présidents" de ces GULL pourraient très bien être "membre " ? <|> membre => suggestions : ['membres']
354 Guillemets isolés. [[88:91]] => août 31 21:56:31 <sam7>	& les "présidents" de ces GULL pourraient très bien être "membre " ? <|>  "  => suggestions : [' «\xa0', '\xa0» ', ' “', '” ']

355 Si “sam7” est une unité de mesure, il manque un espace insécable. Si le nombre se rapporte au mot suivant, c’est aussi valable. [[14:21]] => août 31 21:56:39 sam7 snip_ slock sebastien Snarf Sp4rKy SpiNeAkeR Stan1  <|> 39 sam7 => suggestions : ['39\xa0sam7']
355 Mot inconnu : sam7 [[17:21]] => août 31 21:56:39 sam7 snip_ slock sebastien Snarf Sp4rKy SpiNeAkeR Stan1  <|> sam7
355 Mot inconnu : snip_ [[22:27]] => août 31 21:56:39 sam7 snip_ slock sebastien Snarf Sp4rKy SpiNeAkeR Stan1  <|> snip_
355 Mot inconnu : slock [[28:33]] => août 31 21:56:39 sam7 snip_ slock sebastien Snarf Sp4rKy SpiNeAkeR Stan1  <|> slock
355 Mot inconnu : sebastien [[34:43]] => août 31 21:56:39 sam7 snip_ slock sebastien Snarf Sp4rKy SpiNeAkeR Stan1  <|> sebastien
355 Mot inconnu : Snarf [[44:49]] => août 31 21:56:39 sam7 snip_ slock sebastien Snarf Sp4rKy SpiNeAkeR Stan1  <|> snarf
355 Mot inconnu : Sp4rKy [[50:56]] => août 31 21:56:39 sam7 snip_ slock sebastien Snarf Sp4rKy SpiNeAkeR Stan1  <|> sp4rky
355 Mot inconnu : SpiNeAkeR [[57:66]] => août 31 21:56:39 sam7 snip_ slock sebastien Snarf Sp4rKy SpiNeAkeR Stan1  <|> spineaker
355 Mot inconnu : Stan1 [[67:72]] => août 31 21:56:39 sam7 snip_ slock sebastien Snarf Sp4rKy SpiNeAkeR Stan1  <|> stan1
355 Espace(s) en fin de ligne à supprimer. [[72:73]] => août 31 21:56:39 sam7 snip_ slock sebastien Snarf Sp4rKy SpiNeAkeR Stan1  <|>   => suggestions : ['']

356 Mot inconnu : sam7 [[25:29]] => août 31 21:56:41 <YoBoY>	sam7: oui <|> sam7
357 Mot inconnu : LoCo [[157:161]] => août 31 21:56:43 <YoBoY>	Ce sont les groupes, internes principalement, qui animent la communauté ubuntu francophone sur les différents supports au nom de la LoCo team Ubuntu-fr. <|> loco
357 Mot inconnu : team [[162:166]] => août 31 21:56:43 <YoBoY>	Ce sont les groupes, internes principalement, qui animent la communauté ubuntu francophone sur les différents supports au nom de la LoCo team Ubuntu-fr. <|> team

358 Mot inconnu : sam7 [[25:29]] => août 31 21:57:08 <huats>	sam7, non pas qq chose d'automatique <|> sam7
358 Mot inconnu : qq [[39:41]] => août 31 21:57:08 <huats>	sam7, non pas qq chose d'automatique <|> qq

359 Guillemets typographiques ouvrants. [[42:43]] => août 31 21:57:16 <huats>	(dans le cas des "présidents") <|> " => suggestions : ['«\xa0', '“']
359 Guillemets typographiques fermants. [[53:54]] => août 31 21:57:16 <huats>	(dans le cas des "présidents") <|> " => suggestions : ['\xa0»', '”']

361 Mot inconnu : qq [[31:33]] => août 31 21:57:22 <huats>	c'est qq chose d'individuel <|> qq

363 Conjugaison erronée. Accord avec “ils”. Le verbe devrait être à la 3ᵉ personne du pluriel. [[32:45]] => août 31 21:57:37 <YoBoY>	ils se reconnaîtrons <|> reconnaîtrons => suggestions : ['reconnaîtront']

364 Ni apostrophe ni trait d’union après “y”. [[37:40]] => août 31 21:57:45 <tshirtman>	et puis y'a peut être des gull sans présidents <|> y'a => suggestions : ['y a']
364 Mot inconnu : y'a [[37:40]] => août 31 21:57:45 <tshirtman>	et puis y'a peut être des gull sans présidents <|> y'a
364 Mot inconnu : gull [[55:59]] => août 31 21:57:45 <tshirtman>	et puis y'a peut être des gull sans présidents <|> gull

366 Incohérence : espace et tabulation. [[23:25]] => août 31 21:57:57 <niko>	 http://quadpad.lqdn.fr:9000/ZUWwkNB75r un début de charte <|> 	  => suggestions : [' ', '\t']
366 Mot inconnu : ZUWwkNB75r [[53:63]] => août 31 21:57:57 <niko>	 http://quadpad.lqdn.fr:9000/ZUWwkNB75r un début de charte <|> zuwwknb75r

367 Mot inconnu : tshirtman [[31:40]] => août 31 21:57:59 <nesthib>	oui tshirtman :) <|> tshirtman

368 Mot inconnu : CoC [[55:58]] => août 31 21:58:08 <niko>	pour l'utilisateur ça reste le CoC <|> coc
369 Mot inconnu : MOTU [[70:74]] => août 31 21:58:12 <Zic>	d'ailleurs, les employés Canonical et certains MOTU ne sont pas Ubuntu Member, iirc <|> motu
369 Mot inconnu : Member [[94:100]] => août 31 21:58:12 <Zic>	d'ailleurs, les employés Canonical et certains MOTU ne sont pas Ubuntu Member, iirc <|> member
369 Mot inconnu : iirc [[102:106]] => août 31 21:58:12 <Zic>	d'ailleurs, les employés Canonical et certains MOTU ne sont pas Ubuntu Member, iirc <|> iirc

370 Mot inconnu : Zic [[25:28]] => août 31 21:58:26 <huats>	Zic oui c'est séparé pour emplyé canonical <|> zic
370 Mot inconnu : emplyé [[51:57]] => août 31 21:58:26 <huats>	Zic oui c'est séparé pour emplyé canonical <|> emplyé

371 Mot inconnu : Member [[81:87]] => août 31 21:58:26 <Zic>	c'est normalement la voie à suivre, d'être d'abord Ubuntu Member, mais ce n'est pas une obligation <|> member

372 Mot inconnu : MOTU [[36:40]] => août 31 21:58:38 <huats>	par contre MOTU te donne la membership automatiquement <|> motu
372 Mot inconnu : membership [[53:63]] => août 31 21:58:38 <huats>	par contre MOTU te donne la membership automatiquement <|> membership

373 Mot inconnu : yep [[23:26]] => août 31 21:58:43 <Zic>	yep <|> yep

374 Mot inconnu : chaques [[41:48]] => août 31 21:58:59 <YoBoY>	Il faudrait que chaques groupes nous fasse une page sur la documentation, ou il expliquerait ce qu'il fait, comment il s'organise, comment les contacter, et qui ils sont <|> chaques

375 Mot inconnu : ehertpad [[38:46]] => août 31 21:59:06 <McPeter>	suis sur l'ehertpad depuis 5 jorus <|> ehertpad
375 Mot inconnu : jorus [[56:61]] => août 31 21:59:06 <McPeter>	suis sur l'ehertpad depuis 5 jorus <|> jorus

376 Mot inconnu : MOTU [[51:55]] => août 31 21:59:14 <Zic>	donc je reformule, certains MOTU n'étaient pas Ubuntu Member avant de le devenir :) <|> motu
376 Mot inconnu : Member [[77:83]] => août 31 21:59:14 <Zic>	donc je reformule, certains MOTU n'étaient pas Ubuntu Member avant de le devenir :) <|> member

377 Mot inconnu : MOTU [[24:28]] => août 31 21:59:25 <Zic>	(MOTU, j'entends) <|> motu

378 Mot inconnu : Zic [[35:38]] => août 31 21:59:26 <nesthib>	trivial Zic <|> zic

380 Mot inconnu : nesthib [[23:30]] => août 31 21:59:31 <Zic>	nesthib: :] <|> nesthib

381 Mot inconnu : YoBoY [[25:30]] => août 31 21:59:40 <huats>	YoBoY, tu devrais recommencer ton point sur les groupes <|> yoboy

382 Mot inconnu : YoBoY [[24:29]] => août 31 21:59:59 <niko>	YoBoY: ça c'est plutot le point concernant qui fait quoi/organigramme <|> yoboy
382 Mot inconnu : plutot [[40:46]] => août 31 21:59:59 <niko>	YoBoY: ça c'est plutot le point concernant qui fait quoi/organigramme <|> plutot

384 Mot inconnu : CoC [[60:63]] => août 31 22:00:08 <YoBoY>	il faudrait aussi définir comme le CoC, une charte commune pour rejoindre ces groupes, leurs fonctionnement, leurs autonomies, ... <|> coc
384 Accord de nombre erroné avec « fonctionnement ». [[112:117]] => août 31 22:00:08 <YoBoY>	il faudrait aussi définir comme le CoC, une charte commune pour rejoindre ces groupes, leurs fonctionnement, leurs autonomies, ... <|> leurs => suggestions : ['leur']
384 Accord de nombre erroné avec « leurs » : « fonctionnement » devrait être au pluriel. [[118:132]] => août 31 22:00:08 <YoBoY>	il faudrait aussi définir comme le CoC, une charte commune pour rejoindre ces groupes, leurs fonctionnement, leurs autonomies, ... <|> fonctionnement => suggestions : ['fonctionnements']
384 Une de ces ponctuations est superflue. [[150:153]] => août 31 22:00:08 <YoBoY>	il faudrait aussi définir comme le CoC, une charte commune pour rejoindre ces groupes, leurs fonctionnement, leurs autonomies, ... <|> , . => suggestions : [',', '.']
384 Typographie : points de suspension. Utilisez le caractère dédié. [[152:155]] => août 31 22:00:08 <YoBoY>	il faudrait aussi définir comme le CoC, une charte commune pour rejoindre ces groupes, leurs fonctionnement, leurs autonomies, ... <|> ... => suggestions : ['…']

386 Mot inconnu : huats [[25:30]] => août 31 22:00:20 <YoBoY>	huats: grrrr ^^ <|> huats
386 Mot inconnu : grrrr [[32:37]] => août 31 22:00:20 <YoBoY>	huats: grrrr ^^ <|> grrrr
387 Mot inconnu : LoCo [[157:161]] => août 31 22:00:27 <YoBoY>	Ce sont les groupes, internes principalement, qui animent la communauté ubuntu francophone sur les différents supports au nom de la LoCo team Ubuntu-fr. <|> loco
387 Mot inconnu : team [[162:166]] => août 31 22:00:27 <YoBoY>	Ce sont les groupes, internes principalement, qui animent la communauté ubuntu francophone sur les différents supports au nom de la LoCo team Ubuntu-fr. <|> team

389 Mot inconnu : modos [[27:32]] => août 31 22:00:34 <Zic>	les modos IRC & forums sont en train de travailler sur une charte commune <|> modos

390 Pas d’espace avant un point. [[69:71]] => août 31 22:00:34 <McPeter>	je proposerais bien une page wiki générale . .présentant les groupes existant avec renvoi sur LP dans un premeir temps <|>  . => suggestions : ['.']
390 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). [[71:73]] => août 31 22:00:34 <McPeter>	je proposerais bien une page wiki générale . .présentant les groupes existant avec renvoi sur LP dans un premeir temps <|>  . => suggestions : ['. ', '.']
390 Mot inconnu : LP [[121:123]] => août 31 22:00:34 <McPeter>	je proposerais bien une page wiki générale . .présentant les groupes existant avec renvoi sur LP dans un premeir temps <|> lp
390 Mot inconnu : premeir [[132:139]] => août 31 22:00:34 <McPeter>	je proposerais bien une page wiki générale . .présentant les groupes existant avec renvoi sur LP dans un premeir temps <|> premeir

391 Accord de nombre erroné avec « détails ». [[108:113]] => août 31 22:00:56 <McPeter>	puis par la suite des pages wiki pour présenter qui s'y trouve ou donner de plus ample détails que LP <|> ample => suggestions : ['amples']
391 Accord de nombre erroné avec « ample ». [[114:121]] => août 31 22:00:56 <McPeter>	puis par la suite des pages wiki pour présenter qui s'y trouve ou donner de plus ample détails que LP <|> détails => suggestions : ['détail']
