
4 Mot inconnu : Catalyst => ====== Pilote AMD Catalyst™ ====== | catalyst
371 Guillemets typographiques ouvrants. => Si vous n'avez aucun son émis depuis la sortie HDMI de la carte graphique, assurez vous d'abord que le bon périphérique audio est sélectionné et actif. Pour cela, ouvrez le panneau "Préférences du son" et ensuite dans l'onglet "Matériel", sélectionnez "HDMI audio" et dans le menu déroulant, choisissez "Digital stéréo"(ou supérieur). Dans l'onglet "Sortie", cochez également le même périphérique. | " => suggestions : ['«\xa0', '“']
371 Guillemets typographiques fermants. => Si vous n'avez aucun son émis depuis la sortie HDMI de la carte graphique, assurez vous d'abord que le bon périphérique audio est sélectionné et actif. Pour cela, ouvrez le panneau "Préférences du son" et ensuite dans l'onglet "Matériel", sélectionnez "HDMI audio" et dans le menu déroulant, choisissez "Digital stéréo"(ou supérieur). Dans l'onglet "Sortie", cochez également le même périphérique. | " => suggestions : ['\xa0»', '”']
371 Guillemets typographiques ouvrants. => Si vous n'avez aucun son émis depuis la sortie HDMI de la carte graphique, assurez vous d'abord que le bon périphérique audio est sélectionné et actif. Pour cela, ouvrez le panneau "Préférences du son" et ensuite dans l'onglet "Matériel", sélectionnez "HDMI audio" et dans le menu déroulant, choisissez "Digital stéréo"(ou supérieur). Dans l'onglet "Sortie", cochez également le même périphérique. | " => suggestions : ['«\xa0', '“']
371 Guillemets typographiques fermants. => Si vous n'avez aucun son émis depuis la sortie HDMI de la carte graphique, assurez vous d'abord que le bon périphérique audio est sélectionné et actif. Pour cela, ouvrez le panneau "Préférences du son" et ensuite dans l'onglet "Matériel", sélectionnez "HDMI audio" et dans le menu déroulant, choisissez "Digital stéréo"(ou supérieur). Dans l'onglet "Sortie", cochez également le même périphérique. | " => suggestions : ['\xa0»', '”']
371 Guillemets typographiques ouvrants. => Si vous n'avez aucun son émis depuis la sortie HDMI de la carte graphique, assurez vous d'abord que le bon périphérique audio est sélectionné et actif. Pour cela, ouvrez le panneau "Préférences du son" et ensuite dans l'onglet "Matériel", sélectionnez "HDMI audio" et dans le menu déroulant, choisissez "Digital stéréo"(ou supérieur). Dans l'onglet "Sortie", cochez également le même périphérique. | " => suggestions : ['«\xa0', '“']
371 Accord de genre erroné entre “onglet” et “Sortie”. => Si vous n'avez aucun son émis depuis la sortie HDMI de la carte graphique, assurez vous d'abord que le bon périphérique audio est sélectionné et actif. Pour cela, ouvrez le panneau "Préférences du son" et ensuite dans l'onglet "Matériel", sélectionnez "HDMI audio" et dans le menu déroulant, choisissez "Digital stéréo"(ou supérieur). Dans l'onglet "Sortie", cochez également le même périphérique. | sortie => suggestions : ['Sorti']
371 Guillemets typographiques fermants. => Si vous n'avez aucun son émis depuis la sortie HDMI de la carte graphique, assurez vous d'abord que le bon périphérique audio est sélectionné et actif. Pour cela, ouvrez le panneau "Préférences du son" et ensuite dans l'onglet "Matériel", sélectionnez "HDMI audio" et dans le menu déroulant, choisissez "Digital stéréo"(ou supérieur). Dans l'onglet "Sortie", cochez également le même périphérique. | " => suggestions : ['\xa0»', '”']

377 Espace(s) surnuméraire(s) à supprimer. => Pour ceux qui n'ont pas de son sur la sortie HDMI avec un Ubuntu 11.10 (noyau 3.0) et une puce  "RS880 Audio Device", rendez vous sur cette page": [[http://forum.ubuntu-fr.org/viewtopic.php?id=722991]]. |    => suggestions : [' ']
377 Guillemets typographiques ouvrants. => Pour ceux qui n'ont pas de son sur la sortie HDMI avec un Ubuntu 11.10 (noyau 3.0) et une puce  "RS880 Audio Device", rendez vous sur cette page": [[http://forum.ubuntu-fr.org/viewtopic.php?id=722991]]. | " => suggestions : ['«\xa0', '“']
377 Mot inconnu : RS880 => Pour ceux qui n'ont pas de son sur la sortie HDMI avec un Ubuntu 11.10 (noyau 3.0) et une puce  "RS880 Audio Device", rendez vous sur cette page": [[http://forum.ubuntu-fr.org/viewtopic.php?id=722991]]. | rs880
377 Mot inconnu : Device => Pour ceux qui n'ont pas de son sur la sortie HDMI avec un Ubuntu 11.10 (noyau 3.0) et une puce  "RS880 Audio Device", rendez vous sur cette page": [[http://forum.ubuntu-fr.org/viewtopic.php?id=722991]]. | device
377 Guillemets typographiques fermants. => Pour ceux qui n'ont pas de son sur la sortie HDMI avec un Ubuntu 11.10 (noyau 3.0) et une puce  "RS880 Audio Device", rendez vous sur cette page": [[http://forum.ubuntu-fr.org/viewtopic.php?id=722991]]. | " => suggestions : ['\xa0»', '”']
377 Il manque un trait d’union. => Pour ceux qui n'ont pas de son sur la sortie HDMI avec un Ubuntu 11.10 (noyau 3.0) et une puce  "RS880 Audio Device", rendez vous sur cette page": [[http://forum.ubuntu-fr.org/viewtopic.php?id=722991]]. | rendez vous => suggestions : ['rendez-vous']
377 Guillemets typographiques fermants. => Pour ceux qui n'ont pas de son sur la sortie HDMI avec un Ubuntu 11.10 (noyau 3.0) et une puce  "RS880 Audio Device", rendez vous sur cette page": [[http://forum.ubuntu-fr.org/viewtopic.php?id=722991]]. | " => suggestions : ['\xa0»', '”']

379 Espace(s) surnuméraire(s) à supprimer. => ==== Écran noir en sortie de veille  ==== |    => suggestions : [' ']

381 Mot inconnu : Compiz => Pour ceux qui ont des problèmes avec Compiz activé, et ce à la sortie de veille, téléchargez une solution : | compiz

382 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>  [[https://github.com/dabrahams/fglrx-support | ici]] |   => suggestions : ['']
389 Mot inconnu : NP305U1A => Note : solution inefficace sur Ubuntu 11.04, Samsung NP305U1A, driver fglrx  Catalyst 12.1 AMD Radeon HD 6320 Graphics. Ne se rallume correctement ni en veille, ni en hibernation. | np305u1a
389 Mot inconnu : fglrx => Note : solution inefficace sur Ubuntu 11.04, Samsung NP305U1A, driver fglrx  Catalyst 12.1 AMD Radeon HD 6320 Graphics. Ne se rallume correctement ni en veille, ni en hibernation. | fglrx
389 Espace(s) surnuméraire(s) à supprimer. => Note : solution inefficace sur Ubuntu 11.04, Samsung NP305U1A, driver fglrx  Catalyst 12.1 AMD Radeon HD 6320 Graphics. Ne se rallume correctement ni en veille, ni en hibernation. |    => suggestions : [' ']
389 Mot inconnu : Catalyst => Note : solution inefficace sur Ubuntu 11.04, Samsung NP305U1A, driver fglrx  Catalyst 12.1 AMD Radeon HD 6320 Graphics. Ne se rallume correctement ni en veille, ni en hibernation. | catalyst
389 Mot inconnu : Radeon => Note : solution inefficace sur Ubuntu 11.04, Samsung NP305U1A, driver fglrx  Catalyst 12.1 AMD Radeon HD 6320 Graphics. Ne se rallume correctement ni en veille, ni en hibernation. | radeon
389 Mot inconnu : Graphics => Note : solution inefficace sur Ubuntu 11.04, Samsung NP305U1A, driver fglrx  Catalyst 12.1 AMD Radeon HD 6320 Graphics. Ne se rallume correctement ni en veille, ni en hibernation. | graphics

391 Mot inconnu : Wine => ==== Wine et certaines applications 3D ==== | wine

393 Mot inconnu : Wine => Il peut arriver que Wine,certains logiciels de virtualisations et d'autres applications 3D ne reconnaissent pas l'accélération matérielle de votre carte graphique. Une réinstallation du pilote peut corriger ce problème. | wine
393 Il manque un espace. => Il peut arriver que Wine,certains logiciels de virtualisations et d'autres applications 3D ne reconnaissent pas l'accélération matérielle de votre carte graphique. Une réinstallation du pilote peut corriger ce problème. | certains => suggestions : [' certains']

404 Mot inconnu : Load => N'oubliez pas de commenter/enlever le Load "extmod". | load
404 Guillemets typographiques ouvrants. => N'oubliez pas de commenter/enlever le Load "extmod". | " => suggestions : ['«\xa0', '“']
404 Mot inconnu : extmod => N'oubliez pas de commenter/enlever le Load "extmod". | extmod
404 Guillemets typographiques fermants. => N'oubliez pas de commenter/enlever le Load "extmod". | " => suggestions : ['\xa0»', '”']

406 Mot inconnu : Gstreamer => ==== Applications utilisant Gstreamer ==== | gstreamer

410 Guillemets typographiques ouvrants. => Si Totem affiche une erreur "Resource or device busy" dès qu'on le lance, il faut ajouter deux paramètres dans /etc/X11/xorg.conf, dans la section "Device" : | " => suggestions : ['«\xa0', '“']
410 Mot inconnu : Resource => Si Totem affiche une erreur "Resource or device busy" dès qu'on le lance, il faut ajouter deux paramètres dans /etc/X11/xorg.conf, dans la section "Device" : | resource
410 Mot inconnu : device => Si Totem affiche une erreur "Resource or device busy" dès qu'on le lance, il faut ajouter deux paramètres dans /etc/X11/xorg.conf, dans la section "Device" : | device
410 Mot inconnu : busy => Si Totem affiche une erreur "Resource or device busy" dès qu'on le lance, il faut ajouter deux paramètres dans /etc/X11/xorg.conf, dans la section "Device" : | busy
410 Guillemets typographiques fermants. => Si Totem affiche une erreur "Resource or device busy" dès qu'on le lance, il faut ajouter deux paramètres dans /etc/X11/xorg.conf, dans la section "Device" : | " => suggestions : ['\xa0»', '”']
410 Guillemets typographiques ouvrants. => Si Totem affiche une erreur "Resource or device busy" dès qu'on le lance, il faut ajouter deux paramètres dans /etc/X11/xorg.conf, dans la section "Device" : | " => suggestions : ['«\xa0', '“']
410 Mot inconnu : Device => Si Totem affiche une erreur "Resource or device busy" dès qu'on le lance, il faut ajouter deux paramètres dans /etc/X11/xorg.conf, dans la section "Device" : | device
410 Guillemets typographiques fermants. => Si Totem affiche une erreur "Resource or device busy" dès qu'on le lance, il faut ajouter deux paramètres dans /etc/X11/xorg.conf, dans la section "Device" : | " => suggestions : ['\xa0»', '”']

417 Mot inconnu : Gstreamer => ==== Mauvaises couleurs avec les applications utilisant Gstreamer ==== | gstreamer

419 Mot inconnu : gstreamer-properties => Si les couleurs de vos vidéos ne sont pas correctes par rapport à l'original, il suffit de modifier un paramètre dans gstreamer-properties. | gstreamer-properties

423 Mot inconnu : Gstreamer => Lancez les propriétés de Gstreamer: | gstreamer

431 Mot inconnu : ffmpegcolorspace => ffmpegcolorspace ! video/x-raw-yuv,format=(fourcc)YV12 ! xvimagesink | ffmpegcolorspace
431 Mot inconnu : video => ffmpegcolorspace ! video/x-raw-yuv,format=(fourcc)YV12 ! xvimagesink | video
431 Mot inconnu : x-raw-yuv => ffmpegcolorspace ! video/x-raw-yuv,format=(fourcc)YV12 ! xvimagesink | x-raw-yuv
431 Il manque un espace. => ffmpegcolorspace ! video/x-raw-yuv,format=(fourcc)YV12 ! xvimagesink | format => suggestions : [' format']
431 Mot inconnu : fourcc => ffmpegcolorspace ! video/x-raw-yuv,format=(fourcc)YV12 ! xvimagesink | fourcc
431 Il manque un espace après la parenthèse. => ffmpegcolorspace ! video/x-raw-yuv,format=(fourcc)YV12 ! xvimagesink | ) => suggestions : [') ']
431 Mot inconnu : YV12 => ffmpegcolorspace ! video/x-raw-yuv,format=(fourcc)YV12 ! xvimagesink | yv12
431 Mot inconnu : xvimagesink => ffmpegcolorspace ! video/x-raw-yuv,format=(fourcc)YV12 ! xvimagesink | xvimagesink

434 Mot inconnu : Gstreamer => ==== Vidéos ne s'affichant pas correctement (noir) Gstreamer ==== | gstreamer

435 Mot inconnu : Gstreamer => Lancez les propriétés de Gstreamer: | gstreamer

438 Guillemets typographiques ouvrants. => Puis dans l'onglet tableau vidéo changer "Autodetect" par "X windows system sans XV" | " => suggestions : ['«\xa0', '“']
438 Mot inconnu : Autodetect => Puis dans l'onglet tableau vidéo changer "Autodetect" par "X windows system sans XV" | autodetect
438 Guillemets typographiques fermants. => Puis dans l'onglet tableau vidéo changer "Autodetect" par "X windows system sans XV" | " => suggestions : ['\xa0»', '”']
438 Guillemets typographiques ouvrants. => Puis dans l'onglet tableau vidéo changer "Autodetect" par "X windows system sans XV" | " => suggestions : ['«\xa0', '“']
438 Mot inconnu : system => Puis dans l'onglet tableau vidéo changer "Autodetect" par "X windows system sans XV" | system
438 Guillemets typographiques fermants. => Puis dans l'onglet tableau vidéo changer "Autodetect" par "X windows system sans XV" | " => suggestions : ['\xa0»', '”']

442 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   |   => suggestions : ['']
454 Mot inconnu : CR => //Contributeurs : [[utilisateurs:pierluc|Pier Luc CR]], [[utilisateurs:theozzfancometh|Theozzfancometh]], [[utilisateurs:Kao_chen]]: Refonte juillet 2012 // | cr
